,Wind speed.mean,Wind direction.mean,u10,v10,u_v_speed,u_v_wind_dir
30,1.886111111,134.7027778,4.1259704,1.076115,4.263995219849708,14.617947186120986
31,1.098611111,142.0930556,2.860177,1.0449005,3.0450664239436964,20.068624409106484
32,2.081944444,199.5888889,2.514569,2.99711,3.912253264790126,50.003420588185705
33,2.868055556,173.5916667,2.7783406,3.5985475,4.546286462527918,52.329246435310665
34,2.318055556,186.3236111,0.7965216,2.595037,2.714528263001798,72.93663645803316
35,2.323611111,63.24444444,0.88473266,-4.2024875,4.294607440421875,281.8886377972641
36,0.383333333,121.2166667,0.50156605,-1.372183,1.460977305779115,290.0785795907851
37,0.411111111,294.1805556,-1.6337608,-1.0108002,1.9211692783137773,211.74488583207165
38,0.670833333,114.3916667,-0.9003344,-0.80790573,1.2096750391696907,221.90288639779206
39,0.908333333,69.99166667,1.8410985,-1.1756057,2.1844203919059946,327.4403470454952
40,0.311111111,259.5847222,-0.55748296,-0.75346607,0.93728243839923,233.5025848935662
41,0.404166667,313.3291667,-1.9938408,-0.77631956,2.1396432401181356,201.2738912579737
42,0.454166667,162.3138889,-2.0927336,-1.124882,2.3758984478493517,208.25883020483616
43,2.011111111,57.95694444,-1.7829615,-2.2931976,2.904773131094408,232.13492856183925
44,0.195833333,49.89722222,-0.24598785,-1.635277,1.653674964760797,261.44537621448154
45,0.927777778,78.50694444,0.20747189,-0.7172349,0.7466394624704631,286.1333749368716
46,3.8,52.50416667,0.082736,-2.06522,2.0668766035000736,272.2941333297641
47,5.254166667,55.8,2.4758043,-2.4925623,3.5131856983768706,314.8067455344504
48,3.065277778,42.01805556,1.5027266,-2.7270427,3.1136713252960484,298.8567961252885
49,3.765277778,35.37361111,0.5649677,-3.8124914,3.854124956085006,278.429236024425
50,2.998611111,59.94027778,1.6607139,-3.8424053,4.185934680226305,293.37433152469345
51,0.509722222,132.1388889,2.7445724,0.08263779,2.745816210742781,1.7246280487825705
52,1.311111111,222.55,0.5377463,1.6870283,1.7706596421008132,72.320133136182
53,1.218055556,239.5458333,-0.81315714,2.1041512,2.255809567936624,111.12921194512343
54,1.354166667,178.9097222,-1.4249488,2.0214696,2.4732202543133113,125.18029086493983
55,1.277777778,60.20555556,0.23124751,-0.7599691,0.7943729878564666,286.9242400562443
56,0.247222222,17.30277778,1.6588187,0.042133212,1.6593536955764214,1.454972924078619
57,1.147222222,57.85972222,-0.008576185,-1.270364,1.270392948439637,269.6132039792782
58,0.0,33.8875,-0.1677695,-1.1564682,1.168574046751634,261.74565275539703
59,0.066666667,225.8125,0.08084084,0.6456144,0.6506559727684559,82.86283454617856
60,0.422222222,268.7444444,-1.5515798,-0.91455543,1.8010584416699322,210.51658551279414
61,0.543055556,283.7847222,-1.7319645,0.08300936,1.7339525896367118,177.25603538907532
62,1.444444444,224.9152778,-1.093813,1.4202181,1.7926088057734766,127.60247727333753
63,1.127777778,231.0638889,-1.6544353,2.2351408,2.7808291133600296,126.50858123298849
64,3.690277778,233.9625,-1.5767337,3.382275,3.731738647914761,114.99377945906724
65,2.4,242.1972222,-2.340827,3.8044147,4.4668828340919235,121.60366488148463
66,1.920833333,216.9555556,-3.9460266,2.3999462,4.618535232170694,148.6923210749951
67,1.290277778,157.2972222,0.03552933,1.282354,1.2828460993456108,88.41294992876283
68,3.847222222,50.95555556,1.2522211,-4.17183,4.355711564392804,286.7077122986903
69,1.751388889,42.83472222,0.3292789,-3.4226813,3.438483950137749,275.49522603082784
70,1.480555556,41.57638889,-0.30335945,-1.6248721,1.6529477599920428,259.4247731655731
71,3.377777778,38.56527778,-0.46186364,-2.4234443,2.467063091442239,259.2098799275658
72,4.116666667,59.55555556,0.53430057,-1.9641445,2.0355197655592967,285.21777347866805
73,1.488888889,55.73194444,0.63560545,-2.8292332,2.8997508148204636,282.6616459206009
74,0.4125,106.1083333,0.17869994,-1.6484687,1.6581262688455585,276.1869093643028
75,1.230555556,248.5666667,-2.5882313,1.4014524,2.9432991848885237,151.56573623151755
76,1.334722222,123.7402778,-1.2979732,-0.8688484,1.5619321272388247,213.7978990520986
77,0.788888889,197.9111111,0.23469326,-0.79304165,0.827040497753375,286.4856269966443
78,2.240277778,215.725,-0.24650471,1.0352389,1.0641823866825622,103.3935063921401
79,1.458333333,239.6472222,-0.058539435,1.9664727,1.9673438299634889,91.70512019871941
80,0.945833333,238.7944444,-0.46806598,1.5175778,1.5881209464918598,107.1413134740148
81,3.847222222,211.1972222,-0.08972342,2.7362456,2.737716251844931,91.87809602040244
82,4.191666667,162.8208333,0.63560545,3.695907,3.750163041884806,80.24198221376653
83,5.497222222,71.34583333,2.4301484,-2.2450752,3.3084715352678495,317.2669246271059
84,10.02777778,44.74027778,2.6394773,-3.8752923,4.688787778056774,304.2589360110277
85,8.445833333,45.56111111,2.4499614,-7.099309,7.510159727926628,289.03948125135014
86,3.863888889,60.44166667,1.876245,-3.2822156,3.7806394359828017,299.7540029844418
87,2.004166667,77.65,-0.14933477,-2.9626384,2.9663996970545816,267.11439080587843
88,1.836111111,107.4305556,2.9557965,0.6112412,3.0183354276802454,11.683738538171868
89,2.744444444,67.97222222,2.7991874,-2.8756835,4.013104246402156,314.22771137522477
90,1.872222222,56.14722222,1.2258611,-2.180974,2.5018759012327547,299.3390554547431
91,1.458333333,292.8444444,-2.0181334,-2.7233267,3.3895974296556886,233.45953993829488
92,0.3,106.7694444,0.9615727,-0.80270326,1.2525791715496142,320.14549001582793
93,0.441666667,225.8416667,0.6120021,0.8691329,1.0629856858240472,54.848612966559884
94,0.218055556,245.6347222,0.4495353,1.891595,1.9442771484464578,76.63171091301645
95,0.423611111,238.6041667,-0.4029414,0.8992326,0.9853837022889713,114.13690038533333
96,0.138888889,239.525,0.22986922,1.670492,1.6862334892794084,82.16497981942132
97,0.798611111,266.1930556,-1.1120753,0.8249123,1.3846269445454904,143.43281209071392
98,0.334722222,235.2027778,-0.63983625,1.5850235,1.7092951536719199,111.98275680552796
99,0.461111111,180.6777778,0.6698906,0.465016,0.8154712111560776,34.76710848465922
100,1.125,77.6375,2.3004162,-0.36031145,2.3284628049903526,351.0981551663708
101,0.879166667,21.11527778,0.57117003,-1.6460534,1.7423337793952571,289.1364479798075
102,0.106944444,135.2208333,0.5770278,-0.83243144,1.0128687892680441,304.72906419805093
103,0.6375,91.75833333,1.942748,-0.2900787,1.9642849700839462,351.5077006119979
104,1.818055556,80.28194444,1.6346985,0.47096157,1.701188991946255,16.07185075872898
105,8.480555556,176.9902778,3.1658144,-4.829008,5.774227141298769,303.2481579844332
106,7.976388889,226.9291667,-2.1127188,-4.6998763,5.152903837951483,245.79482109295458
107,2.798611111,319.2569444,-2.4224913,-4.5597825,5.1633400571608625,242.01947855206257
108,1.244444444,174.7513889,-0.67860085,-2.0815706,2.1893915310891936,251.94381175533644
109,1.027777778,276.5180556,-0.8927538,-1.8472757,2.0516912192688572,244.20639031705707
110,0.704166667,294.3069444,0.87353396,-0.6769161,1.105114014802315,322.22729571039054
111,0.801388889,132.4458333,-1.9001168,0.020951867,1.900232310632841,179.3682467821757
112,2.491666667,102.8944444,1.7945809,1.1090018,2.1095984449766854,31.71492861733495
113,6.701388889,48.08888889,3.4199378,-3.344273,4.783318560831783,315.64088672255946
114,2.116666667,64.8375,0.69607824,-3.1278152,3.2043334473104603,282.54640568678457
115,1.527777778,61.11666667,0.0532749,-3.2268472,3.2272869514683458,270.94586121999646
116,2.073611111,140.5944444,2.0948775,1.2344173,2.431521706780661,30.508936433127303
117,1.693055556,119.8305556,3.715238,1.9376737,4.190175743846036,27.544187947929714
118,0.375,139.5583333,3.0991392,0.09341431,3.1005467282867096,1.7264876905615205
119,0.859722222,165.8888889,2.0893643,0.39905667,2.1271317316955196,10.81294125863911
120,1.763888889,73.83611111,1.9842691,-1.2621888,2.3516896963800837,327.53965852780004
121,1.461111111,78.75555556,0.97966284,-2.8262606,2.9912352396943347,289.11778077974395
122,0.85,118.0972222,0.78256637,-0.49668926,0.9268820553092634,327.5969968357469
123,0.802777778,177.9138889,1.3313009,1.7537307,2.2018023195698793,52.79695623802629
124,1.493055556,139.8194444,1.7139506,2.106195,2.7154528236125484,50.86246385171644
125,2.8625,133.4541667,3.0686445,3.8967576,4.959969643106499,51.7800408635775
126,3.913888889,124.9666667,3.4407847,-1.3892766,3.710672287209105,338.01275105199494
127,1.198611111,153.2208333,0.059649527,1.2267996,1.2282488854590847,87.21635324925107
128,0.893055556,147.9277778,1.9268975,1.3042785,2.326816791470377,34.09328781693774
129,1.456944444,229.9847222,-0.3795104,1.6691915,1.7117909940703655,102.80911932327713
130,1.436111111,223.5180556,0.19592865,2.4512272,2.459045103675543,85.43001611835844
131,2.655555556,191.7027778,2.0781658,4.0407534,4.543837709679033,62.783170200395645
132,1.280555556,151.1458333,1.323548,2.2784324,2.6349636638241822,59.84757156792831
133,1.336111111,121.0944444,2.9685457,0.5493696,3.0189518926926695,10.48473865244427
134,1.1625,127.6847222,2.2785356,-0.59795076,2.355688772281249,345.2955738908405
135,2.506944444,122.325,1.7401382,3.0926118,3.548567133449567,60.634590078041434
136,4.094444444,137.7305556,5.8534937,1.0725847,5.950951725112024,10.383594186364425
137,3.091666667,126.0,4.1175284,2.9798307,5.082659847507903,35.89303472794403
138,2.283333333,101.4125,2.3898332,0.45646918,2.4330365463987818,10.813511738812394
139,3.786111111,114.9180556,-0.798685,2.2200909,2.359385795813777,109.78636157783393
140,5.088888889,57.95416667,2.8310604,-2.1369393,3.547028694602378,322.95378692695283
141,3.081944444,68.48888889,0.09841413,-4.455177,4.456263843435738,271.2654485791665
142,1.772222222,171.9597222,1.2637643,1.4986261,1.9603521095853418,49.85966997242515
143,1.772222222,200.2625,-0.34918785,2.000846,2.0310876077372004,99.89956430674123
144,1.868055556,60.86111111,0.3759687,-1.2164818,1.2732558396139129,287.1744089595562
145,1.197222222,116.8222222,2.0395734,-1.0438728,2.2911852994830864,332.89620749003865
146,2.054166667,147.8194444,0.6187213,3.5322165,3.5859962980942885,80.06457247426981
147,1.619444444,123.6388889,2.504921,-2.61965,3.6245269124040176,313.71747516896875
148,2.754166667,147.6791667,2.0933268,1.4726142,2.559415885244108,35.12563199910943
149,0.781944444,256.4138889,-1.2678229,-0.8630886,1.5337199344125283,214.24563717133418
150,1.9875,171.6402778,0.71416837,1.6619452,1.8088942225877933,66.7459151461291
151,1.9375,122.9777778,2.881024,2.7039165,3.951134486137905,43.1836668117497
152,2.791666667,161.475,3.3499894,0.54453874,3.39395807567995,9.232643366448423
153,7.001388889,63.4875,0.39664316,-4.958883,4.974720736289002,274.57314654183
154,2.688888889,63.18333333,0.8802532,-1.4310818,1.6801311896401065,301.59552124587515
155,2.398611111,150.4194444,-0.4113835,-2.9199042,2.948741582650112,261.9804174259709
156,2.441666667,63.19166667,0.8165069,-1.4009821,1.6215530710612034,300.2340759400704
157,0.892537313,30.41791045,-1.5141935,-2.233184,2.6981276347308425,235.8610639869749
158,1.322222222,63.47638889,-0.5499024,-1.980495,2.055420417956083,254.48220343665557
159,0.7,280.7277778,-1.7450583,-1.084749,2.0547284159712906,211.86557580047185
160,0.569444444,232.7861111,-0.42137617,-1.7309644,1.781514981893565,256.31835611598586
161,0.680555556,109.2236111,-0.48770672,-1.2333897,1.326313687179337,248.42517615937922
162,0.448611111,191.9305556,-0.084037945,-1.2764955,1.279258823584998,266.23337400742247
163,0.963888889,245.0986111,-1.0309281,-1.7789011,2.056040337870544,239.90638411201758
164,0.515277778,73.26388889,0.96553534,-0.8721928,1.3011451775880951,317.9076888085398
165,0.701388889,242.775,0.45746052,1.0736996,1.1670908098339352,66.92308269318401
166,2.093055556,179.6944444,1.5421803,-0.030514896,1.5424821673478046,358.866444713144
167,6.033333333,165.4680556,-2.1935215,-4.2968745,4.824382555282334,242.95603674050994
168,4.061111111,67.54166667,3.0565844,-1.9221535,3.6107315424835464,327.835991545924
169,2.916666667,58.125,-0.25529134,-3.3548641,3.3645633888734814,265.6484136455594
170,1.405555556,86.6625,1.2799593,-1.7045807,2.131640488560156,306.902663351564
171,1.075,124.9097222,-0.95305425,-3.1246567,3.2667708668190905,253.03772445857592
172,1.431944444,72.14166667,0.3788976,-1.8556368,1.8939248466610286,281.5404366648196
173,1.352777778,48.06388889,-0.64672774,-2.293755,2.3831845857403717,254.25412048459958
174,1.530555556,79.39166667,0.8566498,-1.5475789,1.7688553732753987,298.9663666140002
175,2.304166667,238.7569444,-1.0462617,-3.0105748,3.18719691441899,250.836184045587
176,0.276388889,242.9236111,1.2685883,-1.2815121,1.8032164421786143,314.70962992051903
177,0.545833333,200.7513889,-0.13624094,-0.74491924,0.7572755560918767,259.6355212595101
178,0.184848485,154.5712121,0.17266989,-0.2400983,0.29573989344608564,305.7223030955268
179,0.659722222,255.8458333,-0.87914306,-1.0364407,1.3590812501696334,229.69429532966583
180,1.359722222,65.50972222,0.82184786,-1.7623647,1.9445727656204255,295.00116706384904
181,1.983333333,137.3958333,-1.1570423,-2.7012165,2.9385910678183076,246.81255494788007
182,0.488888889,109.5902778,-2.1568244,-1.8729162,2.856520012997948,220.96998691904784
183,0.902777778,279.3013889,-1.6222175,-0.09870386,1.625217545218224,183.481870453538
184,1.019444444,237.9805556,-1.668046,1.6913017,2.375474457563981,134.60336580374295
185,1.497222222,216.6333333,0.40370694,1.9800361,2.020772686550215,78.47599327044438
186,1.248611111,230.6458333,-1.5057515,1.8967975,2.4218027037226832,128.44391084039086
187,2.441666667,221.5194444,-1.0915731,4.4259186,4.558540038923599,103.8544784686826
188,2.979166667,246.3375,-3.2758293,2.1364803,3.9109596872157324,146.88780045382256
189,2.169444444,164.2291667,-4.152254,2.092074,4.649514695319502,153.2591808773336
190,0.595833333,162.3388889,-1.1422256,0.6497021,1.3140746325988375,150.3686226736539
191,1.266666667,273.2958333,0.7058986,0.7058139,0.998231483632514,44.99656236484487
192,0.219444444,308.4166667,-1.1486002,-1.6298888,1.9939458166674138,234.82723440854102
193,1.044444444,203.2888889,-0.13451807,-0.44856685,0.4683026052409354,253.30684777952965
194,0.883333333,98.3,1.5485549,-0.6562922,1.6818863606364285,337.0323101990344
195,0.501388889,263.3194444,-1.1175885,-1.1665014,1.6154657444632523,226.22677940818215
196,1.348611111,77.94722222,1.2122505,-1.2904305,1.7705259529531048,313.21074766019564
197,1.290277778,88.78055556,0.88835067,-1.4072993,1.664229020498663,302.26196512537547
198,0.666666667,74.55694444,0.3640809,-1.0622671,1.122927554870402,288.9186130156444
199,2.047222222,155.4722222,-0.8638095,-1.8221927,2.0165696338642856,244.6367334180257
200,0.633333333,46.475,-0.19206198,-0.8537985,0.8751340941614436,257.3223428104957
201,5.623611111,70.90138889,1.6838003,-1.887037,2.5290496415944648,311.7424851021182
202,5.222222222,70.71111111,2.1891186,-2.8847878,3.621358984676167,307.1930117241417
203,4.266666667,81.24305556,1.9630778,-2.2045708,2.9519157950499673,311.68372351899063
204,3.422222222,67.05972222,1.8517803,-1.1713322,2.19114340065294,327.6848533357805
205,2.552777778,73.87777778,1.1760702,-2.4425817,2.710967811779205,295.71018884984204
206,1.708333333,68.10138889,0.81478405,-1.2127658,1.4610523377976719,303.89476779691336
207,1.833333333,64.02222222,0.4555654,-1.8933544,1.9473907460179942,283.5289300328428
208,3.447222222,74.28194444,0.045177415,-1.9344163,1.934943777098387,271.3378737285858
209,2.840277778,86.94722222,-1.6735592,-3.608482,3.977680572925463,245.11884515593272
210,0.084722222,81.51111111,0.120639175,-1.8325975,1.836564022175903,273.7663244742919
211,0.548611111,214.2888889,-1.3792927,-0.8255568,1.6074801343405554,210.90205367894322
212,1.227777778,147.3444444,1.4701643,-0.05113882,1.4710534483510387,358.0078024796401
213,1.741666667,213.6597222,0.37303984,-3.3110151,3.331963342333651,276.4281960913972
214,0.709722222,55.99166667,-0.8460639,-1.8049132,1.9933729662101496,244.88488306006667
215,1.205555556,293.5916667,-2.9534802,-1.5994174,3.358746985292998,208.43716316942715
216,1.072222222,201.6027778,0.68074465,-1.6018329,1.740483242673147,293.02445184354974
217,2.125,63.55,0.12615237,-3.465044,3.467339663545038,272.08505502108324
218,1.023611111,150.6458333,0.021057203,-1.6999357,1.7000661134004975,270.70968987730606
219,1.779166667,285.4125,-2.3892398,-1.7720264,2.9746502961190244,216.56320233308222
220,0.172222222,176.3125,1.9181108,1.2920157,2.312672395762774,33.963720219842784
221,0.655555556,223.0194444,0.73398143,1.2171379,1.4213210077956546,58.908390946714626
222,0.236111111,212.8138889,0.7470752,1.8388275,1.9847941780475098,67.88917355460289
223,0.713888889,268.1555556,0.19437808,2.3436484,2.3516952737986796,85.2588399468103
224,1.309722222,243.7375,-1.2161368,1.7033788,2.0929615506749473,125.52515085913485
225,2.695833333,267.2791667,-5.4369993,1.9787356,5.785875557157088,160.0015848084239
226,0.697222222,250.0972222,-1.4942082,2.2100577,2.667773075483845,124.06241556319846
227,1.348611111,252.5902778,0.07791196,3.0420737,3.0430712561066873,88.53289195113011
228,0.129166667,200.4972222,0.7989336,1.7724966,1.9442322634450135,65.73704627609817
229,0.472222222,180.3013889,1.4379466,1.7141551,2.237413267884941,50.007852884447715
230,0.204166667,209.3930556,1.1529837,1.6193968,1.9879178575373608,54.54976366734708
231,1.361111111,184.6472222,0.4388535,2.7983031,2.832506422575571,81.08699158410549
232,0.652777778,124.3444444,2.2225423,-0.14199543,2.227073635385722,356.3444131201977
233,0.558333333,135.6416667,0.49829257,-1.9596853,2.0220440055432265,284.26636580732236
234,0.866666667,100.9152778,2.7972922,0.41707933,2.828214776090049,8.480388844054492
235,1.204166667,200.2791667,1.0142926,-1.8305537,2.092777180446703,298.9904246622218
236,0.679166667,167.2055556,-0.07059954,-1.1501509,1.1523156632707123,266.487428963767
237,1.684722222,71.13472222,0.5882265,-2.370491,2.4423836710032374,283.93619121383915
238,1.440277778,64.64722222,1.3369863,-1.84133,2.2755281881988827,305.98333191453764
239,0.986111111,95.05138889,2.528352,-1.5451635,2.9631223527954846,328.5694526767478
240,3.611111111,85.18611111,4.65472,-0.55781776,4.6880250566492725,353.1663110892164
241,2.104166667,61.05972222,2.517498,-3.3069272,4.156147697821125,307.28129782995836
242,0.294444444,87.39305556,2.3839755,-0.43351698,2.423071636693511,349.6935973887817
243,0.525,134.2944444,2.7904007,1.526682,3.1807379640084297,28.683919041951928
244,0.615277778,129.225,2.5028534,2.132207,3.287944925442116,40.42802473048791
245,0.805555556,85.54027778,4.2892985,2.0097642,4.736795727251059,25.105585946888763
246,0.469444444,65.95833333,-0.6773948,0.32975292,0.7533927948391638,154.04337714626573
247,0.981944444,98.0375,0.654557,0.006459475,0.6545888717861583,0.5654032296385904
248,1.740277778,93.2875,-1.321232,-0.9106536,1.604663197377244,214.57639026659766
249,4.994444444,76.44305556,2.61105,-3.264007,4.179871265786663,308.6581427435142
250,3.963888889,77.5625,2.995767,-2.4659925,3.880172538476253,320.5401895261085
251,3.536111111,72.13888889,3.0236776,-3.6021647,4.703000824438355,310.01028943399007
252,3.990277778,74.14583333,3.3189776,-2.204385,3.9843350182341295,326.4088448209663
253,2.213888889,69.20277778,2.7223473,-3.1138802,4.136112271417367,311.16196954150075
254,0.186111111,126.9222222,1.3294057,1.2702769,1.8387286145231165,43.69705375809211
255,0.6375,230.9375,-0.58160317,2.8100085,2.8695661723379544,101.69371182886862
256,0.027777778,221.7916667,-0.18120788,1.7262322,1.7357171152267108,95.99256634990418
257,0.0125,218.7347222,-0.42930138,1.1916832,1.2666524874771865,109.81144980478503
258,0.245833333,63.01527778,2.9175487,-0.4833116,2.9573096759666972,350.59398774802906
259,0.194444444,120.9166667,1.5811172,-0.776877,1.7616666748465328,333.8329499195654
260,0.097222222,137.4402778,1.3802304,-0.8268574,1.608952801364577,329.0753549965049
261,0.35,222.5097222,0.1993744,2.3146634,2.3232341265302816,85.07695772996581
262,0.730555556,91.43888889,-1.107079,-0.79118365,1.3607334346845168,215.55182641602957
263,2.154166667,224.8305556,-3.3929846,-0.81552356,3.4896164793215076,193.51500780174598
264,2.884722222,103.3097222,-2.1785326,-4.876387,5.340894537718542,245.92723062570377
265,5.175,68.05555556,-1.7295525,-5.514799,5.779650496410423,252.58752022754211
266,4.840277778,64.47916667,-0.3872633,-6.4989862,6.5105141495366805,266.58987637552343
267,3.852777778,65.125,2.1258893,-4.9834085,5.417911552778131,293.1027766097867
268,0.541666667,93.35,2.336941,-1.349701,2.6987008035130535,329.9914046056207
269,0.379166667,86.75694444,2.8395026,0.54360974,2.8910701418038314,10.837876271588687
270,0.465277778,74.45972222,1.426231,-0.030514896,1.4265574030647665,358.77431633175524
271,0.119444444,90.79722222,0.357534,-0.4558131,0.5793066055963888,308.11018623703995
272,0.088888889,132.1347222,-0.43791574,-1.0150737,1.1055065860371154,246.66401660023064
273,0.556944444,292.2291667,-1.5751832,-0.43983424,1.6354376393609806,195.60118736879946
274,0.147222222,291.8986111,-1.5526136,-0.5076515,1.633499016331877,198.10597290325939
275,0.890277778,249.9930556,-1.8570448,-0.21259975,1.8691746956630626,186.5309499702628
276,0.125,142.3458333,0.97793996,0.20879662,0.9999812967692077,12.052069224969273
277,0.169444444,200.1125,-1.0752059,2.3575835,2.59119039957836,114.51595984316809
278,0.1875,199.5236111,-0.6479337,1.5844661,1.7118267732585852,112.24106287043521
279,0.569444444,141.8222222,2.9678564,2.568839,3.9251885838698195,40.8779462793389
280,0.319444444,140.2833333,1.8717656,1.8538774,2.6344577953677906,44.72490373143116
281,0.447222222,148.2902778,3.517108,1.9657296,4.029161394630421,29.201047404936403
282,0.65,161.7833333,2.7688649,1.8614954,3.336431920281481,33.912762721503924
283,0.740277778,93.0125,3.6199634,-0.76851594,3.7006420750153133,348.0140998774546
284,0.443055556,119.6680556,2.341076,0.5027336,2.394447307907393,12.119896630770107
285,1.440277778,59.56111111,2.6749685,-3.075791,4.0762662758550565,311.01298624533155
286,2.4375,72.18472222,2.1531105,-1.1349152,2.433909886664108,332.2060635485577
287,1.630555556,68.71944444,2.3074799,-1.9773364,3.0388028444881003,319.40591344968817
288,0.591666667,73.79444444,1.8889943,-0.18324322,1.897861307658823,354.45931869961527
289,0.7625,68.78888889,1.9630778,-1.2735226,2.3399859532833953,327.0270045067287
290,0.030555556,112.2833333,0.87904716,1.2676758,1.5426360048338381,55.26131681126443
291,0.172222222,220.3819444,-1.4426943,0.7035843,1.6051161049777614,154.00207659322953
292,0.011111111,161.1194444,-0.23944093,1.0369111,1.064197626506691,103.00268277886049
293,0.133333333,270.5611111,-0.82177144,0.9111239,1.2269698695366906,132.04829895095838
294,1.133333333,236.9680556,-1.9612786,1.5850235,2.5216885696632345,141.05630321542625
295,0.438888889,159.3236111,0.54532695,3.4660716,3.5087082835030414,81.05878632124751
296,0.190277778,120.8027778,-1.0929514,0.61514306,1.254170541444872,150.62799596916142
297,1.193055556,107.1638889,0.12908125,-0.08346814,0.1537169460294541,327.11197546143484
298,3.577777778,82.34305556,2.736475,-0.06953311,2.7373582664699323,358.5444425211653
299,3.255555556,81.15,4.113738,-1.247139,4.298627224820152,343.1345633772842
300,1.993055556,74.86944444,2.701156,-1.1670588,2.942493836695914,336.6328060767022
301,0.704166667,47.56805556,1.4215794,-1.5576122,2.108801497555709,312.3856346220281
302,1.911111111,75.03333333,1.9999472,-1.3071526,2.3892335010363888,326.8316280112077
303,0.886111111,200.2180556,-0.84554714,-2.5808177,2.715800060128777,251.85977544391034
304,0.0,215.875,1.100953,0.04603505,1.1019150303165406,2.394360601873216
305,0.052777778,155.5833333,-0.5881501,-1.2475106,1.3792038418023531,244.75804433543885
306,0.904166667,66.15,0.52327424,-1.07453,1.1951697164618829,295.96513953846716
307,1.056944444,238.0152778,0.07791196,-3.5285878,3.5294478514096057,271.2648973156732
308,0.579166667,176.1652778,0.5766832,-0.75885427,0.9531124363156074,307.23263022099064
309,0.775,165.875,-0.18017416,-2.6670291,2.6731081063396065,266.13519127502536
310,0.119444444,237.4875,-0.7457928,0.24818635,0.7860046850103137,161.5934908554927
311,0.188888889,210.2375,-0.5569661,-0.71630585,0.9073617290218011,232.13302489740056
312,0.041666667,211.9555556,-0.061123744,0.7186341,0.7212288691971417,94.86161694716847
313,0.25,164.9027778,1.7280781,2.3098326,2.884714987606639,53.19836914144325
314,0.236111111,124.3166667,1.769944,0.7786478,1.9336478892447921,23.746034857367135
315,0.348611111,117.2597222,2.76473,1.8518337,3.327614765166739,33.81442662870479
316,0.711111111,103.7680556,1.7018905,0.48210967,1.768858673805728,15.816306909442657
317,1.266666667,59.98611111,2.261996,-2.1789303,3.1407583727937576,316.07156903616675
318,0.415277778,57.48611111,0.30309126,-1.982353,2.0053896699887,278.6929006139288
319,0.1,45.4875,0.27259642,-1.2922885,1.3207264574578137,281.91139857494795
320,0.084722222,67.62083333,-1.026621,-0.8718212,1.346856667359389,220.3383904808068
321,0.1625,265.95,-2.0117586,0.113666534,2.0149671822701065,176.76616484372326
322,0.543055556,282.2402778,-1.6556413,0.9711375,1.9194416266643641,149.6057023092067
323,0.644444444,271.3736111,-2.4664245,0.68611896,2.560079889665893,164.45430252503232
