,Air moisture.mean,d2m,t2m,humidity
0,88.77222222,-1.7077699999999822,0.331450000000018,86.17223702358417
1,84.50277778,-0.6520999999999617,4.944150000000036,67.09311476941461
2,90.61944444,-2.744179999999972,-1.2762199999999666,89.73521479109642
3,79.80833333,-0.890139999999974,5.210000000000036,64.72748029489723
4,66.22222222,-5.489449999999977,0.5211400000000026,64.0647648212105
5,69.51111111,-8.403719999999964,0.6214200000000005,50.83378089835393
6,79.03055556,-6.448679999999968,-2.6083699999999794,74.87430015536
7,79.34366197,-7.332830000000001,-0.9825999999999908,62.06124242466623
8,91.13333333,-5.415349999999989,-3.128549999999961,84.20388617924833
9,93.25,-1.9727199999999807,-0.2847999999999615,88.3705091248335
10,80.99166667,-1.0977199999999812,0.2619600000000446,90.57356060035659
11,67.02777778,-2.384299999999996,2.78490000000005,68.76070647344568
12,78.175,-5.496559999999988,-1.2302999999999995,72.735049425941
13,76.4375,-6.7430499999999824,-0.5796299999999519,63.0592637702746
14,89.82916667,-7.142499999999984,-4.1115199999999845,79.41469629892586
15,90.23888889,-2.6187999999999647,0.7006000000000085,78.44297916723328
16,97.76111111,-2.8700299999999856,-2.554599999999993,97.6863534207893
17,90.48194444,1.038499999999999,5.475819999999999,73.08240672490365
18,90.25138889,-3.085239999999999,-2.308719999999994,94.40095822904867
19,84.25833333,-2.199599999999976,0.7374200000000428,80.70066279131692
20,79.57638889,-3.159339999999986,-0.0551999999999566,79.59092413700623
21,80.04861111,-5.274759999999958,1.8847300000000475,59.03937240414942
22,89.72222222,-5.849799999999959,-3.425199999999961,83.28945211080504
23,83.42222222,-4.3434199999999805,2.384360000000015,61.124376169404
24,92.00277778,-3.654699999999991,-1.1680700000000002,83.18698775998777
25,74.72638889,-1.853430000000003,7.384330000000034,51.91233801698228
26,72.04166667,-0.7089299999999525,4.824550000000045,67.37508660495995
27,67.68055556,1.130359999999996,8.305660000000046,60.58111776197509
28,67.14305556,-2.7106699999999933,0.6135800000000131,78.40108324044074
29,58.47222222,-4.39364999999998,5.1290200000000254,50.19726688290091
30,61.32638889,-5.97969999999998,1.4642300000000432,57.667817092681794
31,57.825,-1.793549999999982,10.639520000000005,41.85871203486686
32,68.09577465,-0.26989999999995,4.160580000000039,72.8727734804927
33,62.15833333,1.1222500000000082,12.392800000000022,46.084772920802344
34,91.74444444,0.278220000000033,5.036580000000015,71.32558448603831
35,86.77361111,0.9593399999999974,2.4653299999999945,89.78387108591181
36,89.25277778,-0.8149999999999977,-0.148869999999988,95.26279173896461
37,86.72777778,-1.9930200000000011,1.6491000000000329,76.74474495866912
38,96.07916667,-0.3084799999999745,0.4009000000000355,94.98435738012056
39,87.42222222,-1.1144499999999766,1.6926000000000272,81.60967200947196
40,88.7875,-0.8550999999999931,0.3139300000000276,91.84920464047882
41,88.28194444,-2.278229999999951,1.1645800000000008,77.80281054176767
42,95.65555556,-1.2372799999999984,-0.6907999999999674,96.08161487049543
43,94.8375,-1.911799999999971,-0.644869999999969,91.12749898665952
44,94.85277778,-2.829439999999977,-2.7152999999999565,99.15611633347787
45,91.32361111,-2.958349999999996,-1.2314999999999827,88.02953000461413
46,95.41388889,-2.60409999999996,-2.089999999999975,96.2677978999798
47,86.94583333,-1.446899999999971,-0.0171599999999898,90.08837018122664
48,82.02083333,-4.575349999999958,-2.953959999999995,88.56931961743997
49,78.79027778,-5.728499999999997,-1.6048599999999738,73.4561440081815
50,68.35555556,-6.368499999999983,-3.320699999999988,79.43360393141515
51,76.72222222,-5.158029999999997,0.0299600000000168,68.07394825601007
52,86.90416667,-5.825449999999989,-2.829499999999996,79.82338987147799
53,81.09861111,-2.348799999999983,2.80364000000003,68.8499961211574
54,95.26111111,-4.350529999999992,-2.210849999999993,85.2533504378645
55,95.96527778,1.766840000000002,3.285760000000039,89.7652655042965
56,95.86478873,0.5847700000000486,1.151270000000011,96.00042361243023
57,95.95972222,0.8806700000000092,2.084100000000035,91.73411467889692
58,97.94583333,0.6868000000000052,1.0062800000000038,97.72397440513419
59,92.47222222,-0.1323600000000055,2.2085500000000025,84.49846155240805
60,98.14722222,-0.2242499999999836,0.536860000000047,94.63331891216696
61,95.67222222,0.0848600000000487,1.28964000000002,91.67357124502058
62,95.95972222,-1.3433599999999617,-0.7989299999999844,96.09264111776159
63,89.42777778,2.937220000000025,9.481960000000017,63.655704219091945
64,92.62916667,4.95010000000002,8.827050000000042,76.63728860149168
65,79.52222222,6.543270000000007,16.176600000000008,52.815921232568016
66,91.01388889,4.663350000000037,10.066200000000038,69.11297722445272
67,95.23055556,5.824100000000044,9.3134,78.80590185412031
68,79.77222222,1.4943000000000095,4.166620000000023,82.73758557966839
69,69.86944444,-0.7480199999999968,5.382170000000031,64.62499111049496
70,86.03472222,-0.566319999999962,2.1263700000000085,82.35263540607485
71,89.08194444,0.744130000000041,2.8610500000000343,85.95284248817143
72,85.64166667,1.4526600000000371,1.9971000000000456,96.17945233002236
73,76.54305556,-1.1845199999999636,6.458760000000041,58.10273733473761
74,89.82916667,-2.4756799999999544,-1.351139999999987,92.04409735685317
75,80.225,-1.8118000000000047,5.67034000000001,58.59175972876264
76,96.5875,-2.334079999999972,-1.9208399999999983,96.99425369750608
77,93.17638889,0.7964000000000055,3.5370700000000284,82.25098432327967
78,98.44583333,-0.9936599999999772,-0.6678199999999492,97.64738350334609
79,91.26805556,0.5980000000000132,4.436670000000049,76.11651828821736
80,96.54027778,-0.5211499999999774,1.1953700000000254,88.31858637827706
81,71.85211268,2.399220000000014,9.56292000000002,60.93749201662912
82,85.44444444,2.7900300000000016,7.526900000000012,71.91716852077104
83,82.47638889,2.328180000000032,3.751550000000009,90.41511616927966
84,63.23888889,-0.2419999999999618,3.869380000000035,74.52952938099571
85,59.38888889,-4.293199999999956,6.308340000000044,46.61021145119868
86,65.74722222,-3.410069999999962,0.7060200000000236,73.92953263816187
87,75.73055556,-3.686649999999986,6.375400000000013,48.55471724973419
88,83.47083333,-0.2973399999999628,1.9928500000000329,84.78563589264093
89,70.94722222,1.5389300000000503,9.342399999999998,58.16281924359913
90,82.39166667,1.9302600000000325,3.6784600000000296,88.33883616420385
91,77.52916667,0.2472800000000461,8.891099999999994,54.63238737271149
92,89.29027778,-1.483949999999993,0.4462200000000393,86.87784009221866
93,71.35972222,-0.7855999999999881,10.780300000000013,44.649877542461944
94,87.31944444,-1.733159999999998,2.364400000000046,74.33426568791374
95,67.94583333,-2.182839999999999,12.89846,35.03765427118661
96,86.09722222,-1.7239999999999895,3.161900000000003,70.2925313719042
97,62.71944444,-0.8632299999999873,14.341180000000008,35.14549591932277
98,85.14861111,0.5548300000000381,4.587100000000021,75.08529448221168
99,56.05694444,-0.1866799999999671,15.596600000000024,34.05402647873497
100,81.49305556,-1.2997199999999791,1.2467300000000137,83.12432254362409
101,65.95277778,1.356740000000002,13.8947,42.487740808620586
102,84.95,-0.0557299999999827,4.521839999999997,72.16624286860883
103,66.34166667,1.468400000000031,13.77084000000002,43.17548996151548
104,86.42777778,2.115000000000009,5.890860000000032,76.70326354433199
105,71.40140845,6.252949999999999,8.953940000000046,83.1672009538121
106,49.87916667,-11.464699999999992,-1.4701599999999644,46.499461577188306
107,57.46111111,-11.165750000000005,1.3917200000000207,38.6887612632919
108,77.13194444,-9.619799999999998,-4.710819999999956,68.50951670771428
109,53.65972222,-10.70184999999998,3.329250000000002,34.97162672621003
110,68.92638889,-6.1527999999999565,-0.307169999999985,64.67829287794652
111,63.33333333,-7.064339999999959,6.062430000000006,38.3967743956303
112,71.16388889,-5.363069999999993,0.6280800000000113,64.18467895014423
113,46.51388889,-0.2079799999999636,14.279530000000022,37.01216551461761
114,67.04027778,-0.3937399999999798,5.408140000000003,66.19648616987469
115,64.74861111,-0.1836299999999937,12.169849999999997,42.552776648705546
116,78.50138889,-2.8086299999999937,0.7507300000000328,77.06646245803768
117,37.54027778,-2.437629999999956,19.105520000000013,23.125431611846732
118,65.17361111,-2.721839999999986,7.356530000000021,48.7759901072973
119,55.93333333,-0.2450599999999667,17.369200000000035,30.29142465012611
120,77.99722222,2.8230200000000423,6.439450000000022,77.66689820896488
121,79.83888889,3.958900000000028,10.699330000000032,63.06227442811353
122,87.19166667,2.7179500000000303,6.841800000000035,74.9864591839192
123,60.56805556,0.2848000000000183,16.921500000000037,32.383958835086894
124,75.29444444,0.2990400000000477,4.439080000000047,74.4763602024106
125,40.32361111,-1.2489699999999857,20.118100000000027,23.70242835001023
126,85.62222222,2.99203,7.853750000000048,71.34613384005425
127,64.33194444,2.9265700000000265,13.769650000000013,47.90795482286463
128,83.77042254,2.0074000000000183,4.599180000000047,83.27005436560098
129,61.78333333,3.2173700000000167,16.324600000000032,41.48805980859691
130,84.18055556,1.53185000000002,7.252620000000036,66.99111529722592
131,41.46388889,3.950770000000034,21.82302000000004,30.99780542043893
132,71.61805556,1.943960000000004,12.559529999999995,48.3477337773939
133,76.12361111,5.677900000000022,18.27844000000005,43.554656207606435
134,82.37638889,4.2370200000000295,8.169730000000015,76.23135583836088
135,52.54722222,4.528340000000014,17.240499999999997,42.923275448015474
136,55.95555556,1.515100000000018,10.105430000000013,55.165550792418514
137,49.83055556,1.6871600000000058,18.60107000000005,32.224785447346356
138,75.36527778,5.340900000000033,11.068480000000022,67.77156424019446
