,Rainfall.mean,tcrw
197,0.0,0.001374155
198,0.0,1.4e-05
199,0.206944444,0.001367152
200,0.009722222,0.007887378
201,0.183333333,0.018642262
202,0.325,0.031858012
203,0.145833333,0.037607044
204,0.048611111,0.00608556
205,0.002777778,0.001030624
206,0.004166667,0.003624693
207,0.001388889,0.010453418
208,0.001388889,0.00170368
209,0.0,0.000273436
210,0.001388889,0.0
211,0.0,0.0
212,0.001388889,0.0
213,0.0,0.0
214,0.0,0.006394044
215,0.0,0.002783373
216,0.001388889,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,0.0,0.0
224,0.015277778,7.01e-05
225,0.002777778,0.002650157
226,0.0,0.0007011
227,0.013888889,0.000189304
228,0.005555556,0.0
229,0.0,0.0
230,0.0,0.0
231,0.005555556,0.0
232,0.044444444,0.012318343
233,0.002777778,0.027420044
234,0.0,0.002474889
235,0.0,0.00091143
236,0.0,0.004858628
237,0.045833333,0.038076773
238,0.261111111,0.009969652
239,0.022222222,0.007613957
240,0.019444444,0.014295444
241,0.0,0.008483321
242,0.0,2.1e-05
243,0.0,0.00058192
244,0.0,0.0
245,0.005555556,0.004725412
246,0.0,0.001549438
247,0.436111111,0.014316469
248,0.25,0.05152388
249,0.027777778,0.03804873
250,0.068055556,0.02671194
251,0.025,0.008756742
252,0.0125,0.006169692
253,0.0,0.003701806
254,0.0,0.0
255,0.0,0.0
256,0.093055556,0.004816562
257,0.356944444,0.19161782
258,0.005555556,4.21e-05
259,0.0,5.61e-05
260,0.0,0.000588924
261,0.0,0.0
262,0.0,0.000266418
263,0.047222222,0.004192576
264,0.088888889,0.09183717
265,0.105555556,0.015683621
266,0.165277778,0.06656249
267,0.068055556,0.031577572
268,0.213888889,0.012065947
269,0.016666667,0.03142333
270,0.0,0.00016126
271,0.0,0.001780793
272,0.0,4.21e-05
273,0.0,0.001640573
274,0.002777778,1.4e-05
275,0.069444444,0.000245392
276,0.001388889,0.00487265
277,0.001388889,0.002860487
278,0.0,0.00573501
279,0.0,0.000946492
280,0.0,0.0
281,0.031944444,0.008896962
282,0.0,0.0007011
283,0.002777778,0.001318067
284,0.051388889,0.010712817
285,0.0,0.008020595
286,0.015277778,0.001808837
287,0.0,0.008735716
288,0.0,0.000266418
289,0.0,0.0
290,0.0,0.0
291,0.0,4.21e-05
292,0.019444444,0.027875766
293,0.038888889,0.04794827
294,0.086111111,0.001794815
295,0.0,0.00438188
296,0.0,0.002110317
297,0.016666667,0.0940807
298,0.0,0.001100734
299,0.004166667,0.005061939
300,0.0,0.000217348
301,0.027777778,0.006786659
302,0.055555556,0.015445247
303,0.077777778,0.090897694
304,0.009722222,0.016055211
305,0.0,0.021642983
306,0.001388889,0.00037159
307,0.0,0.002615109
308,0.0,0.017990246
309,0.125,0.008819848
310,0.001388889,0.010986254
311,0.175,0.026936293
312,0.109722222,0.001906991
313,0.0,0.007824287
314,0.001388889,0.0
315,0.0,0.00016126
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.001388889,0.0
321,0.0,0.0
322,0.0,0.0
323,0.0,3.51e-05
324,0.0,0.0
325,0.0,7.02e-06
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.033333333,0.001766771
334,0.618055556,0.17377481
335,0.0,0.08593391
336,0.0,0.001864925
337,0.026388889,0.003330231
338,0.004166667,0.0
339,0.093055556,0.000813276
340,0.0,7.01e-05
341,0.0,0.000364572
342,0.0,2.8e-05
343,0.015277778,0.001184866
344,0.0,0.0
345,0.131944444,0.000287458
346,0.326388889,0.001030624
347,0.0,0.023718238
348,0.0125,0.000708118
349,0.020833333,0.07555762
350,0.001388889,4.21e-05
351,0.0,0.001528397
352,0.0,0.0
353,0.0,0.000196308
354,0.001388889,0.0
355,0.0,0.0
356,0.0,0.001507372
357,0.0,4.91e-05
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.001388889,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.106944444,0.003225058
367,0.0,6.31e-05
368,0.0,0.000694096
369,0.0,0.13126707
370,0.0,0.004437968
371,0.0,3.51e-05
372,0.0,0.0
373,0.0,0.000105172
374,0.002777778,0.000694096
375,0.222222222,0.019126028
376,0.0,0.000602946
377,0.018055556,0.008188859
378,0.080555556,0.14234446
379,0.0,0.04484941
380,0.022222222,0.030364662
381,0.0,0.00063099
382,0.0,0.0
383,0.0,5.61e-05
384,0.001388889,0.0
385,0.0,0.029158771
386,0.0,0.001121759
387,0.054166667,0.023465842
388,0.004166667,0.017555565
389,0.011111111,0.005160093
390,0.001388889,0.00014022
391,0.0,0.000659034
392,0.0,0.0
393,0.0,6.31e-05
394,0.0,0.001486331
395,0.0,0.001794815
396,0.0,0.000119194
397,0.0,0.000287458
398,0.0,4.21e-05
399,0.0,0.000112176
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.0,0.000189304
404,0.0,0.00037159
405,0.0,0.001745746
406,0.0,0.0
407,0.0,0.005685926
408,0.0,9.82e-05
409,0.0,0.000708118
410,0.0,0.0
411,0.0,5.61e-05
412,0.038888889,0.0
413,0.008333333,0.049027964
414,0.001388889,0.00142324
415,0.0,0.000539854
416,0.019444444,0.0
417,0.047222222,0.029481277
418,0.0,0.008027598
419,0.025,0.084012896
420,0.0,7.02e-06
421,0.0,0.003330231
422,0.0,0.000680074
423,0.0,0.025625229
424,0.0,0.005167112
425,0.0,0.003344253
426,0.0,2.1e-05
427,0.216666667,0.007018015
428,0.2,0.45945227
429,0.0,0.012654871
430,0.0,5.61e-05
431,0.0,0.001030624
432,0.001388889,0.0
433,0.0,0.000189304
434,0.0,0.00014022
435,0.0,0.007557869
436,0.0,0.002061233
437,0.0,0.000609964
438,0.0,0.0
439,0.001388889,0.000266418
440,0.0,0.005812123
441,0.0,0.003624693
442,0.001388889,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0125,0.000455722
450,0.131944444,0.00309886
451,0.0,0.032439932
452,0.001388889,6.31e-05
453,0.0,0.000266418
454,0.0,1.4e-05
455,0.0,0.026697919
456,0.001388889,0.000827298
457,0.0,0.0
458,0.0,0.0
459,0.0,2.8e-05
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,3.51e-05
466,0.0,8.41e-05
467,0.0,0.002215475
468,0.0,0.00128302
469,0.0,0.000119194
470,0.0,0.001395196
471,0.0,0.000638008
472,0.038888889,0.006905839
473,0.0,0.001198888
474,0.0,0.007852331
475,0.0,0.002664179
476,0.0,0.001430243
477,0.0,0.00021033
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,6.31e-05
482,0.0,0.0
483,0.0,0.000238374
484,0.0,0.000119194
485,0.0,6.31e-05
486,0.0,0.000238374
487,0.0,0.0
488,0.0,0.0
489,0.0,4.21e-05
490,0.0,0.02950932
491,0.008333333,0.09863083
492,0.001388889,9.12e-05
493,0.0,7.02e-06
494,0.0,0.0
495,0.0,0.0
496,0.0,0.000119194
497,0.0,0.003035769
498,0.05,0.007214323
499,0.008333333,0.07595724
500,0.005555556,0.001899988
501,0.0,0.007564873
502,0.002777778,0.000189304
503,0.080555556,0.07718417
504,0.002777778,0.0
505,0.0,4.21e-05
506,0.0,0.0
507,0.0,0.001949057
508,0.0,0.003884092
509,0.0,0.001991123
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,0.0,3.51e-05
514,0.0,7.02e-06
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0
518,0.0,0.0
519,0.0,0.000112176
520,0.141666667,0.09237702
521,0.0,0.002320647
522,0.0,2.1e-05
523,0.0,6.31e-05
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.001388889,0.0
530,0.029166667,0.047008798
531,0.1,0.011245653
532,0.197222222,0.16271845
533,0.001388889,0.007719114
534,0.0,0.002054229
535,0.005555556,0.004529104
536,0.247222222,0.10705106
537,0.0,0.002355695
538,0.001388889,0.0
539,0.0,2.1e-05
540,0.001388889,0.0
541,0.0,0.001030624
542,0.0,0.001661614
543,0.0,7.01e-05
544,0.001388889,0.0
545,0.0,0.005160093
546,0.0,0.00049077
547,0.0,0.0
548,0.0,0.0
549,0.068055556,7.02e-06
550,0.094444444,0.061998323
551,0.0,0.000623986
552,0.0,0.000588924
553,0.0,0.000119194
554,0.001388889,0.0
555,0.034722222,0.000126198
556,0.001388889,0.000224352
557,0.0,0.001247957
558,0.0,1.4e-05
559,0.0,0.000336528
560,0.0,0.00042066
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.008333333,0.007368565
565,0.052777778,0.16924569
566,0.002777778,7.02e-06
567,0.0,0.0
568,0.001388889,0.0
569,0.0,0.0
570,0.0,0.0
571,0.001388889,0.0
572,0.0,0.0
573,0.0,0.0
574,0.001388889,0.0
575,0.0,0.0
576,0.001388889,0.0
577,0.0,0.03509009
578,0.0,0.000154242
579,0.0,0.0
580,0.001388889,7.01e-05
581,0.0,0.0
582,0.001388889,0.0
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.001388889,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.001388889,0.0
591,0.0,0.0
592,0.001388889,0.0
593,0.0,0.0
594,0.001388889,0.0
595,0.0,0.0
596,0.001388889,0.0
597,0.0,0.0
598,0.001388889,0.0
599,0.001388889,0.0
600,0.001388889,0.0
601,0.0,0.0
602,0.0,0.001268998
603,0.109722222,0.051012084
604,0.005555556,0.015473291
605,0.001388889,0.014947459
606,0.001388889,7.02e-06
607,0.0,0.000133216
608,0.0,0.000434682
609,0.0,0.000133216
610,0.0,0.000539854
611,0.029166667,0.002495915
612,0.013888889,0.019785061
613,0.0,0.001360133
614,0.091666667,0.005139068
615,0.018055556,0.017078817
616,0.0,2.8e-05
617,0.0,0.000154242
618,0.188888889,0.13316005
619,0.0,0.000357568
620,0.002777778,0.007999554
621,0.0,0.00016126
622,0.004166667,9.12e-05
623,0.0,5.61e-05
624,0.0,0.002874509
625,0.0875,0.021685049
626,0.177777778,0.037046164
627,0.001388889,0.002194449
628,0.0,0.000224352
629,0.0,5.61e-05
630,0.020833333,0.0
631,0.001388889,0.045242026
632,0.0,7.02e-06
633,0.006944444,0.012206167
634,0.0,0.00049077
635,0.0,4.91e-05
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.003954202
640,0.002777778,0.0
641,0.001388889,0.0
642,0.072222222,0.005181134
643,0.0,0.0
644,0.001388889,0.0
645,0.0,0.0
646,0.065277778,0.00084132
647,0.027777778,0.022855878
648,0.001388889,0.008798808
649,0.0,0.000147238
650,0.002777778,0.000476748
651,0.0,5.61e-05
652,0.001388889,0.0
653,0.001388889,0.0
654,0.0,0.0
655,0.0,0.0
656,0.004166667,0.0
657,0.0,0.0
658,0.0,0.000238374
659,0.0,6.31e-05
660,0.0,0.000666052
661,0.063888889,0.0
662,0.030555556,0.012002841
663,0.0,0.000834316
664,0.001388889,0.012339368
665,0.006944444,5.61e-05
666,0.019444444,0.03213145
667,0.0,0.0
668,0.001388889,0.0
669,0.002777778,0.0
670,0.002777778,0.007459715
671,0.080555556,0.18241937
672,0.011111111,0.000133216
673,0.0,0.000217348
674,0.0,0.0
675,0.0,2.1e-05
676,0.0,0.0
677,0.0,0.0
678,0.0,0.0
679,0.0,1.4e-05
680,0.001388889,0.0
681,0.001388889,0.000406638
682,0.005555556,0.000616968
683,0.004166667,0.0
684,0.001388889,0.0
685,0.005555556,0.002664179
686,0.048611111,0.014253378
687,0.001388889,0.011848599
688,0.0,7.71e-05
689,0.0,0.0
690,0.0,1.4e-05
691,0.006944444,0.001044646
692,0.011111111,0.000729144
693,0.013888889,0.0
694,0.047222222,0.02741304
695,0.018055556,0.000119194
696,0.026388889,0.0
697,0.0,0.0
698,0.001388889,0.0
699,0.0,0.0
700,0.0,0.0
701,0.0,0.0
702,0.001388889,0.0
703,0.0,0.0
704,0.0,0.0
705,0.0,0.0
706,0.001388889,0.0
707,0.001388889,4.21e-05
708,0.001388889,0.0142674
709,0.130555556,0.006611377
710,0.030555556,4.21e-05
711,0.045833333,0.11132076
712,0.013888889,0.0169456
713,0.011111111,0.019315317
714,0.004166667,0.001942053
715,0.0,0.000175282
716,0.001388889,0.00135313
717,0.0,0.000883386
718,0.001388889,0.001724705
719,0.0,0.000329524
720,0.001388889,0.0
721,0.0,0.000357568
722,0.0,0.0
723,0.0,6.31e-05
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,0.0,0.0
729,0.0,0.000119194
730,0.0,2.98e-08
731,0.0,2.98e-08
732,0.001388889,2.98e-08
733,0.001388889,2.98e-08
734,0.0,2.98e-08
735,0.0,2.98e-08
736,0.0,2.98e-08
737,0.0375,2.98e-08
738,0.002777778,2.98e-08
739,0.0,2.98e-08
740,0.0,2.98e-08
741,0.0,2.98e-08
742,0.0,2.98e-08
743,0.0,2.98e-08
744,0.0,2.98e-08
745,0.0,2.98e-08
746,0.0,2.98e-08
747,0.0,2.98e-08
748,0.002777778,2.98e-08
749,0.0,2.98e-08
750,0.0,2.98e-08
751,0.001388889,2.98e-08
752,0.0,2.98e-08
753,0.0,2.98e-08
754,0.0,2.98e-08
755,0.0,2.98e-08
756,0.0,2.98e-08
757,0.0,2.98e-08
758,0.0,2.98e-08
759,0.001388889,2.98e-08
760,0.0,2.98e-08
761,0.002777778,2.98e-08
762,0.0,0.000173718
763,0.0,2.98e-08
764,0.0,2.98e-08
765,0.0,2.98e-08
766,0.0,2.98e-08
767,0.0,2.98e-08
768,0.001388889,2.98e-08
769,0.027777778,2.98e-08
770,0.001388889,0.000122637
771,0.001388889,2.98e-08
772,0.001388889,2.98e-08
773,0.0,2.98e-08
774,0.001388889,2.98e-08
775,0.001388889,2.98e-08
776,0.0,2.98e-08
777,0.0,2.98e-08
778,0.0,2.98e-08
779,0.004166667,2.98e-08
780,0.0,0.001777887
781,0.0,2.98e-08
782,0.0,0.00431186
783,0.0,2.98e-08
784,0.0,2.98e-08
785,0.069444444,2.98e-08
786,0.106944444,0.000337213
787,0.0,0.001849413
788,0.004166667,2.98e-08
789,0.0,2.98e-08
790,0.001388889,2.98e-08
791,0.0,2.98e-08
792,0.0,2.98e-08
793,0.0,2.98e-08
794,0.0,2.98e-08
795,0.0,2.98e-08
796,0.0,2.98e-08
797,0.002777778,0.000153273
798,0.0,0.000674397
799,0.076388889,0.21824883
800,0.0,2.98e-08
801,0.0,0.002309203
802,0.0,2.98e-08
803,0.0,2.98e-08
804,0.0,2.98e-08
805,0.0,2.98e-08
806,0.0,0.000745922
807,0.0,2.98e-08
808,0.0,2.98e-08
809,0.0,2.98e-08
810,0.0,2.98e-08
811,0.0375,2.98e-08
812,0.036111111,0.009093732
813,0.013888889,0.003678381
814,0.008333333,0.000235021
815,0.004166667,2.98e-08
816,0.061111111,2.98e-08
817,0.005555556,2.98e-08
818,0.029166667,0.001624614
819,0.031944444,0.003565967
820,0.016666667,2.98e-08
821,0.009722222,2.98e-08
822,0.020833333,2.98e-08
823,0.0,2.98e-08
824,0.0,2.98e-08
825,0.0,2.98e-08
826,0.0,2.98e-08
827,0.0,2.98e-08
828,0.0,2.98e-08
829,0.001388889,2.98e-08
830,0.008333333,2.98e-08
831,0.001388889,2.98e-08
832,0.0,2.98e-08
833,0.0,0.000490457
834,0.0,2.98e-08
835,0.0,2.98e-08
836,0.0,2.98e-08
837,0.0,2.98e-08
838,0.0,2.98e-08
839,0.0,2.98e-08
840,0.0,2.98e-08
841,0.0,2.98e-08
842,0.0,3.07e-05
843,0.044444444,0.044038057
844,0.022222222,0.001410067
845,0.0,2.98e-08
846,0.0,2.98e-08
847,0.0,1.03e-05
848,0.0,2.98e-08
849,0.0,2.98e-08
850,0.0,2.98e-08
851,0.005555556,0.009768099
852,0.009722222,0.03593546
853,0.0,2.98e-08
854,0.006944444,0.000541568
855,0.019444444,0.067794055
856,0.004166667,0.012496203
857,0.002777778,0.002860963
858,0.009722222,2.98e-08
859,0.008333333,2.98e-08
860,0.001388889,2.98e-08
861,0.002777778,0.004873842
862,0.098611111,0.000163496
863,0.0,0.001001358
864,0.0,2.98e-08
865,0.0,0.003341198
866,0.001388889,2.98e-08
867,0.0,0.000286102
868,0.001388889,2.98e-08
869,0.0,0.000776559
870,0.0,2.98e-08
871,0.0,2.98e-08
872,0.0,2.98e-08
873,0.0,2.98e-08
874,0.0,2.98e-08
875,0.0,0.001123965
876,0.0,2.98e-08
877,0.0,2.98e-08
878,0.0,2.98e-08
879,0.0,2.98e-08
880,0.0,2.98e-08
881,0.0,2.98e-08
882,0.0,2.98e-08
883,0.0,2.98e-08
884,0.0,0.000173718
885,0.0,2.98e-08
886,0.0,2.98e-08
887,0.0,2.98e-08
888,0.0,2.98e-08
889,0.0,2.98e-08
890,0.0,2.98e-08
891,0.0,0.000173718
892,0.0,0.000173718
893,0.0,0.001542896
894,0.0,2.98e-08
895,0.0,2.98e-08
896,0.0,2.98e-08
897,0.054166667,0.000286102
898,0.013888889,2.98e-08
899,0.026388889,2.98e-08
900,0.051388889,2.98e-08
901,0.0,0.000122637
902,0.0,2.98e-08
903,0.0,2.98e-08
904,0.0,2.98e-08
905,0.0,2.98e-08
906,0.0,2.98e-08
907,,0.000286102
908,0.0,2.98e-08
909,0.0,2.98e-08
910,0.0,7.16e-05
911,0.0,2.98e-08
912,0.0,2.98e-08
913,0.0,2.98e-08
914,0.0,2.98e-08
915,0.0,2.98e-08
916,0.0,2.98e-08
917,0.0,2.98e-08
918,0.0,2.98e-08
919,0.0,2.98e-08
920,0.0,2.98e-08
921,0.0,2.98e-08
922,0.0,2.98e-08
923,0.0,2.98e-08
924,0.0,2.98e-08
925,,2.98e-08
926,0.0,2.98e-08
927,0.0,2.98e-08
928,0.0,2.98e-08
929,0.0,2.98e-08
930,0.0,2.98e-08
931,0.0,2.98e-08
932,0.0,2.98e-08
933,0.0,2.98e-08
934,0.0,2.98e-08
935,0.0,2.98e-08
936,0.0,2.98e-08
937,0.0,2.98e-08
938,0.051388889,2.98e-08
939,0.0,0.008439779
940,0.0,2.98e-08
941,0.0,2.98e-08
942,0.0,2.98e-08
943,0.0,2.98e-08
944,0.0,2.98e-08
945,0.0,2.98e-08
946,0.0,2.98e-08
947,0.0,2.98e-08
948,0.0,2.98e-08
949,0.0,2.98e-08
950,0.026388889,0.009849817
951,0.0,2.98e-08
952,0.0,2.98e-08
953,0.0,2.98e-08
954,0.0,2.98e-08
955,0.0,2.98e-08
956,0.0,2.98e-08
957,0.0,2.98e-08
958,0.0,2.98e-08
959,0.0,2.98e-08
960,0.0,2.98e-08
961,0.0,2.98e-08
962,0.0,2.98e-08
963,0.002777778,0.000153273
964,0.0,2.98e-08
965,0.0,2.98e-08
966,0.0,2.98e-08
967,0.0,0.00064373
968,0.0125,2.98e-08
969,0.020833333,0.001287431
970,0.0,0.000102192
971,0.0,0.005476683
972,0.068055556,0.005548209
973,0.002777778,0.002625942
974,0.144444444,2.98e-08
975,0.0,0.000694811
976,0.005555556,2.98e-08
977,0.0,0.000561982
978,0.0,2.98e-08
979,0.0,2.98e-08
980,0.0,2.98e-08
981,0.023611111,2.98e-08
982,0.006944444,0.002145737
983,0.0,2.98e-08
984,0.0,2.98e-08
985,0.0,2.98e-08
986,0.0,2.98e-08
987,0.0,2.98e-08
988,0.0,2.98e-08
989,0.0,2.98e-08
990,0.0,2.98e-08
991,0.0,2.98e-08
992,0.0,2.98e-08
993,0.001388889,2.98e-08
994,0.043055556,2.98e-08
995,0.004166667,0.000664175
996,0.0,2.98e-08
997,0.0,2.98e-08
998,0.0,2.98e-08
999,0.005555556,0.028762668
1000,0.0,2.98e-08
1001,0.0,2.98e-08
1002,0.0,2.98e-08
1003,0.001388889,2.98e-08
1004,0.019444444,0.008266091
1005,0.0,2.98e-08
1006,0.0,0.000521123
1007,0.0,2.98e-08
1008,0.0,2.98e-08
1009,0.054166667,0.001951575
1010,0.076388889,0.07131916
1011,0.006944444,0.022172302
1012,0.0,2.98e-08
1013,0.0,2.98e-08
1014,0.0,2.98e-08
1015,0.0,2.98e-08
1016,0.0,2.98e-08
1017,0.0,2.98e-08
1018,0.063888889,0.001226127
1019,0.001388889,0.000245243
1020,0.0,2.98e-08
1021,0.0,0.005078197
1022,0.002777778,0.005609512
1023,0.018055556,0.000929832
1024,0.0,2.98e-08
1025,0.041666667,0.001205713
1026,0.0,4.09e-05
1027,0.0,0.001706362
1028,0.0,2.98e-08
1029,0.001388889,0.008235425
1030,0.0,0.000439376
1031,0.0,0.00169614
1032,0.0,2.98e-08
1033,0.005555556,0.015888453
1034,0.0,0.006334961
1035,0.0,0.000316769
1036,0.0,2.98e-08
1037,0.0,0.003014237
1038,0.019444444,2.98e-08
1039,0.030555556,0.004209697
1040,0.0,2.98e-08
1041,0.008333333,0.001767665
1042,0.031944444,2.98e-08
1043,0.068055556,0.005098611
1044,0.001388889,0.000296325
1045,0.0,0.000561982
1046,0.0,2.98e-08
1047,0.0,2.98e-08
1048,0.0,2.98e-08
1049,0.015277778,0.00055176
1050,0.0,0.10306537
1051,0.013888889,0.003177702
1052,0.165277778,0.10105249
1053,0.008333333,2.98e-08
1054,0.0,2.98e-08
1055,0.0,0.001706362
1056,0.0,0.002380729
1057,0.0,2.98e-08
1058,0.0,2.98e-08
1059,0.0,2.98e-08
1060,0.0,2.98e-08
1061,0.0,2.98e-08
1062,0.0,2.98e-08
1063,0.0,0.002002686
1064,0.009722222,0.005067974
1065,0.0,0.001655281
1066,0.101388889,2.98e-08
1067,0.0,0.001532674
1068,0.0,0.023112327
1069,0.247222222,0.000613093
1070,0.0,2.98e-08
1071,0.255555556,0.000102192
1072,0.297222222,0.001021773
1073,0.009722222,0.021947503
1074,0.005555556,0.013998181
1075,0.006944444,0.007366926
1076,0.0,0.016307384
1077,0.0,0.020394444
1078,0.002777778,0.07892108
1079,0.0,2.98e-08
1080,0.0,2.98e-08
1081,0.0,2.98e-08
1082,0.0,2.98e-08
1083,0.0,2.98e-08
1084,0.0,2.98e-08
1085,0.0,2.98e-08
1086,0.0,2.98e-08
1087,0.0,2.98e-08
1088,0.0,2.98e-08
1089,0.0,2.98e-08
1090,0.0,2.98e-08
1091,0.0375,2.98e-08
1092,0.0,2.98e-08
1093,0.0,2.98e-08
1094,0.0,2.98e-08
1095,0.0,2.98e-08
1096,0.0,2.98e-08
1097,0.016666667,0.000418931
1098,0.111111111,2.04e-05
1099,0.0,0.07461944
1100,0.0,2.98e-08
1101,0.0,0.000224799
1102,0.0,2.04e-05
1103,0.0,2.98e-08
1104,0.0,2.98e-08
1105,0.0,2.98e-08
1106,0.031944444,0.06257287
1107,0.0,2.98e-08
1108,0.0,2.98e-08
1109,0.0,2.98e-08
1110,0.0,2.98e-08
1111,0.0,2.98e-08
1112,0.0,2.98e-08
1113,0.0,2.98e-08
1114,0.0,2.98e-08
1115,0.101388889,2.98e-08
