longitude,latitude,time,u10,v10,d2m,t2m,cdir,tcrw,T
17.56999969,45.34999847,13/04/2019 13:00,0.28243685,-2.1412344,277.2769,279.7181,2091135,0.000725225,13/04/2019 13:00
17.56999969,45.34999847,14/04/2019 01:00,0.74599487,-1.1299604,277.6281,279.54413,0,0.000460833,14/04/2019 01:00
17.56999969,45.34999847,14/04/2019 13:00,-0.9688338,-1.766168,279.6227,281.678,2144584,0.000271976,14/04/2019 13:00
17.56999969,45.34999847,15/04/2019 01:00,0.22701144,-1.3702028,279.40955,280.10962,0,0.002681792,15/04/2019 01:00
17.56999969,45.34999847,15/04/2019 13:00,-2.147254,-3.5053818,274.7722,288.5134,2298784,0.000339955,15/04/2019 13:00
17.56999969,45.34999847,16/04/2019 01:00,-0.06922066,-1.5782648,274.00986,276.93903,0,1.49E-08,16/04/2019 01:00
17.56999969,45.34999847,16/04/2019 13:00,-2.1539721,0.3976773,273.06888,289.8347,2354269.2,1.49E-08,16/04/2019 13:00
17.56999969,45.34999847,17/04/2019 01:00,0.9933098,-0.530002,273.09882,279.88126,0,1.49E-08,17/04/2019 01:00
17.56999969,45.34999847,17/04/2019 13:00,0.13127661,-3.1020188,274.17126,290.71735,2343618.5,1.49E-08,17/04/2019 13:00
17.56999969,45.34999847,18/04/2019 01:00,-0.5430659,-1.9194865,277.8824,281.1288,0,1.49E-08,18/04/2019 01:00
17.56999969,45.34999847,18/04/2019 13:00,-3.0613532,-1.3084315,276.97897,289.25833,2287663.5,0.001246482,18/04/2019 13:00
17.56999969,45.34999847,19/04/2019 01:00,0.6951882,-1.200794,275.8512,279.40576,0,1.49E-08,19/04/2019 01:00
17.56999969,45.34999847,19/04/2019 13:00,-0.6316626,-2.6378093,276.67496,293.49887,2312214.8,1.49E-08,19/04/2019 13:00
17.56999969,45.34999847,20/04/2019 01:00,-0.6432096,-1.2150347,278.89288,280.84305,0,1.49E-08,20/04/2019 01:00
17.56999969,45.34999847,20/04/2019 13:00,-2.743497,-1.148085,272.73492,293.03488,2389784.5,1.49E-08,20/04/2019 13:00
17.56999969,45.34999847,21/04/2019 01:00,0.82745343,-0.31565177,274.26007,281.6351,0,1.49E-08,21/04/2019 01:00
17.56999969,45.34999847,21/04/2019 13:00,-0.44019306,1.0708737,271.6899,294.71625,2416019.8,1.49E-08,21/04/2019 13:00
17.56999969,45.34999847,22/04/2019 01:00,0.5679617,-0.46989512,273.38965,283.35333,0,1.49E-08,22/04/2019 01:00
17.56999969,45.34999847,22/04/2019 13:00,-0.27055764,1.9001627,275.77255,296.44775,2371498.5,1.49E-08,22/04/2019 13:00
17.56999969,45.34999847,23/04/2019 01:00,-0.27391672,1.0113218,279.48315,285.91434,0,1.49E-08,23/04/2019 01:00
17.56999969,45.34999847,23/04/2019 13:00,-4.016602,1.4442756,283.6927,290.5349,2223250.2,0.008287102,23/04/2019 13:00
17.56999969,45.34999847,24/04/2019 01:00,-1.2705246,0.18961525,282.71768,284.53867,0,0.000264421,24/04/2019 01:00
17.56999969,45.34999847,24/04/2019 13:00,0.3533982,3.0153751,284.41287,298.0246,2251560.8,0.000634581,24/04/2019 13:00
17.56999969,45.34999847,25/04/2019 01:00,1.0481054,0.45722938,283.69824,286.77707,0,1.49E-08,25/04/2019 01:00
17.56999969,45.34999847,25/04/2019 13:00,2.4095972,1.4962449,281.88788,299.82318,2313820.2,1.49E-08,25/04/2019 13:00
17.56999969,45.34999847,26/04/2019 01:00,1.1652546,-0.17398465,282.71667,289.2378,0,1.49E-08,26/04/2019 01:00
17.56999969,45.34999847,26/04/2019 13:00,-0.5168228,1.6249661,282.22336,301.57703,2314329.2,1.49E-08,26/04/2019 13:00
17.56999969,45.34999847,27/04/2019 01:00,1.7778733,0.60481477,284.87677,287.9757,0,0.10022314,27/04/2019 01:00
17.56999969,45.34999847,27/04/2019 13:00,1.5660391,-0.9102469,281.03522,289.2275,2296473.8,0.002968863,27/04/2019 13:00
17.56999969,45.34999847,28/04/2019 01:00,1.6957849,-0.11147356,280.31146,280.96753,0,0.000611916,28/04/2019 01:00
17.56999969,45.34999847,28/04/2019 13:00,-1.3188118,-1.7341727,279.39435,291.3221,2337197,0.005794168,28/04/2019 13:00
17.56999969,45.34999847,29/04/2019 01:00,-0.8563036,-1.2847586,279.54407,282.79507,0,0.001609087,29/04/2019 01:00
17.56999969,45.34999847,29/04/2019 13:00,0.3529783,-2.384251,280.2541,284.2511,2247606,0.05414936,29/04/2019 13:00
17.56999969,45.34999847,30/04/2019 01:00,1.1810005,-2.1667566,281.0063,281.5016,0,0.010281444,30/04/2019 01:00
17.56999969,45.34999847,30/04/2019 13:00,2.7530668,-1.052099,281.6402,285.26666,2159737.8,0.00174506,30/04/2019 13:00
17.56999969,45.34999847,01/05/2019 01:00,4.1685143,-1.2797651,282.04013,283.276,0,0.032211617,01/05/2019 01:00
17.56999969,45.34999847,01/05/2019 13:00,2.0350556,-3.1482549,278.9944,291.74442,2359829.5,0.001095384,01/05/2019 13:00
17.56999969,45.34999847,02/05/2019 01:00,1.391995,-0.7092128,279.1294,282.116,0,0.00073278,02/05/2019 01:00
17.56999969,45.34999847,02/05/2019 13:00,2.9665806,1.674901,279.0269,295.66537,2377528.5,1.49E-08,02/05/2019 13:00
17.56999969,45.34999847,03/05/2019 01:00,1.7033429,1.8591051,277.7616,285.03348,0,1.49E-08,03/05/2019 01:00
17.56999969,45.34999847,03/05/2019 13:00,2.9628015,2.4559197,279.38672,293.08987,2373652,0.000392839,03/05/2019 13:00
17.56999969,45.34999847,04/05/2019 01:00,0.5473871,-0.73214585,283.26077,284.7199,0,0.002810225,04/05/2019 01:00
17.56999969,45.34999847,04/05/2019 13:00,0.10083461,0.1289537,283.5003,290.3144,2289543,0.005061403,04/05/2019 13:00
17.56999969,45.34999847,05/05/2019 01:00,-1.3864139,-1.151229,284.4631,284.95493,0,0.056249455,05/05/2019 01:00
17.56999969,45.34999847,05/05/2019 13:00,1.6882269,-3.7650433,277.7372,279.58038,2160991,0.008407965,05/05/2019 13:00
17.56999969,45.34999847,06/05/2019 01:00,1.2670778,-2.7415628,277.55096,278.33643,0,0.005831942,06/05/2019 01:00
17.56999969,45.34999847,06/05/2019 13:00,2.1419177,-4.0337667,276.92313,279.06927,2202223,0.014972672,06/05/2019 13:00
17.56999969,45.34999847,07/05/2019 01:00,2.9390779,-1.3241518,277.6885,279.15506,0,0.001873478,07/05/2019 01:00
17.56999969,45.34999847,07/05/2019 13:00,1.5836744,-3.310081,272.88263,286.64233,2454041,1.49E-08,07/05/2019 13:00
17.56999969,45.34999847,08/05/2019 01:00,1.1658844,0.13746107,275.86035,279.48007,0,1.49E-08,08/05/2019 01:00
17.56999969,45.34999847,08/05/2019 13:00,-0.72529805,2.7941823,276.94495,290.93726,2429803,1.49E-08,08/05/2019 13:00
17.56999969,45.34999847,09/05/2019 01:00,0.46991754,1.7261305,280.7845,284.24747,0,0.001329571,09/05/2019 01:00
17.56999969,45.34999847,09/05/2019 13:00,-1.461994,0.18443692,283.44803,285.3005,2255319.8,0.18857086,09/05/2019 13:00
17.56999969,45.34999847,10/05/2019 01:00,2.3514423,-0.28994465,279.59482,280.1108,0,1.49E-08,10/05/2019 01:00
17.56999969,45.34999847,10/05/2019 13:00,0.8343816,0.17574453,280.90833,294.05472,2386652,1.49E-08,10/05/2019 13:00
17.56999969,45.34999847,11/05/2019 01:00,0.947122,-0.26941586,281.0885,285.08844,0,1.49E-08,11/05/2019 01:00
17.56999969,45.34999847,11/05/2019 13:00,1.0254314,1.6270003,282.30203,296.0593,2395149,1.49E-08,11/05/2019 13:00
17.56999969,45.34999847,12/05/2019 01:00,0.018746257,-1.4338236,283.38257,285.51862,0,0.000181317,12/05/2019 01:00
17.56999969,45.34999847,12/05/2019 13:00,-3.0867567,-3.0043683,284.45804,293.3714,2331519,0.001458004,12/05/2019 13:00
17.56999969,45.34999847,13/05/2019 01:00,-0.93692243,-5.386078,283.00903,284.18585,0,0.03517291,13/05/2019 01:00
17.56999969,45.34999847,13/05/2019 13:00,-1.500414,-7.573041,282.41165,283.56778,2169057.2,0.00284043,13/05/2019 13:00
17.56999969,45.34999847,14/05/2019 01:00,-0.35033667,-6.0219154,278.6599,280.5283,0,0.04318048,14/05/2019 01:00
17.56999969,45.34999847,14/05/2019 13:00,1.5536524,-4.482441,278.06815,280.51804,2196428,0.013106748,14/05/2019 13:00
17.56999969,45.34999847,15/05/2019 01:00,1.4810115,-1.4179183,278.1265,279.0602,0,0.002560929,15/05/2019 01:00
17.56999969,45.34999847,15/05/2019 13:00,2.7799397,-1.491711,278.8726,282.06104,2225678,0.02313888,15/05/2019 13:00
17.56999969,45.34999847,16/05/2019 01:00,1.661144,-0.328413,280.0298,280.9319,0,7.56E-05,16/05/2019 01:00
17.56999969,45.34999847,16/05/2019 13:00,-0.12674546,-0.71087724,279.26086,285.18753,2336061.5,6.05E-05,16/05/2019 13:00
17.56999969,45.34999847,17/05/2019 01:00,-0.8632318,-0.7101375,280.55963,281.47076,0,1.49E-08,17/05/2019 01:00
17.56999969,45.34999847,17/05/2019 13:00,-1.8293976,0.35162628,281.65137,289.12784,2367073.5,1.49E-08,17/05/2019 13:00
17.56999969,45.34999847,18/05/2019 01:00,-1.6013974,-0.48931432,280.28912,281.4895,0,1.49E-08,18/05/2019 01:00
17.56999969,45.34999847,18/05/2019 13:00,-2.2755303,-0.61563104,284.27127,293.9949,2402393,1.49E-08,18/05/2019 13:00
17.56999969,45.34999847,19/05/2019 01:00,-0.216182,-0.5710596,286.1801,286.64716,0,0.003875375,19/05/2019 01:00
17.56999969,45.34999847,19/05/2019 13:00,-1.9501158,1.9105196,283.91956,292.40173,2370480.2,0.017072767,19/05/2019 13:00
17.56999969,45.34999847,20/05/2019 01:00,-0.46307695,1.0656953,284.60065,285.82794,0,4.53E-05,20/05/2019 01:00
17.56999969,45.34999847,20/05/2019 13:00,3.3587575,2.5648518,282.78622,291.78006,2383049.5,0.0006648,20/05/2019 13:00
17.56999969,45.34999847,21/05/2019 01:00,0.5893761,2.0590298,280.66064,283.41556,0,1.49E-08,21/05/2019 01:00
17.56999969,45.34999847,21/05/2019 13:00,3.6522603,0.46370232,284.2728,290.18088,2376628,0.07906349,21/05/2019 13:00
17.56999969,45.34999847,22/05/2019 01:00,2.103078,1.608506,283.4663,285.167,0,0.01544103,22/05/2019 01:00
17.56999969,45.34999847,22/05/2019 13:00,3.952901,-0.22687864,286.0309,294.4885,2353368.8,0.001843274,22/05/2019 13:00
17.56999969,45.34999847,23/05/2019 01:00,1.2578402,0.34052968,285.74362,286.5487,0,0.003006637,23/05/2019 01:00
17.56999969,45.34999847,23/05/2019 13:00,0.7522932,-2.3470771,284.56717,292.49356,2324001,0.004351303,23/05/2019 13:00
17.56999969,45.34999847,24/05/2019 01:00,2.0736856,-1.0696688,282.26346,285.18933,0,0.00420022,24/05/2019 01:00
17.56999969,45.34999847,24/05/2019 13:00,1.4873098,-2.9315004,282.43042,293.95502,2386769.5,0.003505215,24/05/2019 13:00
17.56999969,45.34999847,25/05/2019 01:00,1.4255861,-0.7474962,281.94064,283.99615,0,1.49E-08,25/05/2019 01:00
17.56999969,45.34999847,25/05/2019 13:00,0.7394866,-1.1874781,282.20914,297.82343,2444056,1.49E-08,25/05/2019 13:00
17.56999969,45.34999847,26/05/2019 01:00,0.48461366,-0.09834254,283.40692,289.12842,0,1.49E-08,26/05/2019 01:00
17.56999969,45.34999847,26/05/2019 13:00,-1.7680937,1.0050335,282.96234,297.97626,2423772.8,1.49E-08,26/05/2019 13:00
17.56999969,45.34999847,27/05/2019 01:00,0.4348567,-0.53351593,287.3987,288.98526,0,0.003104836,27/05/2019 01:00
17.56999969,45.34999847,27/05/2019 13:00,-1.2476405,-0.04766786,287.47433,291.18317,2343227,0.13520718,27/05/2019 13:00
17.56999969,45.34999847,28/05/2019 01:00,-2.421022,1.7629342,287.9362,288.3406,0,0.009276718,28/05/2019 01:00
17.56999969,45.34999847,28/05/2019 13:00,0.9763043,4.0540214,286.6917,292.89716,2391076.8,0.006549612,28/05/2019 13:00
17.56999969,45.34999847,29/05/2019 01:00,0.021475554,0.00263691,286.49225,288.3829,0,0.006013244,29/05/2019 01:00
17.56999969,45.34999847,29/05/2019 13:00,0.34856945,-0.90026,288.59497,291.11972,2303835.2,0.059384495,29/05/2019 13:00
17.56999969,45.34999847,30/05/2019 01:00,2.1037076,-1.8199867,285.10007,285.84787,0,0.00140512,30/05/2019 01:00
17.56999969,45.34999847,30/05/2019 13:00,3.4072547,-3.220568,282.6974,286.17532,2319145.5,0.001359791,30/05/2019 13:00
17.56999969,45.34999847,31/05/2019 01:00,1.7835419,-1.0948211,282.14874,284.62747,0,1.49E-08,31/05/2019 01:00
17.56999969,45.34999847,31/05/2019 13:00,-0.002668142,-1.2849436,284.4758,289.1532,2293223.8,0.003830046,31/05/2019 13:00
17.56999969,45.34999847,01/06/2019 01:00,1.798448,-0.9444616,285.23813,286.03397,0,0.003293693,01/06/2019 01:00
17.56999969,45.34999847,01/06/2019 13:00,-1.3343478,-3.2736468,284.8321,295.3633,2378507.5,0.02110678,01/06/2019 13:00
17.56999969,45.34999847,02/06/2019 01:00,0.58748657,-0.3387698,286.64096,289.41238,0,0.001261592,02/06/2019 01:00
17.56999969,45.34999847,02/06/2019 13:00,-0.9131986,-0.4236592,288.41837,295.2195,2340094.5,0.056007713,02/06/2019 13:00
17.56999969,45.34999847,03/06/2019 01:00,0.83417165,-1.3335838,285.7807,286.5354,0,1.49E-08,03/06/2019 01:00
17.56999969,45.34999847,03/06/2019 13:00,-0.3809886,-3.418828,288.13416,299.01602,2398947.5,1.49E-08,03/06/2019 13:00
17.56999969,45.34999847,04/06/2019 01:00,1.1776413,-0.7935472,287.5322,289.3012,0,6.80E-05,04/06/2019 01:00
17.56999969,45.34999847,04/06/2019 13:00,-0.66651344,-2.146968,290.04858,297.40353,2344480,0.00386782,04/06/2019 13:00
17.56999969,45.34999847,05/06/2019 01:00,-0.9171876,-0.0839169,288.16458,288.93207,0,0.000219092,05/06/2019 01:00
17.56999969,45.34999847,05/06/2019 13:00,0.6382932,-1.1656547,290.3602,297.56244,2385203.2,0.017072767,05/06/2019 13:00
17.56999969,45.34999847,06/06/2019 01:00,-0.23297751,0.693033,288.71475,289.2849,0,0.000491038,06/06/2019 01:00
17.56999969,45.34999847,06/06/2019 13:00,3.4351773,1.3566122,288.8178,300.10168,2453884.5,0.000679895,06/06/2019 13:00
17.56999969,45.34999847,07/06/2019 01:00,1.585144,0.81676054,287.74435,291.1312,0,1.49E-08,07/06/2019 01:00
17.56999969,45.34999847,07/06/2019 13:00,2.6816854,1.5606055,287.97833,301.44894,2472327.5,1.49E-08,07/06/2019 13:00
17.56999969,45.34999847,08/06/2019 01:00,1.4390225,-0.18489635,287.7677,291.67737,0,1.49E-08,08/06/2019 01:00
17.56999969,45.34999847,08/06/2019 13:00,1.1360723,-1.9640582,289.41467,302.6778,2432583,1.49E-08,08/06/2019 13:00
17.56999969,45.34999847,09/06/2019 01:00,0.10314405,-1.1556677,289.01117,290.57538,0,1.49E-08,09/06/2019 01:00
17.56999969,45.34999847,09/06/2019 13:00,-0.44166267,-1.6799841,289.16394,301.35107,2442529,1.49E-08,09/06/2019 13:00
17.56999969,45.34999847,10/06/2019 01:00,-1.5753642,-0.4029454,288.39197,291.44113,0,1.49E-08,10/06/2019 01:00
17.56999969,45.34999847,10/06/2019 13:00,-1.7353421,-0.48376596,290.72107,303.58282,2460463,1.49E-08,10/06/2019 13:00
17.56999969,45.34999847,11/06/2019 01:00,-1.3498837,-0.74361235,291.40268,292.37637,0,1.49E-08,11/06/2019 01:00
17.56999969,45.34999847,11/06/2019 13:00,-2.6584692,0.22050095,289.9699,303.96222,2446014,1.49E-08,11/06/2019 13:00
17.56999969,45.34999847,12/06/2019 01:00,-2.146624,-0.21300793,289.75574,292.53162,0,1.49E-08,12/06/2019 01:00
17.56999969,45.34999847,12/06/2019 13:00,-3.487331,0.83913875,290.88245,303.65228,2467432.8,1.49E-08,12/06/2019 13:00
17.56999969,45.34999847,13/06/2019 01:00,-1.169751,-0.11073387,291.15045,293.02463,0,1.49E-08,13/06/2019 01:00
17.56999969,45.34999847,13/06/2019 13:00,1.7577187,0.2691412,290.75153,305.63693,2447541,1.49E-08,13/06/2019 13:00
17.56999969,45.34999847,14/06/2019 01:00,1.6737407,-0.8039041,286.75922,291.2345,0,1.49E-08,14/06/2019 01:00
17.56999969,45.34999847,14/06/2019 13:00,1.2618291,-1.9009922,286.5364,304.30057,2547195.5,1.49E-08,14/06/2019 13:00
17.56999969,45.34999847,15/06/2019 01:00,-2.1336074,-0.32489908,288.1448,290.65695,0,1.49E-08,15/06/2019 01:00
17.56999969,45.34999847,15/06/2019 13:00,-0.23003829,-0.24814725,290.78604,304.29694,2477692,1.49E-08,15/06/2019 13:00
17.56999969,45.34999847,16/06/2019 01:00,0.09768546,-1.0428518,291.73615,293.9695,0,1.49E-08,16/06/2019 01:00
17.56999969,45.34999847,16/06/2019 13:00,-0.17944157,-0.43179667,294.4332,303.77252,2398908,1.49E-08,16/06/2019 13:00
17.56999969,45.34999847,17/06/2019 01:00,0.14429319,-2.1336517,290.58606,291.45383,0,0.49505705,17/06/2019 01:00
17.56999969,45.34999847,17/06/2019 13:00,0.38447,-1.7184525,291.80365,295.5548,2217925,0.02214171,17/06/2019 13:00
17.56999969,45.34999847,18/06/2019 01:00,0.14744234,-0.92078876,289.62378,289.95975,0,0.000566587,18/06/2019 01:00
17.56999969,45.34999847,18/06/2019 13:00,-0.14123166,-0.42902255,290.55054,298.86014,2377137,0.005514666,18/06/2019 13:00
17.56999969,45.34999847,19/06/2019 01:00,-1.2793423,-0.07744396,290.4805,291.6278,0,1.49E-08,19/06/2019 01:00
17.56999969,45.34999847,19/06/2019 13:00,0.24695617,0.61350703,292.31372,301.20123,2408658.2,6.05E-05,19/06/2019 13:00
17.56999969,45.34999847,20/06/2019 01:00,1.2970998,-0.24666774,290.37796,292.2549,0,1.49E-08,20/06/2019 01:00
17.56999969,45.34999847,20/06/2019 13:00,1.7438624,-0.4025755,290.8322,301.11847,2430312,1.49E-08,20/06/2019 13:00
17.56999969,45.34999847,21/06/2019 01:00,1.4610667,-0.8281318,290.0105,292.2519,0,1.49E-08,21/06/2019 01:00
17.56999969,45.34999847,21/06/2019 13:00,1.338669,-1.210781,293.00195,300.78558,2404233.5,6.80E-05,21/06/2019 13:00
17.56999969,45.34999847,22/06/2019 01:00,-0.11078966,-0.70163006,291.5651,293.18896,0,1.49E-08,22/06/2019 01:00
17.56999969,45.34999847,22/06/2019 13:00,-2.6240382,-0.47174466,292.4066,301.66522,2393465.5,0.00037773,22/06/2019 13:00
17.56999969,45.34999847,23/06/2019 01:00,-0.7622483,0.4400295,290.72513,291.38916,0,0.002606258,23/06/2019 01:00
17.56999969,45.34999847,23/06/2019 13:00,-0.5409665,-0.8906429,291.6534,294.5181,2250347,0.016000062,23/06/2019 13:00
17.56999969,45.34999847,24/06/2019 01:00,0.8318623,-0.8732581,290.09628,290.86176,0,0.000491038,24/06/2019 01:00
17.56999969,45.34999847,24/06/2019 13:00,-0.27811563,-2.7583928,293.06436,297.59747,2258452.5,0.003792286,24/06/2019 13:00
17.56999969,45.34999847,25/06/2019 01:00,0.5316413,-1.4021981,290.36172,290.69803,0,1.49E-08,25/06/2019 01:00
17.56999969,45.34999847,25/06/2019 13:00,-2.4411764,-1.0750321,294.0708,301.5861,2356501.2,0.003225714,25/06/2019 13:00
17.56999969,45.34999847,26/06/2019 01:00,0.01685667,-1.1752717,292.01022,293.6191,0,1.49E-08,26/06/2019 01:00
17.56999969,45.34999847,26/06/2019 13:00,-2.3725247,-0.457134,293.0329,304.42078,2461872.5,1.49E-08,26/06/2019 13:00
17.56999969,45.34999847,27/06/2019 01:00,0.6565584,-0.55164045,292.16553,295.24307,0,1.49E-08,27/06/2019 01:00
17.56999969,45.34999847,27/06/2019 13:00,1.1891882,0.2156924,291.97772,305.9058,2473228,1.49E-08,27/06/2019 13:00
17.56999969,45.34999847,28/06/2019 01:00,1.1228458,0.027419329,292.79944,295.3947,0,0.000657246,28/06/2019 01:00
17.56999969,45.34999847,28/06/2019 13:00,-0.5594417,-3.656481,284.07892,300.73,2566069,1.49E-08,28/06/2019 13:00
17.56999969,45.34999847,29/06/2019 01:00,0.5297518,-1.1880329,286.08878,287.6718,0,1.49E-08,29/06/2019 01:00
17.56999969,45.34999847,29/06/2019 13:00,-1.888182,0.27062082,285.54825,299.5827,2508038.5,1.49E-08,29/06/2019 13:00
17.56999969,45.34999847,30/06/2019 01:00,-0.8982924,-0.4134872,285.7462,288.5684,0,1.49E-08,30/06/2019 01:00
17.56999969,45.34999847,30/06/2019 13:00,-1.6511544,1.4762709,287.6469,302.125,2535487.5,1.49E-08,30/06/2019 13:00
17.56999969,45.34999847,01/07/2019 01:00,0.041210294,-0.17453957,288.8051,291.24298,0,1.49E-08,01/07/2019 01:00
17.56999969,45.34999847,01/07/2019 13:00,0.37754184,0.92328835,292.02136,307.00656,2515752.5,1.49E-08,01/07/2019 13:00
17.56999969,45.34999847,02/07/2019 01:00,1.3699507,-0.76784,292.567,294.76096,0,1.49E-08,02/07/2019 01:00
17.56999969,45.34999847,02/07/2019 13:00,-1.7013313,-2.5462618,290.25717,305.76685,2494255.2,0.001903698,02/07/2019 13:00
17.56999969,45.34999847,03/07/2019 01:00,-0.20841396,-1.1484549,289.91406,291.3783,0,1.49E-08,03/07/2019 01:00
17.56999969,45.34999847,03/07/2019 13:00,-2.4546132,-0.6254331,288.40262,302.5322,2451104.5,1.49E-08,03/07/2019 13:00
17.56999969,45.34999847,04/07/2019 01:00,-2.6315966,-2.4776478,288.63965,293.3865,0,0.000302181,04/07/2019 01:00
17.56999969,45.34999847,04/07/2019 13:00,-1.7483588,-2.257934,288.5889,295.76688,2411712.5,0.003558099,04/07/2019 13:00
17.56999969,45.34999847,05/07/2019 01:00,0.16423798,0.023720503,287.93723,289.65103,0,1.49E-08,05/07/2019 01:00
17.56999969,45.34999847,05/07/2019 13:00,0.6196081,0.5859504,289.7806,301.72385,2488068.5,1.49E-08,05/07/2019 13:00
17.56999969,45.34999847,06/07/2019 01:00,-0.47147477,-0.94723576,289.95163,293.5019,0,1.49E-08,06/07/2019 01:00
17.56999969,45.34999847,06/07/2019 13:00,0.13904452,1.3068624,290.16937,305.06903,2458035,1.49E-08,06/07/2019 13:00
17.56999969,45.34999847,07/07/2019 01:00,1.5030557,0.31408262,292.4929,294.05954,0,1.49E-08,07/07/2019 01:00
17.56999969,45.34999847,07/07/2019 13:00,-0.078038335,-1.5164936,291.43213,302.87717,2421736.5,0.076661214,07/07/2019 13:00
17.56999969,45.34999847,08/07/2019 01:00,0.89379597,-1.3951702,288.67163,289.06378,0,1.49E-08,08/07/2019 01:00
17.56999969,45.34999847,08/07/2019 13:00,-2.0093203,-0.7106923,289.87906,298.38165,2390254.5,0.000113323,08/07/2019 13:00
17.56999969,45.34999847,09/07/2019 01:00,-0.21261287,-0.5847454,289.08832,289.84436,0,0.015592128,09/07/2019 01:00
17.56999969,45.34999847,09/07/2019 13:00,-1.5369445,-2.2004166,287.8616,295.9596,2411712.5,0.010251224,09/07/2019 13:00
17.56999969,45.34999847,10/07/2019 01:00,-0.5831654,-0.68517005,288.64117,289.2988,0,0.07800588,10/07/2019 01:00
17.56999969,45.34999847,10/07/2019 13:00,-0.71081185,-3.1029434,283.6683,293.93448,2501460,1.49E-08,10/07/2019 13:00
17.56999969,45.34999847,11/07/2019 01:00,1.3099065,-0.8044589,282.39288,284.5302,0,1.49E-08,11/07/2019 01:00
17.56999969,45.34999847,11/07/2019 13:00,1.1131883,-1.0650451,282.73495,297.0501,2506785.5,1.49E-08,11/07/2019 13:00
17.56999969,45.34999847,12/07/2019 01:00,0.54780704,0.16834676,286.1466,288.3696,0,1.49E-08,12/07/2019 01:00
17.56999969,45.34999847,12/07/2019 13:00,-0.1926682,0.5258436,286.31714,297.24103,2443782,0.002606258,12/07/2019 13:00
17.56999969,45.34999847,13/07/2019 01:00,0.3993761,-0.7783818,286.45166,289.08795,0,0.00037773,13/07/2019 01:00
17.56999969,45.34999847,13/07/2019 13:00,1.798238,-1.2200282,288.40314,294.84372,2416372,0.008611932,13/07/2019 13:00
17.56999969,45.34999847,14/07/2019 01:00,1.9328126,-0.8346048,286.7785,287.7268,0,0.000203982,14/07/2019 01:00
17.56999969,45.34999847,14/07/2019 13:00,1.5024259,-2.8597422,288.08743,295.31497,2397459.5,0.003694072,14/07/2019 13:00
17.56999969,45.34999847,15/07/2019 01:00,0.5799286,-1.5026227,285.98422,287.06644,0,1.49E-08,15/07/2019 01:00
17.56999969,45.34999847,15/07/2019 13:00,-1.6549333,-1.6859022,287.4383,296.4985,2440571,0.000762999,15/07/2019 13:00
17.56999969,45.34999847,16/07/2019 01:00,0.28054732,-1.121823,285.7609,286.89005,0,1.49E-08,16/07/2019 01:00
17.56999969,45.34999847,16/07/2019 13:00,-0.9661046,-2.083347,283.2288,299.1157,2522918,1.49E-08,16/07/2019 13:00
17.56999969,45.34999847,17/07/2019 01:00,1.5213208,-0.69478714,285.50104,288.1902,0,0.000158653,17/07/2019 01:00
17.56999969,45.34999847,17/07/2019 13:00,0.62044793,-0.38870478,286.46283,300.46356,2474128.5,1.49E-08,17/07/2019 13:00
17.56999969,45.34999847,18/07/2019 01:00,-1.6591324,-0.079478264,287.67178,289.43292,0,1.49E-08,18/07/2019 01:00
17.56999969,45.34999847,18/07/2019 13:00,-0.069010735,-1.5766003,290.8398,298.36838,2406113,0.000166208,18/07/2019 13:00
17.56999969,45.34999847,19/07/2019 01:00,0.7363374,-0.51391184,288.70105,290.2878,0,1.49E-08,19/07/2019 01:00
17.56999969,45.34999847,19/07/2019 13:00,-0.07656872,0.19201958,289.13602,301.17706,2443233.8,1.49E-08,19/07/2019 13:00
17.56999969,45.34999847,20/07/2019 01:00,0.34835953,0.071805954,288.92285,292.17578,0,1.49E-08,20/07/2019 01:00
17.56999969,45.34999847,20/07/2019 13:00,-0.73222613,1.0688393,288.87057,303.4777,2457134.5,1.49E-08,20/07/2019 13:00
17.56999969,45.34999847,21/07/2019 01:00,0.16108882,-0.04600346,289.21722,293.4729,0,1.49E-08,21/07/2019 01:00
17.56999969,45.34999847,21/07/2019 13:00,1.6519065,0.46795607,289.9628,304.83887,2442685.5,1.49E-08,21/07/2019 13:00
17.56999969,45.34999847,22/07/2019 01:00,0.85936505,-1.0894578,290.73932,292.73764,0,0.000657246,22/07/2019 01:00
17.56999969,45.34999847,22/07/2019 13:00,-0.05536425,-1.8612292,289.3766,302.65604,2411673.5,1.49E-08,22/07/2019 13:00
17.56999969,45.34999847,23/07/2019 01:00,0.76929873,-0.9923621,289.68213,291.95224,0,1.49E-08,23/07/2019 01:00
17.56999969,45.34999847,23/07/2019 13:00,1.3605032,-2.675353,289.43396,303.4336,2367034.5,0.000974521,23/07/2019 13:00
17.56999969,45.34999847,24/07/2019 01:00,0.30259156,-1.1231176,289.54053,292.44946,0,1.49E-08,24/07/2019 01:00
17.56999969,45.34999847,24/07/2019 13:00,-1.3116738,-2.3067594,290.84644,303.6257,2402001.5,1.49E-08,24/07/2019 13:00
17.56999969,45.34999847,25/07/2019 01:00,0.1090225,0.124330044,289.47253,292.91528,0,1.49E-08,25/07/2019 01:00
17.56999969,45.34999847,25/07/2019 13:00,-0.3671322,0.33868015,289.44208,305.47684,2442959.5,1.49E-08,25/07/2019 13:00
17.56999969,45.34999847,26/07/2019 01:00,0.35654736,-0.22798836,290.69974,293.07355,0,1.49E-08,26/07/2019 01:00
