,longitude,latitude,time,d2m,t2m,stl1,stl2,stl3,stl4,tcrw,date_full
0,16.450000762939453,46.41999816894531,2019-01-01 00:00:00,271.77307,274.19272,274.81033,274.8389,276.52786,282.33182,5.9604645e-08,01.01.2019 00:00:00
1,16.450000762939453,46.41999816894531,2019-01-01 01:00:00,270.99762,272.96497,274.43793,274.78598,276.5309,282.32587,5.9604645e-08,01.01.2019 01:00:00
2,16.450000762939453,46.41999816894531,2019-01-01 02:00:00,270.02975,271.67166,274.04367,274.728,276.53152,282.31946,5.9604645e-08,01.01.2019 02:00:00
3,16.450000762939453,46.41999816894531,2019-01-01 03:00:00,271.6946,273.84427,273.68338,274.66833,276.53333,282.31467,5.9604645e-08,01.01.2019 03:00:00
4,16.450000762939453,46.41999816894531,2019-01-01 04:00:00,270.85843,272.216,273.59875,274.60992,276.53516,282.30826,5.9604645e-08,01.01.2019 04:00:00
5,16.450000762939453,46.41999816894531,2019-01-01 05:00:00,271.2948,272.49628,273.38293,274.55615,276.53577,282.3023,5.9604645e-08,01.01.2019 05:00:00
6,16.450000762939453,46.41999816894531,2019-01-01 06:00:00,271.79083,273.09326,273.40482,274.507,276.53607,282.2964,5.0008297e-05,01.01.2019 06:00:00
7,16.450000762939453,46.41999816894531,2019-01-01 07:00:00,271.815,273.25806,273.10956,274.46286,276.537,282.2911,5.0008297e-05,01.01.2019 07:00:00
8,16.450000762939453,46.41999816894531,2019-01-01 08:00:00,272.07028,273.78955,272.84537,274.42548,276.53668,282.28516,5.9604645e-08,01.01.2019 08:00:00
9,16.450000762939453,46.41999816894531,2019-01-01 09:00:00,272.40668,275.043,273.39734,274.39648,276.53546,282.279,5.9604645e-08,01.01.2019 09:00:00
10,16.450000762939453,46.41999816894531,2019-01-01 10:00:00,272.6469,276.59222,274.52197,274.39142,276.53424,282.27258,5.9604645e-08,01.01.2019 10:00:00
11,16.450000762939453,46.41999816894531,2019-01-01 11:00:00,272.79575,277.61807,274.88055,274.38638,276.53455,282.2678,5.9604645e-08,01.01.2019 11:00:00
12,16.450000762939453,46.41999816894531,2019-01-01 12:00:00,272.63882,278.3569,275.25983,274.39774,276.53363,282.2616,5.9604645e-08,01.01.2019 12:00:00
13,16.450000762939453,46.41999816894531,2019-01-01 13:00:00,272.67322,278.5757,276.12146,274.44983,276.53275,282.2559,5.9604645e-08,01.01.2019 13:00:00
14,16.450000762939453,46.41999816894531,2019-01-01 14:00:00,272.4314,278.4771,276.7592,274.55194,276.53275,282.2504,5.9604645e-08,01.01.2019 14:00:00
15,16.450000762939453,46.41999816894531,2019-01-01 15:00:00,272.0074,277.72208,277.00092,274.6599,276.53455,282.2447,5.9604645e-08,01.01.2019 15:00:00
16,16.450000762939453,46.41999816894531,2019-01-01 16:00:00,271.85532,275.88718,275.73526,274.7221,276.53455,282.2385,5.9604645e-08,01.01.2019 16:00:00
17,16.450000762939453,46.41999816894531,2019-01-01 17:00:00,271.48825,274.42166,274.50125,274.73218,276.537,282.2337,5.9604645e-08,01.01.2019 17:00:00
18,16.450000762939453,46.41999816894531,2019-01-01 18:00:00,271.4743,274.0651,274.13748,274.71622,276.53912,282.2273,5.9604645e-08,01.01.2019 18:00:00
19,16.450000762939453,46.41999816894531,2019-01-01 19:00:00,271.34854,273.57413,273.81863,274.69437,276.5403,282.22134,5.9604645e-08,01.01.2019 19:00:00
20,16.450000762939453,46.41999816894531,2019-01-01 20:00:00,271.01373,273.12906,273.33862,274.66623,276.54092,282.21634,5.9604645e-08,01.01.2019 20:00:00
21,16.450000762939453,46.41999816894531,2019-01-01 21:00:00,271.07928,273.4728,273.23328,274.63934,276.54276,282.2104,5.9604645e-08,01.01.2019 21:00:00
22,16.450000762939453,46.41999816894531,2019-01-01 22:00:00,270.6037,273.27832,272.66406,274.6326,276.54337,282.2042,5.9604645e-08,01.01.2019 22:00:00
23,16.450000762939453,46.41999816894531,2019-01-01 23:00:00,270.4489,273.22293,272.6445,274.6141,276.5449,282.19894,2.503395e-05,01.01.2019 23:00:00
24,16.450000762939453,46.41999816894531,2019-01-02 00:00:00,270.7085,273.39786,272.5029,274.599,276.5446,282.193,5.9604645e-08,02.01.2019 00:00:00
25,16.450000762939453,46.41999816894531,2019-01-02 01:00:00,270.82028,272.8299,272.496,274.5864,276.5446,282.18683,5.9604645e-08,02.01.2019 01:00:00
26,16.450000762939453,46.41999816894531,2019-01-02 02:00:00,271.06534,273.02438,273.09976,274.57336,276.5455,282.182,5.9604645e-08,02.01.2019 02:00:00
27,16.450000762939453,46.41999816894531,2019-01-02 03:00:00,271.07446,272.7367,273.76685,274.55783,276.5452,282.17584,0.0003246069,02.01.2019 03:00:00
28,16.450000762939453,46.41999816894531,2019-01-02 04:00:00,271.0578,272.61716,273.95218,274.54016,276.5452,282.17105,0.00039952993,02.01.2019 04:00:00
29,16.450000762939453,46.41999816894531,2019-01-02 05:00:00,271.13788,272.7529,274.32858,274.51917,276.5455,282.16486,5.9604645e-08,02.01.2019 05:00:00
30,16.450000762939453,46.41999816894531,2019-01-02 06:00:00,271.32275,272.69415,274.30844,274.4952,276.5452,282.1589,5.9604645e-08,02.01.2019 06:00:00
31,16.450000762939453,46.41999816894531,2019-01-02 07:00:00,271.33456,273.13852,274.4621,274.46664,276.54428,282.1539,5.9604645e-08,02.01.2019 07:00:00
32,16.450000762939453,46.41999816894531,2019-01-02 08:00:00,271.8263,274.33252,273.70007,274.441,276.54306,282.14795,5.9604645e-08,02.01.2019 08:00:00
33,16.450000762939453,46.41999816894531,2019-01-02 09:00:00,271.71613,275.48938,273.40997,274.42,276.54306,282.1429,5.9604645e-08,02.01.2019 09:00:00
34,16.450000762939453,46.41999816894531,2019-01-02 10:00:00,271.98105,277.3878,274.84946,274.59018,276.5449,282.13626,5.9604645e-08,02.01.2019 10:00:00
35,16.450000762939453,46.41999816894531,2019-01-02 11:00:00,271.38025,277.9132,275.5338,274.71957,276.5455,282.131,5.9604645e-08,02.01.2019 11:00:00
36,16.450000762939453,46.41999816894531,2019-01-02 12:00:00,270.9095,278.7952,276.7989,274.8952,276.54852,282.1253,0.00022476912,02.01.2019 12:00:00
37,16.450000762939453,46.41999816894531,2019-01-02 13:00:00,268.85715,279.0032,277.44064,275.08975,276.55066,282.12003,5.9604645e-08,02.01.2019 13:00:00
38,16.450000762939453,46.41999816894531,2019-01-02 14:00:00,268.41055,278.04694,277.1776,275.26663,276.5552,282.11432,5.9604645e-08,02.01.2019 14:00:00
39,16.450000762939453,46.41999816894531,2019-01-02 15:00:00,267.921,277.06363,276.88004,275.40067,276.56097,282.1079,5.9604645e-08,02.01.2019 15:00:00
40,16.450000762939453,46.41999816894531,2019-01-02 16:00:00,268.60672,276.24307,276.1963,275.46957,276.56674,282.10333,5.9604645e-08,02.01.2019 16:00:00
41,16.450000762939453,46.41999816894531,2019-01-02 17:00:00,269.29028,276.09854,275.9977,275.49646,276.57343,282.09738,5.9604645e-08,02.01.2019 17:00:00
42,16.450000762939453,46.41999816894531,2019-01-02 18:00:00,269.6756,275.90137,275.85498,275.4952,276.5804,282.09238,5.9604645e-08,02.01.2019 18:00:00
43,16.450000762939453,46.41999816894531,2019-01-02 19:00:00,269.52405,275.33203,275.36,275.4725,276.5865,282.08643,5.9604645e-08,02.01.2019 19:00:00
44,16.450000762939453,46.41999816894531,2019-01-02 20:00:00,268.77383,274.82013,275.02847,275.42337,276.59348,282.0814,5.9604645e-08,02.01.2019 20:00:00
45,16.450000762939453,46.41999816894531,2019-01-02 21:00:00,268.00858,274.38116,274.83624,275.35486,276.59836,282.07544,5.9604645e-08,02.01.2019 21:00:00
46,16.450000762939453,46.41999816894531,2019-01-02 22:00:00,266.4399,273.81387,274.45636,275.3204,276.60504,282.0695,5.9604645e-08,02.01.2019 22:00:00
47,16.450000762939453,46.41999816894531,2019-01-02 23:00:00,265.61392,273.49173,274.39075,275.23596,276.60806,282.06445,5.9604645e-08,02.01.2019 23:00:00
48,16.450000762939453,46.41999816894531,2019-01-03 00:00:00,265.43066,273.27493,274.37924,275.15067,276.61322,282.0585,5.9604645e-08,03.01.2019 00:00:00
49,16.450000762939453,46.41999816894531,2019-01-03 01:00:00,266.0981,273.02777,274.2768,275.06537,276.61627,282.05396,5.9604645e-08,03.01.2019 01:00:00
50,16.450000762939453,46.41999816894531,2019-01-03 02:00:00,265.72086,272.27206,273.62064,274.98007,276.61902,282.04755,5.9604645e-08,03.01.2019 02:00:00
51,16.450000762939453,46.41999816894531,2019-01-03 03:00:00,265.4758,272.15793,273.6782,274.89774,276.6199,282.04297,5.9604645e-08,03.01.2019 03:00:00
52,16.450000762939453,46.41999816894531,2019-01-03 04:00:00,265.1233,272.0512,273.67935,274.81622,276.62082,282.03656,5.9604645e-08,03.01.2019 04:00:00
53,16.450000762939453,46.41999816894531,2019-01-03 05:00:00,264.65466,271.95328,273.6874,274.73553,276.62143,282.03152,5.9604645e-08,03.01.2019 05:00:00
54,16.450000762939453,46.41999816894531,2019-01-03 06:00:00,264.1812,271.9756,273.63446,274.65823,276.62234,282.02536,5.9604645e-08,03.01.2019 06:00:00
55,16.450000762939453,46.41999816894531,2019-01-03 07:00:00,263.76633,272.0188,273.49,274.58218,276.62143,282.02054,5.9604645e-08,03.01.2019 07:00:00
56,16.450000762939453,46.41999816894531,2019-01-03 08:00:00,263.79645,272.58337,273.54526,274.51202,276.6205,282.01437,5.9604645e-08,03.01.2019 08:00:00
57,16.450000762939453,46.41999816894531,2019-01-03 09:00:00,263.81955,273.44714,273.7467,274.44733,276.6187,282.00958,5.9604645e-08,03.01.2019 09:00:00
58,16.450000762939453,46.41999816894531,2019-01-03 10:00:00,263.79053,274.21637,274.21634,274.50656,276.6178,282.0043,5.9604645e-08,03.01.2019 10:00:00
59,16.450000762939453,46.41999816894531,2019-01-03 11:00:00,263.70346,274.4953,274.0857,274.48428,276.61658,281.99835,5.9604645e-08,03.01.2019 11:00:00
60,16.450000762939453,46.41999816894531,2019-01-03 12:00:00,263.91306,274.90118,274.04483,274.4738,276.61536,281.99335,5.9604645e-08,03.01.2019 12:00:00
61,16.450000762939453,46.41999816894531,2019-01-03 13:00:00,264.30804,274.94373,274.21118,274.4742,276.61414,281.98807,5.9604645e-08,03.01.2019 13:00:00
62,16.450000762939453,46.41999816894531,2019-01-03 14:00:00,265.21143,274.5115,274.34067,274.4826,276.6129,281.98236,5.9604645e-08,03.01.2019 14:00:00
63,16.450000762939453,46.41999816894531,2019-01-03 15:00:00,266.7887,273.4897,274.3683,274.4906,276.6105,281.97687,5.9604645e-08,03.01.2019 15:00:00
64,16.450000762939453,46.41999816894531,2019-01-03 16:00:00,267.60284,273.1007,274.32227,274.48724,276.6096,281.9723,5.9604645e-08,03.01.2019 16:00:00
65,16.450000762939453,46.41999816894531,2019-01-03 17:00:00,268.39444,272.7637,273.9539,274.4784,276.60776,281.96634,5.9604645e-08,03.01.2019 17:00:00
66,16.450000762939453,46.41999816894531,2019-01-03 18:00:00,269.19733,272.3281,273.7392,274.46075,276.60654,281.9611,5.9604645e-08,03.01.2019 18:00:00
67,16.450000762939453,46.41999816894531,2019-01-03 19:00:00,269.89862,271.8952,273.35934,274.4389,276.60474,281.95535,5.9604645e-08,03.01.2019 19:00:00
68,16.450000762939453,46.41999816894531,2019-01-03 20:00:00,269.04202,271.66357,273.1527,274.41327,276.602,281.95056,5.9604645e-08,03.01.2019 20:00:00
69,16.450000762939453,46.41999816894531,2019-01-03 21:00:00,267.90594,271.56564,272.95703,274.38388,276.60077,281.9444,5.9604645e-08,03.01.2019 21:00:00
70,16.450000762939453,46.41999816894531,2019-01-03 22:00:00,266.4281,271.09357,272.92825,274.3721,276.59805,281.94073,5.9604645e-08,03.01.2019 22:00:00
71,16.450000762939453,46.41999816894531,2019-01-03 23:00:00,266.1841,270.6688,272.72565,274.3364,276.59592,281.93408,5.9604645e-08,03.01.2019 23:00:00
72,16.450000762939453,46.41999816894531,2019-01-04 00:00:00,266.10403,270.54654,272.64795,274.29648,276.5929,281.92953,5.9604645e-08,04.01.2019 00:00:00
73,16.450000762939453,46.41999816894531,2019-01-04 01:00:00,265.82675,270.36893,272.5737,274.25235,276.59015,281.92358,5.9604645e-08,04.01.2019 01:00:00
74,16.450000762939453,46.41999816894531,2019-01-04 02:00:00,265.32855,269.97925,272.2583,274.20572,276.5868,281.919,5.9604645e-08,04.01.2019 02:00:00
75,16.450000762939453,46.41999816894531,2019-01-04 03:00:00,265.29578,269.83002,272.1662,274.1591,276.58194,281.9126,5.9604645e-08,04.01.2019 03:00:00
76,16.450000762939453,46.41999816894531,2019-01-04 04:00:00,265.1899,269.78207,272.12015,274.11832,276.5783,281.90802,5.9604645e-08,04.01.2019 04:00:00
77,16.450000762939453,46.41999816894531,2019-01-04 05:00:00,265.00934,269.80096,272.09253,274.08472,276.57373,281.90207,5.9604645e-08,04.01.2019 05:00:00
78,16.450000762939453,46.41999816894531,2019-01-04 06:00:00,264.9497,269.69968,272.01022,274.05865,276.56918,281.8975,5.9604645e-08,04.01.2019 06:00:00
79,16.450000762939453,46.41999816894531,2019-01-04 07:00:00,264.6724,269.64023,271.86575,274.03302,276.56555,281.89178,5.9604645e-08,04.01.2019 07:00:00
80,16.450000762939453,46.41999816894531,2019-01-04 08:00:00,264.88843,270.3426,271.84735,274.01035,276.56036,281.8863,5.9604645e-08,04.01.2019 08:00:00
81,16.450000762939453,46.41999816894531,2019-01-04 09:00:00,265.44196,271.86145,272.6514,273.99017,276.5552,281.88126,5.9604645e-08,04.01.2019 09:00:00
82,16.450000762939453,46.41999816894531,2019-01-04 10:00:00,264.90833,273.08786,272.69455,273.93008,276.54883,281.87714,5.9604645e-08,04.01.2019 10:00:00
83,16.450000762939453,46.41999816894531,2019-01-04 11:00:00,264.5262,273.60788,272.79126,273.9091,276.54367,281.8705,5.9604645e-08,04.01.2019 11:00:00
84,16.450000762939453,46.41999816894531,2019-01-04 12:00:00,264.4983,273.82736,272.82465,273.89145,276.5382,281.86594,5.9604645e-08,04.01.2019 12:00:00
85,16.450000762939453,46.41999816894531,2019-01-04 13:00:00,264.0673,274.14545,272.94724,273.8759,276.53214,281.86,5.9604645e-08,04.01.2019 13:00:00
86,16.450000762939453,46.41999816894531,2019-01-04 14:00:00,263.7873,274.0975,273.12854,273.86285,276.52695,281.8554,5.9604645e-08,04.01.2019 14:00:00
87,16.450000762939453,46.41999816894531,2019-01-04 15:00:00,265.50214,272.23288,273.43762,273.849,276.52118,281.8488,5.9604645e-08,04.01.2019 15:00:00
88,16.450000762939453,46.41999816894531,2019-01-04 16:00:00,263.36597,273.62073,273.3743,273.83722,276.5148,281.84445,5.9604645e-08,04.01.2019 16:00:00
89,16.450000762939453,46.41999816894531,2019-01-04 17:00:00,265.86758,271.07803,273.1032,273.82504,276.50934,281.83942,5.9604645e-08,04.01.2019 17:00:00
90,16.450000762939453,46.41999816894531,2019-01-04 18:00:00,265.82834,271.72504,273.0871,273.8116,276.50357,281.8346,5.9604645e-08,04.01.2019 18:00:00
91,16.450000762939453,46.41999816894531,2019-01-04 19:00:00,266.09222,271.7446,272.57428,273.8007,276.4972,281.82843,5.9604645e-08,04.01.2019 19:00:00
92,16.450000762939453,46.41999816894531,2019-01-04 20:00:00,266.42593,271.4961,272.36133,273.7889,276.49173,281.82364,5.9604645e-08,04.01.2019 20:00:00
93,16.450000762939453,46.41999816894531,2019-01-04 21:00:00,266.68604,271.36844,272.32275,273.77756,276.48685,281.8186,5.9604645e-08,04.01.2019 21:00:00
94,16.450000762939453,46.41999816894531,2019-01-04 22:00:00,267.31104,271.1199,272.58292,273.812,276.4823,281.81448,5.9604645e-08,04.01.2019 22:00:00
95,16.450000762939453,46.41999816894531,2019-01-04 23:00:00,267.30353,271.0301,272.41428,273.80994,276.47653,281.80786,5.9604645e-08,04.01.2019 23:00:00
96,16.450000762939453,46.41999816894531,2019-01-05 00:00:00,267.1837,270.94095,272.26346,273.80823,276.46985,281.80328,5.9604645e-08,05.01.2019 00:00:00
97,16.450000762939453,46.41999816894531,2019-01-05 01:00:00,266.98108,270.78494,271.9849,273.8053,276.4644,281.79733,5.9604645e-08,05.01.2019 01:00:00
98,16.450000762939453,46.41999816894531,2019-01-05 02:00:00,266.97946,270.6992,271.66833,273.8032,276.4577,281.79276,5.9604645e-08,05.01.2019 02:00:00
99,16.450000762939453,46.41999816894531,2019-01-05 03:00:00,266.89618,270.6634,271.559,273.80026,276.45404,281.78613,5.9604645e-08,05.01.2019 03:00:00
100,16.450000762939453,46.41999816894531,2019-01-05 04:00:00,266.89993,270.7924,271.6626,273.79605,276.44827,281.78177,5.9604645e-08,05.01.2019 04:00:00
101,16.450000762939453,46.41999816894531,2019-01-05 05:00:00,267.01224,270.94434,271.66202,273.79355,276.4425,281.77652,5.9604645e-08,05.01.2019 05:00:00
102,16.450000762939453,46.41999816894531,2019-01-05 06:00:00,267.181,271.00174,271.56876,273.78976,276.43704,281.77103,5.9604645e-08,05.01.2019 06:00:00
103,16.450000762939453,46.41999816894531,2019-01-05 07:00:00,267.42337,271.01254,271.42776,273.78555,276.43127,281.76532,5.9604645e-08,05.01.2019 07:00:00
104,16.450000762939453,46.41999816894531,2019-01-05 08:00:00,267.90002,271.56766,271.3397,273.78302,276.4258,281.76004,5.9604645e-08,05.01.2019 08:00:00
105,16.450000762939453,46.41999816894531,2019-01-05 09:00:00,268.23215,272.3531,271.30746,273.7801,276.42004,281.75546,5.9604645e-08,05.01.2019 09:00:00
106,16.450000762939453,46.41999816894531,2019-01-05 10:00:00,268.42776,272.7029,270.90054,273.72253,276.41425,281.75067,5.9604645e-08,05.01.2019 10:00:00
107,16.450000762939453,46.41999816894531,2019-01-05 11:00:00,269.06833,273.14053,271.1624,273.7095,276.40848,281.74472,5.9604645e-08,05.01.2019 11:00:00
108,16.450000762939453,46.41999816894531,2019-01-05 12:00:00,269.48807,273.4242,271.41855,273.6969,276.403,281.73947,5.9604645e-08,05.01.2019 12:00:00
109,16.450000762939453,46.41999816894531,2019-01-05 13:00:00,269.78094,273.84427,271.75293,273.68683,276.39755,281.73373,5.9604645e-08,05.01.2019 13:00:00
110,16.450000762939453,46.41999816894531,2019-01-05 14:00:00,269.78415,274.08737,272.11093,273.6763,276.39056,281.72894,5.9604645e-08,05.01.2019 14:00:00
111,16.450000762939453,46.41999816894531,2019-01-05 15:00:00,269.6224,274.4021,272.47354,273.6679,276.3851,281.723,5.0008297e-05,05.01.2019 15:00:00
112,16.450000762939453,46.41999816894531,2019-01-05 16:00:00,269.35532,274.26096,272.58752,273.65952,276.37842,281.71774,5.0008297e-05,05.01.2019 16:00:00
113,16.450000762939453,46.41999816894531,2019-01-05 17:00:00,269.0721,274.07455,272.336,273.65152,276.37265,281.7127,0.00019979477,05.01.2019 17:00:00
114,16.450000762939453,46.41999816894531,2019-01-05 18:00:00,269.84436,274.3089,272.07642,273.64438,276.36536,281.7072,0.0005493164,05.01.2019 18:00:00
115,16.450000762939453,46.41999816894531,2019-01-05 19:00:00,270.64563,275.22668,272.31183,273.63806,276.35928,281.70264,0.00052434206,05.01.2019 19:00:00
116,16.450000762939453,46.41999816894531,2019-01-05 20:00:00,271.20505,275.39957,272.2042,273.63177,276.35352,281.696,0.0011984706,05.01.2019 20:00:00
117,16.450000762939453,46.41999816894531,2019-01-05 21:00:00,271.4426,275.5333,272.23355,273.628,276.34802,281.69144,0.0010986328,05.01.2019 21:00:00
118,16.450000762939453,46.41999816894531,2019-01-05 22:00:00,272.153,275.30704,271.82547,273.6175,276.34103,281.68686,0.0013233423,05.01.2019 22:00:00
119,16.450000762939453,46.41999816894531,2019-01-05 23:00:00,272.43893,274.7634,272.0413,273.61118,276.33527,281.6807,0.00204736,05.01.2019 23:00:00
120,16.450000762939453,46.41999816894531,2019-01-06 00:00:00,272.6802,274.8181,272.36993,273.60782,276.3292,281.6754,0.0015979409,06.01.2019 00:00:00
121,16.450000762939453,46.41999816894531,2019-01-06 01:00:00,272.33466,274.27444,272.47354,273.60403,276.32312,281.6695,0.0009987354,06.01.2019 01:00:00
122,16.450000762939453,46.41999816894531,2019-01-06 02:00:00,272.59906,274.07996,272.6065,273.60025,276.31674,281.66467,0.0035454035,06.01.2019 02:00:00
123,16.450000762939453,46.41999816894531,2019-01-06 03:00:00,272.6958,274.0901,272.83096,273.59564,276.31067,281.65897,0.008289218,06.01.2019 03:00:00
124,16.450000762939453,46.41999816894531,2019-01-06 04:00:00,272.46848,273.6565,272.87817,273.5931,276.3046,281.65347,0.01131022,06.01.2019 04:00:00
125,16.450000762939453,46.41999816894531,2019-01-06 05:00:00,272.60284,273.56668,272.86435,273.58975,276.29852,281.6489,0.010711014,06.01.2019 05:00:00
126,16.450000762939453,46.41999816894531,2019-01-06 06:00:00,272.76297,273.4904,272.9386,273.58725,276.29245,281.64294,0.007315457,06.01.2019 06:00:00
127,16.450000762939453,46.41999816894531,2019-01-06 07:00:00,273.28854,273.8706,273.0773,273.58386,276.28818,281.63837,0.0037950873,06.01.2019 07:00:00
128,16.450000762939453,46.41999816894531,2019-01-06 08:00:00,273.2735,274.21436,272.7504,273.58093,276.2821,281.63174,0.0006991029,06.01.2019 08:00:00
129,16.450000762939453,46.41999816894531,2019-01-06 09:00:00,272.1498,274.8816,273.0474,273.57883,276.27573,281.62717,5.0008297e-05,06.01.2019 09:00:00
130,16.450000762939453,46.41999816894531,2019-01-06 10:00:00,271.44635,275.85004,273.44107,273.59564,276.26935,281.6226,5.9604645e-08,06.01.2019 10:00:00
131,16.450000762939453,46.41999816894531,2019-01-06 11:00:00,270.35434,276.52808,273.70123,273.60068,276.2639,281.61642,5.9604645e-08,06.01.2019 11:00:00
132,16.450000762939453,46.41999816894531,2019-01-06 12:00:00,269.63263,276.88397,273.9959,273.6049,276.25842,281.6114,5.9604645e-08,06.01.2019 12:00:00
133,16.450000762939453,46.41999816894531,2019-01-06 13:00:00,268.58145,277.24057,274.33145,273.6095,276.25327,281.60522,5.9604645e-08,06.01.2019 13:00:00
134,16.450000762939453,46.41999816894531,2019-01-06 14:00:00,267.71408,277.12845,274.51736,273.61624,276.24777,281.60065,5.9604645e-08,06.01.2019 14:00:00
135,16.450000762939453,46.41999816894531,2019-01-06 15:00:00,267.86725,276.56522,274.91162,273.62338,276.242,281.594,5.9604645e-08,06.01.2019 15:00:00
136,16.450000762939453,46.41999816894531,2019-01-06 16:00:00,267.83823,275.54276,274.83392,273.6322,276.23654,281.58942,5.9604645e-08,06.01.2019 16:00:00
137,16.450000762939453,46.41999816894531,2019-01-06 17:00:00,267.8291,275.00046,274.60196,273.63977,276.232,281.58463,5.9604645e-08,06.01.2019 17:00:00
138,16.450000762939453,46.41999816894531,2019-01-06 18:00:00,267.62488,274.74585,274.3067,273.64563,276.2271,281.57822,5.9604645e-08,06.01.2019 18:00:00
139,16.450000762939453,46.41999816894531,2019-01-06 19:00:00,267.5878,274.60333,273.92453,273.65152,276.22226,281.57343,5.9604645e-08,06.01.2019 19:00:00
140,16.450000762939453,46.41999816894531,2019-01-06 20:00:00,267.3535,274.3278,273.56653,273.65823,276.2174,281.5668,5.9604645e-08,06.01.2019 20:00:00
141,16.450000762939453,46.41999816894531,2019-01-06 21:00:00,267.43143,274.31296,273.72885,273.66537,276.21255,281.56223,5.9604645e-08,06.01.2019 21:00:00
142,16.450000762939453,46.41999816894531,2019-01-06 22:00:00,267.51096,273.5282,273.88654,273.6902,276.20798,281.55765,5.9604645e-08,06.01.2019 22:00:00
143,16.450000762939453,46.41999816894531,2019-01-06 23:00:00,267.7544,273.358,273.96368,273.69815,276.20435,281.55145,5.9604645e-08,06.01.2019 23:00:00
144,16.450000762939453,46.41999816894531,2019-01-07 00:00:00,268.11444,273.60382,274.24802,273.70615,276.1995,281.5462,5.9604645e-08,07.01.2019 00:00:00
145,16.450000762939453,46.41999816894531,2019-01-07 01:00:00,268.4729,273.35193,274.26355,273.7133,276.19492,281.54025,5.9604645e-08,07.01.2019 01:00:00
146,16.450000762939453,46.41999816894531,2019-01-07 02:00:00,268.79318,273.2925,274.49722,273.71832,276.1919,281.53546,5.9604645e-08,07.01.2019 02:00:00
147,16.450000762939453,46.41999816894531,2019-01-07 03:00:00,269.03555,273.08786,274.46902,273.72296,276.18674,281.53064,5.9604645e-08,07.01.2019 03:00:00
148,16.450000762939453,46.41999816894531,2019-01-07 04:00:00,268.9829,272.88864,274.427,273.72546,276.18307,281.52426,5.9604645e-08,07.01.2019 04:00:00
149,16.450000762939453,46.41999816894531,2019-01-07 05:00:00,268.44763,272.46048,274.39362,273.728,276.17853,281.51944,5.9604645e-08,07.01.2019 05:00:00
150,16.450000762939453,46.41999816894531,2019-01-07 06:00:00,267.8694,272.4105,274.51852,273.72882,276.17487,281.5135,5.9604645e-08,07.01.2019 06:00:00
151,16.450000762939453,46.41999816894531,2019-01-07 07:00:00,267.375,272.06406,274.27792,273.72968,276.17154,281.5087,5.9604645e-08,07.01.2019 07:00:00
152,16.450000762939453,46.41999816894531,2019-01-07 08:00:00,267.11597,272.08228,274.06036,273.72882,276.1673,281.50412,5.9604645e-08,07.01.2019 08:00:00
153,16.450000762939453,46.41999816894531,2019-01-07 09:00:00,266.99667,272.30786,273.73575,273.72842,276.16394,281.4975,5.9604645e-08,07.01.2019 09:00:00
154,16.450000762939453,46.41999816894531,2019-01-07 10:00:00,267.138,272.71103,273.86755,273.7675,276.16,281.49268,5.9604645e-08,07.01.2019 10:00:00
155,16.450000762939453,46.41999816894531,2019-01-07 11:00:00,267.26913,272.87042,273.78986,273.77673,276.15665,281.4865,5.9604645e-08,07.01.2019 11:00:00
156,16.450000762939453,46.41999816894531,2019-01-07 12:00:00,267.4556,272.7941,273.69086,273.78555,276.15363,281.48148,5.9604645e-08,07.01.2019 12:00:00
157,16.450000762939453,46.41999816894531,2019-01-07 13:00:00,267.79416,272.65295,273.64368,273.79437,276.14874,281.47577,5.9604645e-08,07.01.2019 13:00:00
158,16.450000762939453,46.41999816894531,2019-01-07 14:00:00,268.0924,272.65564,273.62756,273.80405,276.14542,281.47073,5.9604645e-08,07.01.2019 14:00:00
159,16.450000762939453,46.41999816894531,2019-01-07 15:00:00,268.22946,272.55975,273.66495,273.81412,276.14236,281.4657,5.9604645e-08,07.01.2019 15:00:00
160,16.450000762939453,46.41999816894531,2019-01-07 16:00:00,269.37466,271.7095,273.63675,273.82086,276.13934,281.46,5.9604645e-08,07.01.2019 16:00:00
161,16.450000762939453,46.41999816894531,2019-01-07 17:00:00,269.61542,271.82834,273.35416,273.82758,276.1372,281.4545,5.9604645e-08,07.01.2019 17:00:00
162,16.450000762939453,46.41999816894531,2019-01-07 18:00:00,269.58157,271.82364,273.20798,273.83347,276.13358,281.44968,5.9604645e-08,07.01.2019 18:00:00
163,16.450000762939453,46.41999816894531,2019-01-07 19:00:00,269.19196,271.94318,273.0048,273.83597,276.13022,281.4435,5.9604645e-08,07.01.2019 19:00:00
164,16.450000762939453,46.41999816894531,2019-01-07 20:00:00,269.36337,271.81418,272.88278,273.84143,276.12778,281.43893,5.9604645e-08,07.01.2019 20:00:00
165,16.450000762939453,46.41999816894531,2019-01-07 21:00:00,269.25644,271.52917,272.47757,273.8444,276.12476,281.43436,5.9604645e-08,07.01.2019 21:00:00
166,16.450000762939453,46.41999816894531,2019-01-07 22:00:00,269.36124,271.75473,272.72333,273.83136,276.1214,281.42886,5.9604645e-08,07.01.2019 22:00:00
167,16.450000762939453,46.41999816894531,2019-01-07 23:00:00,269.4155,271.8952,272.83386,273.83136,276.11868,281.42294,5.9604645e-08,07.01.2019 23:00:00
168,16.450000762939453,46.41999816894531,2019-01-08 00:00:00,269.36337,271.8,272.75327,273.83008,276.11655,281.41745,5.9604645e-08,08.01.2019 00:00:00
