,Wind speed.mean,Wind direction.mean,u10,v10
179,1.019444444,237.5791667,-2.0802813,-0.91320604
180,0.5,60.95833333,0.7117739,-1.422357
181,1.319444444,291.0916667,-1.7122482,-2.3897994
182,0.527777778,299.9430556,-2.1453643,-0.9180146
183,1.086111111,276.5694444,-2.2245135,-0.16455257
184,0.25,240.9732394,-1.3215412,0.2585994
185,1.519444444,174.3305556,1.3054976,2.9998403
186,0.458333333,95.08194444,-0.41248035,1.3125956
187,2.122222222,185.6416667,-0.98164046,3.819697
188,0.713888889,176.3611111,-3.6013312,0.5254736
189,0.802777778,203.2291667,-0.41583943,1.4816344
190,0.316666667,83.03194444,1.2343264,-0.06468272
191,1.016666667,278.9347222,0.08844793,0.26211333
192,0.288888889,299.1930556,-1.3929223,-1.1952457
193,1.211111111,118.9222222,0.21966338,-1.5621747
194,0.372222222,73.77777778,0.8226247,-1.048585
195,0.527777778,209.6625,-1.8783146,-0.43364608
196,0.45,85.27638889,1.0957628,-1.5024377
197,0.708333333,156.1763889,1.2412546,-0.6300567
198,0.322222222,110.0611111,0.39727664,-0.74823594
199,1.022222222,100.2736111,-0.857983,-0.9906976
200,0.413888889,29.73333333,-0.12590575,-0.6585381
201,2.505555556,58.90833333,0.9290667,-2.513157
202,1.847222222,41.12361111,2.1013982,-2.3979368
203,0.580555556,35.37222222,2.0967793,-1.6661133
204,1.155555556,27.82361111,1.8047463,-1.6933
205,0.872222222,51.77777778,0.28243685,-2.1412344
206,0.133333333,29.64166667,0.74599487,-1.1299604
207,0.594444444,206.1777778,-0.9688338,-1.766168
208,0.441666667,57.31690141,0.22701144,-1.3702028
209,1.411111111,298.3055556,-2.147254,-3.5053818
210,0.368055556,232.8652778,-0.06922066,-1.5782648
211,0.825,236.6541667,-2.1539721,0.3976773
212,0.744444444,195.1916667,0.9933098,-0.530002
213,1.747222222,292.8180556,0.13127661,-3.1020188
214,0.558333333,303.2277778,-0.5430659,-1.9194865
215,1.141666667,295.4791667,-3.0613532,-1.3084315
216,0.505555556,125.2541667,0.6951882,-1.200794
217,1.441666667,215.6097222,-0.6316626,-2.6378093
218,0.616666667,88.70277778,-0.6432096,-1.2150347
219,1.05,255.8180556,-2.743497,-1.148085
220,0.361111111,129.3305556,0.82745343,-0.31565177
221,0.569444444,226.6597222,-0.44019306,1.0708737
222,0.397222222,164.7819444,0.5679617,-0.46989512
223,0.808333333,256.9847222,-0.27055764,1.9001627
224,0.536111111,263.7208333,-0.27391672,1.0113218
225,0.786111111,300.8347222,-4.016602,1.4442756
226,0.241666667,314.85,-1.2705246,0.18961525
227,0.911111111,108.5513889,0.3533982,3.0153751
228,0.355555556,96.50138889,1.0481054,0.45722938
229,1.025,98.39027778,2.4095972,1.4962449
230,0.1,9.811111111,1.1652546,-0.17398465
231,0.913888889,145.9708333,-0.5168228,1.6249661
232,0.652777778,72.87183099,1.7778733,0.60481477
233,0.930555556,121.7944444,1.5660391,-0.9102469
234,0.408333333,88.31805556,1.6957849,-0.11147356
235,0.865277778,198.1222222,-1.3188118,-1.7341727
236,0.702777778,142.2666667,-0.8563036,-1.2847586
237,0.527777778,61.11666667,0.3529783,-2.384251
238,0.530555556,28.00694444,1.1810005,-2.1667566
239,1.308333333,53.94722222,2.7530668,-1.052099
240,1.333333333,51.10555556,4.1685143,-1.2797651
241,1.372222222,40.74861111,2.0350556,-3.1482549
242,0.361111111,63.66527778,1.391995,-0.7092128
243,1.358333333,106.6888889,2.9665806,1.674901
244,0.636111111,108.9638889,1.7033429,1.8591051
245,1.375,101.2888889,2.9628015,2.4559197
246,0.152777778,80.68194444,0.5473871,-0.73214585
247,0.555555556,205.025,0.10083461,0.1289537
248,1.225,230.4611111,-1.3864139,-1.151229
249,2.641666667,46.87361111,1.6882269,-3.7650433
250,1.366666667,35.89722222,1.2670778,-2.7415628
251,1.994444444,35.18472222,2.1419177,-4.0337667
252,1.319444444,53.06111111,2.9390779,-1.3241518
253,0.9,63.50972222,1.5836744,-3.310081
254,0.319444444,90.98055556,1.1658844,0.13746107
255,0.627777778,160.0722222,-0.72529805,2.7941823
256,0.005555556,89.2125,0.46991754,1.7261305
257,0.158333333,231.871831,-1.461994,0.18443692
258,0.141666667,54.25416667,2.3514423,-0.28994465
259,1.069444444,210.9236111,0.8343816,0.17574453
260,0.219444444,62.99444444,0.947122,-0.26941586
261,0.577777778,62.70694444,1.0254314,1.6270003
262,0.45,69.25277778,0.018746257,-1.4338236
263,1.666666667,173.3027778,-3.0867567,-3.0043683
264,0.955555556,82.16527778,-0.93692243,-5.386078
265,2.097222222,79.8375,-1.500414,-7.573041
266,1.602777778,70.05555556,-0.35033667,-6.0219154
267,2.211111111,44.50138889,1.5536524,-4.482441
268,0.186111111,51.85833333,1.4810115,-1.4179183
269,0.927777778,50.80277778,2.7799397,-1.491711
270,0.180555556,62.35138889,1.661144,-0.328413
271,0.202777778,189.2875,-0.12674546,-0.71087724
272,0.108333333,209.4958333,-0.8632318,-0.7101375
273,0.366666667,154.5152778,-1.8293976,0.35162628
274,0.183333333,103.9875,-1.6013974,-0.48931432
275,0.436111111,170.6430556,-2.2755303,-0.61563104
276,0.197222222,73.3875,-0.216182,-0.5710596
277,0.405555556,224.4958333,-1.9501158,1.9105196
278,0.338888889,153.8458333,-0.46307695,1.0656953
279,1.558333333,141.2388889,3.3587575,2.5648518
280,0.438888889,88.57361111,0.5893761,2.0590298
281,0.755555556,67.87777778,3.6522603,0.46370232
282,0.838888889,50.17605634,2.103078,1.608506
283,0.958333333,54.36527778,3.952901,-0.22687864
284,0.177777778,47.75277778,1.2578402,0.34052968
285,0.891666667,144.8902778,0.7522932,-2.3470771
286,0.95,42.52083333,2.0736856,-1.0696688
287,1.105555556,37.29166667,1.4873098,-2.9315004
288,0.341666667,45.79583333,1.4255861,-0.7474962
289,0.347222222,198.1472222,0.7394866,-1.1874781
290,0.108333333,216.3638889,0.48461366,-0.09834254
291,0.286111111,215.6138889,-1.7680937,1.0050335
292,0.105555556,178.1527778,0.4348567,-0.53351593
293,0.080555556,299.4861111,-1.2476405,-0.04766786
294,0.286111111,295.9902778,-2.421022,1.7629342
295,0.816666667,147.6444444,0.9763043,4.0540214
296,0.105555556,144.5805556,0.021475554,0.00263691
297,0.719444444,58.49166667,0.34856945,-0.90026
298,1.338888889,37.36111111,2.1037076,-1.8199867
299,0.905555556,37.45833333,3.4072547,-3.220568
300,0.577777778,51.48472222,1.7835419,-1.0948211
301,0.361111111,106.7722222,-0.002668142,-1.2849436
302,0.552777778,52.35972222,1.798448,-0.9444616
303,1.355555556,187.5555556,-1.3343478,-3.2736468
304,0.169444444,93.67916667,0.58748657,-0.3387698
305,0.436111111,96.09027778,-0.9131986,-0.4236592
306,0.452777778,16.81666667,0.83417165,-1.3335838
307,0.844444444,166.3408451,-0.3809886,-3.418828
308,0.022222222,319.8875,1.1776413,-0.7935472
309,0.280555556,234.8416667,-0.66651344,-2.146968
310,0.125,101.3027778,-0.9171876,-0.0839169
311,0.175,70.93472222,0.6382932,-1.1656547
312,0.094444444,45.51527778,-0.23297751,0.693033
313,0.630555556,88.87361111,3.4351773,1.3566122
314,0.330555556,71.99722222,1.585144,0.81676054
315,0.566666667,121.7972222,2.6816854,1.5606055
316,0.263888889,90.90277778,1.4390225,-0.18489635
317,0.991666667,179.5208333,1.1360723,-1.9640582
318,0.161111111,253.2430556,0.10314405,-1.1556677
319,0.172222222,93.73194444,-0.44166267,-1.6799841
320,0.161111111,81.16666667,-1.5753642,-0.4029454
321,0.236111111,161.3138889,-1.7353421,-0.48376596
322,0.127777778,137.9611111,-1.3498837,-0.74361235
323,0.344444444,198.9138889,-2.6584692,0.22050095
324,0.230555556,49.42083333,-2.146624,-0.21300793
325,0.211111111,124.5861111,-3.487331,0.83913875
326,0.125,37.08333333,-1.169751,-0.11073387
327,0.425,121.4930556,1.7577187,0.2691412
328,0.286111111,108.9958333,1.6737407,-0.8039041
329,0.319444444,116.8944444,1.2618291,-1.9009922
330,0.111111111,84.55416667,-2.1336074,-0.32489908
331,0.166666667,14.55492958,-0.23003829,-0.24814725
332,0.155555556,40.74583333,0.09768546,-1.0428518
333,0.777777778,173.5638889,-0.17944157,-0.43179667
334,0.25,19.62361111,0.14429319,-2.1336517
335,0.294444444,47.38611111,0.38447,-1.7184525
336,0.119444444,66.45277778,0.14744234,-0.92078876
337,0.266666667,193.4611111,-0.14123166,-0.42902255
338,0.147222222,193.8541667,-1.2793423,-0.07744396
339,0.397222222,156.9638889,0.24695617,0.61350703
340,0.125,136.7097222,1.2970998,-0.24666774
341,0.45,162.3263889,1.7438624,-0.4025755
342,0.180555556,127.0402778,1.4610667,-0.8281318
343,0.1,61.52638889,1.338669,-1.210781
344,0.111111111,67.96388889,-0.11078966,-0.70163006
345,0.5,222.55,-2.6240382,-0.47174466
346,0.0,153.7208333,-0.7622483,0.4400295
347,0.0,48.63055556,-0.5409665,-0.8906429
348,0.0,21.44861111,0.8318623,-0.8732581
349,0.172222222,267.7291667,-0.27811563,-2.7583928
350,0.002777778,341.3541667,0.5316413,-1.4021981
351,0.002777778,230.9625,-2.4411764,-1.0750321
352,0.030555556,338.375,0.01685667,-1.1752717
353,0.0,307.3875,-2.3725247,-0.457134
354,0.008333333,356.6361111,0.6565584,-0.55164045
355,0.008333333,96.93098592,1.1891882,0.2156924
356,0.019444444,133.0791667,1.1228458,0.027419329
357,0.002777778,358.9625,-0.5594417,-3.656481
358,0.0,358.8958333,0.5297518,-1.1880329
359,0.0,353.2902778,-1.888182,0.27062082
360,0.0,340.0263889,-0.8982924,-0.4134872
361,0.0,101.6388889,-1.6511544,1.4762709
362,0.0,98.93611111,0.041210294,-0.17453957
363,0.0,101.9986111,0.37754184,0.92328835
364,0.0,91.2375,1.3699507,-0.76784
365,0.019444444,63.95694444,-1.7013313,-2.5462618
366,0.0,14.61944444,-0.20841396,-1.1484549
367,0.0,277.8930556,-2.4546132,-0.6254331
368,0.0,307.8166667,-2.6315966,-2.4776478
369,0.002777778,258.5763889,-1.7483588,-2.257934
370,0.002777778,261.1472222,0.16423798,0.023720503
371,0.013888889,258.3361111,0.6196081,0.5859504
372,0.005555556,258.4416667,-0.47147477,-0.94723576
373,0.016666667,258.4486111,0.13904452,1.3068624
374,0.05,270.1569444,1.5030557,0.31408262
375,0.083333333,142.8958333,-0.078038335,-1.5164936
376,0.0,0.102777778,0.89379597,-1.3951702
377,0.002777778,0.240277778,-2.0093203,-0.7106923
378,0.0,205.7958333,-0.21261287,-0.5847454
379,0.0,0.112676056,-1.5369445,-2.2004166
380,0.0,0.1,-0.5831654,-0.68517005
381,0.005555556,2.240277778,-0.71081185,-3.1029434
382,0.0,2.073611111,1.3099065,-0.8044589
383,0.0,14.46666667,1.1131883,-1.0650451
384,0.0,15.40277778,0.54780704,0.16834676
385,0.0,17.4375,-0.1926682,0.5258436
386,0.0,18.77638889,0.3993761,-0.7783818
387,0.247222222,247.375,1.798238,-1.2200282
388,0.527777778,280.5055556,1.9328126,-0.8346048
389,0.641666667,274.3777778,1.5024259,-2.8597422
390,0.241666667,314.7138889,0.5799286,-1.5026227
391,0.186111111,298.0430556,-1.6549333,-1.6859022
392,0.088888889,313.4694444,0.28054732,-1.121823
393,0.741666667,76.01666667,-0.9661046,-2.083347
394,0.052777778,15.64166667,1.5213208,-0.69478714
395,0.275,265.3333333,0.62044793,-0.38870478
396,0.097222222,260.9347222,-1.6591324,-0.079478264
397,0.263888889,36.74305556,-0.069010735,-1.5766003
398,0.097222222,30.40833333,0.7363374,-0.51391184
399,0.266666667,44.1,-0.07656872,0.19201958
400,0.097222222,30.40833333,0.34835953,0.071805954
401,0.220588235,94.575,-0.73222613,1.0688393
402,0.116666667,106.2152778,0.16108882,-0.04600346
403,0.527777778,69.8971831,1.6519065,0.46795607
404,0.088888889,27.68888889,0.85936505,-1.0894578
405,0.597222222,50.01666667,-0.05536425,-1.8612292
406,0.35,16.77638889,0.76929873,-0.9923621
407,1.052777778,16.17638889,1.3605032,-2.675353
408,0.075,24.48055556,0.30259156,-1.1231176
409,0.175,258.9083333,-1.3116738,-2.3067594
410,0.077777778,335.6513889,0.1090225,0.124330044
411,0.188888889,246.9847222,-0.3671322,0.33868015
412,0.180555556,215.7527778,0.35654736,-0.22798836
413,0.222222222,31.81388889,-1.3454748,1.4250414
414,0.091666667,41.56527778,1.5981606,1.8417203
415,0.208333333,85.8625,0.17872417,2.1087797
416,0.05,163.9986111,-1.6089555,-0.8488455
417,0.191666667,135.9958333,-3.7969995,1.1317203
418,0.25,44.98194444,-0.2848339,-0.58086157
419,0.252777778,33.45,1.3208237,-2.4223495
420,0.372222222,13.41527778,1.3086468,-0.38962948
421,0.752777778,19.34305556,1.0451661,-1.8919299
422,0.255555556,19.39444444,1.2708567,-0.10315108
423,0.538888889,15.60555556,1.049575,-2.3036153
424,0.572222222,18.55,0.1921606,-1.8678873
425,0.177777778,115.2513889,-0.18217087,-1.5965743
426,0.055555556,33.4375,-1.040845,-0.3504213
427,0.522222222,93.14583333,-1.8340162,-0.07208049
428,0.377777778,12.29577465,1.48668,-1.8412552
429,0.952777778,17.9375,1.7663264,-4.3269033
430,0.730555556,17.80694444,1.2353761,-1.3709426
431,0.791666667,15.65972222,0.96622694,-2.6527896
432,0.108333333,18.56527778,1.4071109,-0.27052546
433,0.258333333,161.4513889,-0.15340853,1.3357136
434,0.061111111,147.1166667,0.08193958,0.6438379
435,0.363888889,154.0805556,1.1627352,0.43170702
436,0.102777778,84.8125,1.3099065,0.9162605
437,0.227777778,32.60833333,2.535144,1.1557629
438,0.144444444,62.87222222,0.001950622,-1.1094317
439,0.291666667,182.0361111,-2.8207564,-1.9230006
440,0.063888889,17.33333333,0.20181811,-0.9668398
441,0.177777778,55.92083333,-0.9472097,0.1404202
442,0.05,39.66111111,0.075641274,0.04776323
443,0.138888889,46.11805556,-1.0158616,0.37862813
444,0.083333333,43.85694444,-0.07509911,-0.9281865
445,0.186111111,80.94583333,-0.6058394,-1.035639
446,0.019444444,44.59444444,-1.4040495,-0.41774094
447,0.094444444,26.43888889,-0.9637953,-0.1360712
448,0.225,44.95833333,0.23939818,-1.1490097
449,0.888888889,34.56666667,1.0248015,-4.6559186
450,0.469444444,22.00277778,-0.020723343,-3.5259106
451,0.341666667,17.89305556,0.42876834,-2.7916827
452,0.108333333,28.99295775,-0.3713311,-0.9738677
453,0.194444444,252.0597222,-1.3377069,-0.49652708
454,0.047222222,337.4222222,0.22281253,-0.1262691
455,0.441666667,21.87777778,1.2439839,-2.3986766
456,0.105555556,25.05833333,1.5427352,-0.6185902
457,0.227777778,160.6222222,-0.18427038,0.87187386
458,0.05,139.1208333,-0.08979523,0.9103422
459,0.172222222,180.9611111,-0.28714323,1.2617359
460,0.052777778,128.9027778,-0.5422262,-0.23113239
461,0.122222222,178.3958333,-0.6988449,-0.34413326
462,0.036111111,187.4736111,0.027354002,-0.63246095
463,0.133333333,64.10277778,-1.8090328,0.29447854
464,0.222222222,70.51666667,-0.47294438,-0.35559976
465,0.958333333,73.91805556,-0.7653974,-4.522944
466,0.066666667,19.44027778,0.48062468,-1.5327686
467,0.213888889,184.9458333,-1.2253865,-1.5952797
468,0.091666667,298.3847222,-0.111629486,-1.5949098
469,0.216666667,88.07361111,-2.3383036,-1.8016772
470,0.15,22.64444444,-1.3566018,-0.9995749
471,0.208333333,38.46805556,-1.9662815,-1.2126305
472,0.169444444,33.70694444,0.7124037,-1.0637505
473,0.163888889,44.20416667,-1.7380716,-1.34616
474,0.083333333,57.88194444,-1.0194305,-0.95222926
475,0.277777778,247.8486111,-2.4229112,-1.1989446
476,0.144444444,266.6239437,-1.2245466,0.13117301
477,0.216666667,84.26805556,-2.645453,-1.19728
478,0.036111111,51.69583333,0.18376279,-0.6833206
479,0.258333333,157.2361111,-1.7983257,-0.08835554
480,0.033333333,105.5194444,-0.014425039,-0.8164803
481,0.033333333,25.41388889,-0.9896184,-1.5667983
482,0.047222222,17.22083333,-0.5451654,-1.2266862
483,0.166666667,185.8125,-2.7027678,-0.9087674
484,0.080555556,86.81111111,0.031132936,-1.2139251
485,0.172222222,88.30277778,-1.702381,-1.6561263
486,0.05,80.53611111,-0.07132006,-1.1251519
487,0.322222222,157.9416667,-1.6129445,0.35310578
488,0.05,121.2236111,-0.52732015,-1.1059177
489,0.825,50.05138889,0.11763024,-2.126069
490,1.083333333,18.07777778,0.32862467,-2.8430972
491,0.413888889,31.2,0.890017,-2.8016696
492,0.188888889,51.87916667,1.0359286,-1.1112812
493,0.297222222,151.6777778,-2.4489446,-0.0504421
494,0.097222222,187.6180556,0.021265507,-0.99254704
495,0.225,62.58611111,-1.8974196,-0.20339084
496,0.083333333,27.0125,-1.2411324,-1.39591
497,0.302777778,98.62638889,-1.919254,-2.2229798
498,0.108333333,100.1527778,-0.43116534,-1.0252821
499,0.172222222,26.79861111,-1.3320383,0.17777884
500,0.05,25.93098592,0.20475733,-0.57179934
501,0.216666667,185.5263889,-3.4014635,0.59334826
502,0.122222222,86.925,0.66537607,-0.972758
503,0.219444444,127.5486111,4.1481495,1.373812
504,0.080555556,84.10833333,-0.06943059,-0.88435477
505,0.202777778,76.05,-3.1614966,0.41876101
506,0.088888889,14.6875,-1.2950882,-1.210966
507,0.225,99.84305556,-2.3076515,-0.43716002
508,0.102777778,176.2819444,0.35465783,-1.1822996
509,0.411111111,53.07083333,-1.036856,-2.7563584
510,0.294444444,15.41111111,0.7816855,-1.2540579
511,0.405555556,16.90277778,-0.04549682,-3.3091562
512,0.205555556,50.54305556,0.91730976,-0.9444616
513,0.619444444,63.24305556,-1.8598396,-3.3990388
514,0.061111111,14.26805556,-0.77316535,-1.0269467
515,0.25,47.47361111,-1.7340826,0.65770864
516,0.063888889,45.85555556,0.40672415,0.124884844
517,0.213888889,46.97361111,-0.31422615,-0.003466249
518,0.025,33.25416667,0.119099855,-0.48080683
519,0.175,46.55694444,0.07627106,0.029453754
520,0.105555556,203.8958333,-2.39016,-1.581224
521,0.036111111,171.7777778,-1.1861268,-0.14531839
522,0.038888889,54.67361111,-1.238403,-1.157887
523,0.338888889,82.71944444,-2.1384363,-1.8514272
524,0.230555556,12.92777778,0.2977628,-1.7123493
