,Air temperature.mean,t2m
0,-0.915277778,0.331450000000018
1,0.280555556,4.944150000000036
2,-1.278873239,-1.2762199999999666
3,1.916666667,5.210000000000036
4,-0.8375,0.5211400000000026
5,-0.806944444,0.6214200000000005
6,-2.643055556,-2.6083699999999794
7,-4.238888889,-0.9825999999999908
8,-4.0625,-3.1285499999999615
9,0.618055556,-0.28479999999996153
10,2.425,0.2619600000000446
11,1.679166667,2.78490000000005
12,-1.108333333,-1.2302999999999997
13,-2.129166667,-0.5796299999999519
14,-3.293055556,-4.1115199999999845
15,0.304166667,0.7006000000000085
16,-0.726388889,-2.5545999999999935
17,2.506944444,5.475819999999999
18,0.458333333,-2.308719999999994
19,0.941666667,0.7374200000000428
20,0.25,-0.05519999999995662
21,-2.3625,1.8847300000000473
22,-4.540277778,-3.425199999999961
23,-0.209722222,2.384360000000015
24,-1.284722222,-1.1680700000000002
25,3.206944444,7.384330000000034
26,6.943661972,4.824550000000045
27,4.755555556,8.305660000000046
28,-4.93e-17,0.6135800000000131
29,3.281944444,5.1290200000000254
30,4.533333333,1.4642300000000432
31,8.495833333,10.639520000000005
32,7.213888889,4.160580000000039
33,8.291666667,12.392800000000022
34,1.15,5.036580000000015
35,1.626388889,2.4653299999999945
36,0.209722222,-0.14886999999998807
37,0.879166667,1.6491000000000327
38,-0.272222222,0.40090000000003556
39,1.281944444,1.6926000000000272
40,0.261111111,0.3139300000000276
41,-0.222222222,1.1645800000000008
42,-1.233333333,-0.6907999999999674
43,-1.718055556,-0.644869999999969
44,-2.216666667,-2.7152999999999565
45,-1.469444444,-1.2314999999999827
46,-1.897222222,-2.089999999999975
47,-0.434722222,-0.01715999999998985
48,-1.881944444,-2.953959999999995
49,-1.479166667,-1.6048599999999738
50,-1.465277778,-3.320699999999988
51,-2.730985915,0.029960000000016862
52,-6.133333333,-2.829499999999996
53,-0.259722222,2.80364000000003
54,-0.958333333,-2.2108499999999935
55,1.298611111,3.285760000000039
56,0.777777778,1.151270000000011
57,0.647222222,2.084100000000035
58,0.129166667,1.0062800000000038
59,-0.095833333,2.2085500000000025
60,-0.594444444,0.536860000000047
61,0.405555556,1.2896400000000199
62,0.729166667,-0.7989299999999844
63,4.211111111,9.481960000000015
64,5.254166667,8.827050000000042
65,10.47916667,16.176600000000008
66,5.761111111,10.066200000000038
67,5.234722222,9.313400000000001
68,3.845833333,4.166620000000023
69,4.345833333,5.3821700000000305
70,2.241666667,2.1263700000000085
71,2.852777778,2.8610500000000343
72,3.5375,1.9971000000000458
73,2.591666667,6.458760000000041
74,-0.766666667,-1.3511399999999867
75,2.176056338,5.67034000000001
76,-3.197222222,-1.9208399999999983
77,1.726388889,3.5370700000000284
78,-0.201388889,-0.6678199999999492
79,2.084722222,4.436670000000049
80,-0.440277778,1.1953700000000254
81,8.545833333,9.56292000000002
82,5.905555556,7.526900000000012
83,4.5375,3.751550000000009
84,4.644444444,3.869380000000035
85,4.261111111,6.308340000000044
86,2.745833333,0.7060200000000236
87,3.305555556,6.375400000000013
88,2.461111111,1.9928500000000327
89,8.509722222,9.342399999999998
90,5.494444444,3.6784600000000296
91,5.248611111,8.891099999999994
92,0.279166667,0.44622000000003936
93,5.580555556,10.780300000000011
94,0.405555556,2.364400000000046
95,6.995833333,12.89846
96,1.059722222,3.161900000000003
97,8.209722222,14.341180000000008
98,1.859722222,4.587100000000021
99,9.988732394,15.596600000000024
100,2.25,1.2467300000000137
101,8.759722222,13.8947
102,2.133333333,4.521839999999997
103,8.4125,13.770840000000021
