,Air temperature.mean,t2m
570,9.340277778,10.33200000000005
571,16.48611111,23.303800000000024
572,10.50277778,11.852040000000043
573,17.10416667,23.251250000000027
574,10.42083333,10.79418000000004
575,16.05277778,24.43478000000005
576,9.681944444,12.388540000000036
577,17.59722222,21.00076000000001
578,12.98194444,12.015770000000032
579,15.59722222,20.51803000000001
580,9.151388889,10.704160000000002
581,15.92361111,22.19457
582,8.859722222,11.304100000000004
583,16.30972222,23.49350000000004
584,9.069444444,11.597100000000012
585,17.08873239,24.3218
586,9.869444444,11.960800000000006
587,18.13888889,25.597770000000025
588,11.43472222,14.962850000000005
589,18.25555556,26.859860000000022
590,9.823611111,13.753930000000024
591,17.13333333,24.47344000000004
592,8.775,12.70693
593,17.11388889,25.16763000000003
594,8.1,12.82113000000004
595,16.77083333,23.17570000000001
596,7.873611111,9.126120000000014
597,14.875,21.626059999999995
598,8.179166667,9.894600000000024
599,14.52083333,21.84960000000001
600,8.198611111,7.571000000000026
601,15.22916667,19.94106000000005
602,10.65972222,10.04140000000001
603,9.2,11.390500000000031
604,7.473611111,7.560140000000047
605,6.875,8.500200000000007
606,5.558333333,5.20455000000004
607,6.111111111,7.378300000000024
608,1.508333333,3.864530000000002
609,6.656338028,8.724360000000047
610,6.393055556,4.846280000000036
611,11.46388889,13.29235
612,10.89166667,10.727720000000032
613,15.86527778,19.59368000000001
614,13.00138889,15.370050000000049
615,10.63472222,14.221550000000036
616,9.355555556,8.8168
617,19.99166667,21.704000000000008
618,12.675,13.17574000000002
619,12.98055556,16.25030000000004
620,9.577777778,9.929040000000043
621,9.986111111,14.531500000000053
622,6.001388889,6.911280000000033
623,11.71944444,12.693660000000024
624,9.563888889,9.531500000000053
625,11.0625,13.661500000000046
626,9.145833333,8.611379999999997
627,7.404166667,9.161159999999995
628,6.6625,6.573570000000018
629,8.980555556,10.999000000000024
630,8.066666667,6.8230800000000045
631,7.973611111,9.565940000000012
632,8.513888889,12.185540000000003
633,11.08591549,14.613640000000032
