,cdir,Global radiation.mean
161,1963640.0,196.7569444
162,0.0,216.8361111
163,1946724.2,198.0652778
164,0.0,224.8760563
165,1994848.1,203.8541667
166,0.0,208.1597222
167,1949465.2,166.5180556
168,0.0,142.8416667
169,2037059.2,127.8541667
170,0.0,117.6486111
171,2020456.8,131.4097222
172,0.0,238.4777778
173,2101120.0,214.2347222
174,0.0,235.9458333
175,2097361.0,213.1513889
176,0.0,233.5097222
177,2094071.8,213.7472222
178,0.0,195.180303
179,2127433.5,273.5833333
180,0.0,177.3444444
181,2101746.5,270.4208333
182,0.0,173.4069444
183,2134051.0,257.5583333
184,0.0,126.925
185,2095677.1,186.8916667
186,0.0,143.6972222
187,2112632.0,183.3194444
188,0.0,75.33521127
189,2048336.5,43.18472222
190,0.0,194.1583333
191,2141216.5,295.7847222
192,0.0,168.2833333
193,2131427.5,200.2138889
194,0.0,175.8111111
195,2109343.0,141.4652778
196,0.0,172.0444444
197,2118192.5,171.0694444
198,0.0,148.9569444
199,2142587.0,97.61666667
200,0.0,76.79444444
201,2056442.0,103.5333333
202,0.0,21.1125
203,2027622.5,33.68333333
204,0.0,33.43055556
205,2091135.0,64.25416667
206,0.0,55.81388889
207,2144584.0,87.69722222
208,0.0,160.7763889
209,2298784.0,248.9875
210,0.0,212.9375
211,2354269.2,311.4549296
212,0.0,185.7291667
213,2343618.5,302.9125
214,0.0,213.2930556
215,2287663.5,227.3736111
216,0.0,208.4777778
217,2312214.8,280.5888889
218,0.0,221.6611111
219,2389784.5,318.5972222
220,0.0,221.3916667
221,2416019.8,321.3194444
222,0.0,220.2361111
223,2371498.5,301.6069444
224,0.0,103.9013889
225,2223250.2,189.3222222
226,0.0,189.8888889
227,2251560.8,229.0041667
228,0.0,186.075
229,2313820.2,307.2277778
230,0.0,130.6888889
231,2314329.2,245.6013889
232,0.0,140.0763889
233,2296473.8,85.19861111
234,0.0,230.9083333
235,2337197.0,225.4930556
236,0.0,118.9056338
237,2247606.0,65.05833333
238,0.0,34.78333333
239,2159737.8,138.8013889
240,0.0,131.3319444
241,2359829.5,245.8875
242,0.0,236.0583333
243,2377528.5,339.4097222
244,0.0,148.7013889
245,2373652.0,214.6347222
246,0.0,184.5361111
247,2289543.0,155.0194444
248,0.0,77.7125
249,2160991.0,127.0138889
250,0.0,57.06388889
251,2202223.0,85.55972222
252,0.0,217.6527778
253,2454041.0,210.2888889
254,0.0,253.875
255,2429803.0,324.4263889
256,0.0,45.74166667
257,2255319.8,45.98611111
258,0.0,237.25
259,2386652.0,350.6875
260,0.0,255.5069444
261,2395149.0,302.2873239
262,0.0,161.9083333
263,2331519.0,204.0055556
264,0.0,18.875
265,2169057.2,71.53055556
266,0.0,48.42916667
267,2196428.0,140.4333333
268,0.0,75.46666667
269,2225678.0,162.0402778
270,0.0,87.86666667
271,2336061.5,114.5208333
272,0.0,120.9111111
273,2367073.5,252.3694444
274,0.0,225.0375
275,2402393.0,293.5402778
276,0.0,239.0930556
277,2370480.2,143.1125
278,0.0,155.2541667
279,2383049.5,311.8208333
280,0.0,239.3013889
281,2376628.0,173.7083333
282,0.0,237.8444444
283,2353368.8,251.1555556
284,0.0,173.8444444
285,2324001.0,248.1732394
286,0.0,189.9930556
287,2386769.5,319.0319444
288,0.0,274.1125
289,2444056.0,255.5513889
290,0.0,253.475
291,2423772.8,298.7805556
292,0.0,61.02222222
293,2343227.0,142.3513889
294,0.0,189.9819444
295,2391076.8,241.0166667
296,0.0,107.4375
297,2303835.2,139.9402778
298,0.0,108.8791667
299,2319145.5,116.2944444
300,0.0,153.5416667
301,2293223.8,198.4513889
302,0.0,191.5402778
303,2378507.5,298.5472222
304,0.0,185.0680556
305,2340094.5,218.7777778
306,0.0,235.9416667
307,2398947.5,333.3388889
308,0.0,76.02361111
309,2344480.0,240.3464789
310,0.0,204.4375
311,2385203.2,79.57638889
312,0.0,194.3375
313,2453884.5,372.1041667
314,0.0,276.2055556
315,2472327.5,379.7361111
316,0.0,260.6680556
317,2432583.0,366.3847222
318,0.0,244.4777778
319,2442529.0,306.45
320,0.0,271.1319444
321,2460463.0,376.9069444
322,0.0,271.2361111
323,2446014.0,368.6541667
324,0.0,265.7805556
325,2467432.8,371.1791667
326,0.0,259.8152778
327,2447541.0,368.8430556
328,0.0,278.2847222
329,2547195.5,384.2638889
330,0.0,267.4875
331,2477692.0,354.525
332,0.0,255.0819444
333,2398908.0,296.6125
334,0.0,175.4943662
335,2217925.0,198.3041667
336,0.0,229.4944444
337,2377137.0,333.3736111
338,0.0,247.3083333
339,2408658.2,390.0291667
340,0.0,232.2791667
341,2430312.0,331.4180556
342,0.0,139.1361111
343,2404233.5,239.3847222
344,0.0,225.2833333
345,2393465.5,260.0263889
346,0.0,129.0361111
347,2250347.0,154.6222222
348,0.0,138.3013889
349,2258452.5,205.8694444
350,0.0,251.4333333
351,2356501.2,323.4944444
352,0.0,250.3013889
353,2461872.5,371.4305556
354,0.0,255.6680556
355,2473228.0,369.9680556
356,0.0,270.2097222
357,2566069.0,412.1394366
358,0.0,260.0916667
359,2508038.5,378.6069444
360,0.0,255.2986111
361,2535487.5,393.725
362,0.0,251.4486111
363,2515752.5,385.4263889
364,0.0,259.2708333
365,2494255.2,386.7777778
366,0.0,253.0986111
367,2451104.5,384.9527778
368,0.0,116.1513889
369,2411712.5,255.9902778
370,0.0,249.45
371,2488068.5,382.3277778
372,0.0,241.525
373,2458035.0,380.8708333
374,0.0,234.7430556
375,2421736.5,200.15
376,0.0,222.5333333
377,2390254.5,356.5125
378,0.0,155.7069444
379,2411712.5,167.1458333
380,0.0,52.6125
381,2501460.0,322.3887324
382,0.0,251.1611111
383,2506785.5,392.95
384,0.0,125.9527778
385,2443782.0,257.4708333
386,0.0,142.7458333
387,2416372.0,184.3777778
388,0.0,164.8694444
389,2397459.5,241.2569444
390,0.0,227.5541667
391,2440571.0,194.5944444
392,0.0,251.9819444
393,2522918.0,382.95
394,0.0,235.6875
395,2474128.5,320.0305556
396,0.0,232.2194444
397,2406113.0,207.3611111
398,0.0,230.2944444
399,2443233.8,267.1416667
400,0.0,230.2944444
401,2457134.5,268.8191176
402,0.0,228.1708333
403,2442685.5,346.8402778
404,0.0,196.1805556
405,2411673.5,357.3222222
406,0.0,228.4267606
407,2367034.5,327.1013889
408,0.0,220.9819444
409,2402001.5,357.8055556
410,0.0,224.9763889
411,2442959.5,359.9277778
412,0.0,89.58611111
413,2367700.0,157.5319444
414,0.0,182.9569444
415,2398242.5,321.5861111
416,0.0,90.40972222
417,2343462.0,109.9194444
418,0.0,121.6763889
419,2339781.2,229.7013889
420,0.0,165.1652778
421,2288015.8,296.6041667
422,0.0,172.0083333
423,2295416.5,320.8305556
424,0.0,177.9347222
425,2325841.5,312.3958333
426,0.0,182.2055556
427,2304226.8,189.4625
428,0.0,170.4125
429,2330892.5,271.5722222
430,0.0,203.8014085
431,2365076.5,321.3930556
432,0.0,202.2472222
433,2396519.5,345.1361111
434,0.0,195.5486111
435,2316091.2,343.925
436,0.0,176.1930556
437,2346947.0,330.8361111
438,0.0,173.3027778
439,2276464.5,289.5805556
440,0.0,169.8513889
441,2264639.2,328.9902778
442,0.0,175.3194444
443,2332654.8,335.7527778
444,0.0,154.0625
445,2268398.2,321.8986111
446,0.0,167.575
447,2290756.8,327.7208333
448,0.0,163.2902778
449,2207470.0,177.8486111
450,0.0,17.75
451,2171367.5,120.2958333
452,0.0,171.7166667
453,2319654.5,315.8319444
454,0.0,147.4352113
455,2216593.5,165.0125
456,0.0,142.1861111
457,2298431.5,291.1375
458,0.0,155.7
459,2283630.2,325.3208333
460,0.0,154.3847222
461,2232530.5,318.8194444
462,0.0,154.5736111
463,2236133.0,318.2902778
464,0.0,148.4791667
465,2171602.5,306.1458333
466,0.0,147.5555556
467,2118623.0,292.5694444
468,0.0,147.3777778
469,2115177.2,248.7027778
470,0.0,108.3958333
471,2070734.2,254.2055556
472,0.0,145.6222222
473,2091604.8,264.2708333
474,0.0,146.0486111
475,2070538.5,274.9736111
476,0.0,146.9263889
477,2100141.0,288.5166667
478,0.0,154.1873239
479,2098379.0,283.5902778
480,0.0,121.1180556
481,2118035.8,203.8638889
482,0.0,130.8111111
483,2082050.5,262.5583333
484,0.0,136.8194444
485,2053152.8,181.8597222
486,0.0,132.9666667
487,2054484.0,273.1972222
488,0.0,124.2722222
489,2058595.5,216.0041667
490,0.0,63.49861111
491,1966420.2,90.725
492,0.0,140.1652778
493,2048454.0,244.3944444
494,0.0,121.1944444
495,2060122.8,272.2222222
496,0.0,107.8513889
497,1965519.6,129.5861111
498,0.0,82.16111111
499,1943905.0,139.4277778
500,0.0,89.09583333
501,1920410.9,153.0055556
502,0.0,54.45633803
503,1960938.2,137.9972222
504,0.0,120.6472222
505,1976092.0,269.1472222
506,0.0,117.9652778
507,1884660.6,250.3472222
508,0.0,107.7277778
509,1811398.0,214.7388889
510,0.0,94.84305556
511,1884151.5,178.5027778
512,0.0,116.2458333
513,1839199.5,237.925
514,0.0,122.0736111
515,1883564.2,254.9583333
516,0.0,125.5930556
517,1859443.5,248.0166667
518,0.0,109.8694444
519,1797145.0,241.0055556
520,0.0,18.18055556
521,1774825.5,41.58333333
522,0.0,69.85694444
523,1812416.1,157.5097222
524,0.0,114.6472222
525,1837554.9,244.5625
526,0.0,120.5056338
527,1824045.8,241.9708333
528,0.0,100.3777778
529,1774786.4,172.5819444
530,0.0,42.90138889
531,1603396.6,49.2125
532,0.0,51.27361111
533,1578492.9,69.91527778
534,0.0,121.0111111
535,1662876.0,166.2180556
536,0.0,59.3375
537,1628574.5,212.7277778
538,0.0,116.6013889
539,1630884.8,186.6972222
540,0.0,89.08472222
541,1600029.1,131.65
542,0.0,110.8944444
543,1567724.8,208.8708333
544,0.0,110.8361111
545,1560598.1,180.6277778
546,0.0,121.8569444
547,1573676.5,209.4305556
548,0.0,50.18472222
549,1524143.0,149.3333333
550,0.0,84.61666667
551,1564083.1,101.6788732
552,0.0,94.01527778
553,1557191.5,153.0597222
554,0.0,56.03194444
555,1514471.2,193.7847222
556,0.0,106.6791667
557,1535890.1,191.6694444
558,0.0,69.80416667
559,1427817.1,115.8791667
560,0.0,115.9083333
561,1513570.8,199.7638889
562,0.0,119.2666667
563,1470693.9,193.6069444
564,0.0,29.65138889
565,1313400.6,25.96111111
566,0.0,120.7472222
567,1428600.2,189.6708333
568,0.0,118.3277778
569,1423353.2,189.3819444
570,0.0,104.4875
571,1357687.1,159.2736111
572,0.0,101.3361111
573,1346135.8,156.1680556
574,0.0,104.1236111
575,1385684.2,186.1676056
576,0.0,83.04027778
577,1238493.5,100.6430556
578,0.0,91.79027778
579,1253960.5,128.4291667
580,0.0,95.91111111
581,1271620.2,166.1833333
582,0.0,94.74583333
583,1256662.2,164.9652778
584,0.0,92.75416667
585,1247147.1,168.9625
586,0.0,81.53472222
587,1215038.5,151.4583333
588,0.0,78.97222222
589,1220520.5,132.6694444
590,0.0,75.5875
591,1232032.6,146.5388889
592,0.0,85.86111111
593,1208930.0,152.4097222
594,0.0,85.09861111
595,1191583.5,148.3875
596,0.0,80.9125
597,1173453.9,142.1583333
598,0.0,122.8916667
599,1181911.8,106.5830986
600,0.0,117.5319444
601,1115110.1,95.13472222
602,0.0,27.53472222
603,970895.25,15.07916667
604,0.0,33.56388889
605,984326.06,14.36666667
606,0.0,71.55416667
607,1022190.75,45.47638889
608,0.0,48.86388889
609,1026811.25,25.42222222
610,0.0,62.40277778
611,960871.06,36.48472222
612,0.0,45.28472222
613,966274.75,71.80277778
614,0.0,47.46805556
615,931190.1,84.34305556
616,0.0,107.0527778
617,961419.25,60.70416667
618,0.0,66.09305556
619,979079.0,53.01527778
620,0.0,110.1486111
621,951747.5,94.72083333
622,0.0,34.84166667
623,910593.6,36.60972222
624,0.0,39.97323944
625,904837.56,25.07777778
626,0.0,31.57361111
627,843400.4,32.83611111
628,0.0,24.21388889
629,865484.9,26.44583333
630,0.0,18.29583333
631,826171.4,13.57638889
632,0.0,28.975
633,836391.25,28.11527778
634,0.0,45.91111111
635,855813.1,39.38333333
636,0.0,34.925
637,848490.75,28.36388889
638,0.0,29.87083333
639,791243.4,23.46666667
640,0.0,38.23888889
641,824135.2,28.27083333
642,0.0,85.65416667
643,845201.6,77.51527778
644,0.0,100.4416667
645,833689.5,60.61666667
646,0.0,8.5875
647,712577.2,13.3625
648,0.0,63.22535211
649,774719.2,41.54444444
650,0.0,93.38333333
651,770098.6,70.4875
652,0.0,64.31944444
653,764577.5,57.90138889
654,0.0,54.66388889
655,749932.9,43.61527778
656,0.0,29.94305556
657,710736.8,18.30138889
658,0.0,27.49861111
659,697306.0,17.35555556
660,0.0,47.24305556
661,718137.44,39.44305556
662,0.0,36.28333333
663,710110.3,23.25694444
664,0.0,72.27222222
665,714887.44,56.85138889
666,0.0,50.20277778
667,744959.94,38.18611111
668,0.0,82.53888889
669,737089.4,66.46805556
670,0.0,20.97222222
671,630269.4,4.859722222
672,0.0,47.53943662
673,698284.94,40.41944444
674,0.0,27.60833333
675,723384.5,54.69444444
676,0.0,10.81388889
677,719507.94,11.25277778
678,0.0,57.52638889
679,675456.44,54.02916667
680,0.0,42.76527778
681,660263.56,41.80277778
682,0.0,45.8625
683,669073.9,50.77777778
684,0.0,31.49305556
685,653215.3,16.38888889
686,0.0,15.11944444
687,653097.9,21.77638889
688,0.0,39.45694444
689,665158.2,22.7
690,0.0,10.70972222
691,640841.75,7.425
692,0.0,15.73333333
693,681095.06,21.075
694,0.0,39.01111111
695,671384.1,68.70277778
696,0.0,64.65492958
697,668564.8,56.86527778
698,0.0,68.56111111
699,655799.7,30.11111111
700,0.0,62.19166667
701,664844.94,62.06666667
702,0.0,62.93194444
703,656387.0,57.52222222
704,0.0,54.625
705,670287.75,45.27361111
706,0.0,55.49583333
707,647890.0,44.51666667
708,0.0,10.80694444
709,629760.3,16.24305556
710,0.0,19.82777778
711,628272.4,15.90138889
712,0.0,17.71805556
713,649769.5,25.2875
714,0.0,42.64027778
715,683561.94,39.99166667
716,0.0,32.04861111
717,678001.6,26.35
718,0.0,51.59166667
719,682700.44,33.07222222
720,0.0,24.75633803
721,680233.56,27.05277778
722,0.0,27.49861111
723,696366.25,17.77361111
724,0.0,9.427777778
725,697110.2,10.50138889
726,0.0,74.54027778
727,718724.8,68.35
728,0.0,41.26666667
729,703531.94,23.85833333
730,0.0,77.9125
731,729845.4,61.09583333
732,0.0,79.1
733,759213.0,72.31527778
734,0.0,81.15694444
735,773505.3,70.42916667
736,0.0,68.52638889
737,724911.6,69.23611111
738,0.0,81.90416667
739,780866.8,59.5
740,0.0,82.55972222
741,784665.0,75.26805556
742,0.0,82.01805556
743,804439.25,75.29722222
744,0.0,21.88194444
745,782002.4,23.43333333
746,0.0,80.59583333
747,776285.44,73.91527778
748,0.0,84.90555556
749,819749.6,78.81126761
750,0.0,21.18888889
751,783921.0,26.30694444
752,0.0,40.23888889
753,819397.2,75.11388889
754,0.0,32.19861111
755,840385.25,29.44027778
756,0.0,70.68472222
757,843831.1,79.89861111
758,0.0,87.2375
759,861960.75,80.91388889
760,0.0,89.59444444
761,837448.5,69.74027778
762,0.0,18.56527778
763,864505.94,15.64861111
764,0.0,10.53888889
765,851897.44,11.5125
766,0.0,20.25694444
767,861138.44,16.8375
768,0.0,27.48888889
769,896497.1,31.575
770,0.0,38.71805556
771,946108.9,60.65694444
772,0.0,82.77361111
773,971835.0,88.98611111
774,0.0,57.09577465
775,956250.56,89.02222222
776,0.0,88.43055556
777,985148.4,91.9375
778,0.0,47.74861111
779,921479.25,48.59722222
780,0.0,60.15
781,931111.9,53.34722222
782,0.0,44.77638889
783,930681.1,65.54722222
784,0.0,63.55416667
785,979940.5,66.11111111
786,0.0,62.0875
787,1009347.3,47.0625
788,0.0,108.6291667
789,1056179.0,94.34305556
790,0.0,63.31666667
791,1018001.0,79.08194444
792,0.0,104.9958333
793,1041573.44,68.19583333
794,0.0,113.8833333
795,1051636.8,87.29027778
796,0.0,30.4
797,1030570.4,38.35277778
798,0.0,23.07638889
799,1047212.0,7.676056338
800,0.0,44.34583333
801,1131516.9,43.59861111
802,0.0,121.1319444
803,1192719.1,113.4763889
804,0.0,69.51527778
805,1135785.0,128.4847222
806,0.0,119.3111111
807,1189625.6,118.8027778
808,0.0,123.1569444
809,1207990.2,117.4555556
810,0.0,34.53472222
811,1186140.8,108.9194444
812,0.0,16.89722222
813,1216643.9,20.23055556
814,0.0,100.0388889
815,1283132.4,111.4486111
816,0.0,132.0597222
817,1312382.5,131.6125
818,0.0,34.47361111
819,1252198.4,77.71388889
820,0.0,89.90555556
821,1301692.8,78.925
822,0.0,141.2253521
823,1352675.0,132.4458333
824,0.0,134.4763889
825,1318412.8,115.9472222
826,0.0,27.73472222
827,1323189.9,50.75972222
828,0.0,147.3541667
829,1391871.0,130.6111111
830,0.0,137.2222222
831,1419555.0,109.6291667
832,0.0,138.0888889
833,1421943.5,134.1125
834,0.0,155.2666667
835,1425350.2,134.2847222
836,0.0,65.25
837,1432241.8,107.3041667
838,0.0,48.94305556
839,1452290.1,100.9847222
840,0.0,77.15416667
841,1476880.6,105.775
842,0.0,115.2875
843,1480169.9,43.56944444
844,0.0,110.7236111
845,1561498.8,111.7888889
846,0.0,56.45555556
847,1575986.8,86.68873239
848,0.0,102.1583333
849,1591767.0,125.6277778
850,0.0,61.57222222
851,1529820.8,57.49722222
852,0.0,167.575
853,1586950.8,134.625
854,0.0,33.9
855,1561929.5,88.52083333
856,0.0,54.83611111
857,1612324.4,143.5347222
858,0.0,188.2430556
859,1700427.4,176.9263889
860,0.0,119.2055556
861,1633077.5,55.43055556
862,0.0,74.70694444
863,1680614.0,88.30277778
864,0.0,75.56527778
865,1694123.1,85.09722222
866,0.0,195.9388889
867,1745732.0,190.0319444
868,0.0,105.5569444
869,1722746.9,107.9805556
870,0.0,134.4041667
871,1721180.5,178.5816901
872,0.0,196.1361111
873,1765075.5,188.7763889
874,0.0,145.8833333
875,1671686.2,25.51666667
876,0.0,136.3888889
877,1828588.0,149.3486111
878,0.0,205.075
879,1936974.2,203.5986111
880,0.0,213.6569444
881,1921977.1,196.4652778
882,0.0,214.5736111
883,1908037.2,185.0027778
884,0.0,176.0583333
885,1835910.2,119.4805556
886,0.0,214.2930556
887,1945784.5,197.5361111
888,0.0,210.4055556
889,1952676.1,192.4958333
890,0.0,172.2861111
891,1911052.4,146.8402778
892,0.0,46.53055556
893,1928203.0,45.35555556
894,0.0,156.9875
895,2002327.1,89.92083333
896,0.0,47.29859155
897,1910073.5,77.5625
898,0.0,42.71388889
899,1999116.2,49.1125
900,0.0,90.73888889
901,1938266.5,58.92777778
902,0.0,180.8708333
903,2020417.5,153.5125
904,0.0,197.4027778
905,2041719.0,197.1055556
906,0.0,1.396666667
907,2052291.2,
908,0.0,162.6294118
909,2057616.6,83.90694444
910,0.0,123.9375
911,2162713.8,209.6152778
912,0.0,187.7819444
913,2223876.8,215.7222222
914,0.0,183.2180556
915,2159855.2,283.7833333
916,0.0,185.0666667
917,2205473.0,275.4916667
918,0.0,187.7805556
919,2185973.0,276.8666667
920,0.0,178.1847222
921,2180060.2,260.6458333
922,0.0,190.3291667
923,2282847.0,293.9138889
924,0.0,202.184507
925,2329169.8,305.6069444
926,0.0,193.8527778
927,2299802.0,298.9472222
928,0.0,197.6791667
929,2298157.5,298.7125
930,0.0,193.375
931,2222819.5,249.7625
932,0.0,111.9236111
933,2227949.0,242.5375
934,0.0,195.1208333
935,2245687.2,292.7416667
936,0.0,185.2527778
937,2302151.5,203.4652778
938,0.0,21.31388889
939,2236916.0,149.8388889
940,0.0,215.2736111
941,2353525.5,308.5597222
942,0.0,214.6736111
943,2344010.2,309.7527778
944,0.0,219.1888889
945,2335983.0,318.1652778
946,0.0,211.8402778
947,2346594.5,310.3555556
948,0.0,207.625
949,2279440.5,299.3690141
950,0.0,181.3305556
951,2313820.2,260.65
952,0.0,140.0083333
953,2329992.0,248.2444444
954,0.0,223.8111111
955,2399652.0,327.9513889
956,0.0,225.4
957,2391194.2,323.0722222
958,0.0,230.1805556
959,2420013.8,331.2222222
960,0.0,172.7458333
961,2362257.2,321.0263889
962,0.0,141.6930556
963,2326585.5,221.3875
964,0.0,222.0763889
965,2317971.0,311.4736111
966,0.0,234.0986111
967,2332733.0,282.9930556
968,0.0,116.5083333
969,2279401.2,250.4152778
970,0.0,127.1486111
971,2328386.5,242.2972222
972,0.0,64.61527778
973,2273958.5,224.1140845
974,0.0,123.0458333
975,2348239.0,304.2888889
976,0.0,154.925
977,2405721.5,177.2055556
978,0.0,243.3652778
979,2408423.2,347.0333333
980,0.0,225.8069444
981,2347025.2,198.0166667
982,0.0,181.4694444
983,2476987.0,348.8708333
984,0.0,229.7305556
985,2437908.5,333.5513889
986,0.0,253.275
987,2419818.0,349.425
988,0.0,243.1333333
989,2401688.2,350.4805556
990,0.0,238.9375
991,2403450.5,286.1097222
992,0.0,144.4291667
993,2396637.0,227.2055556
994,0.0,39.76388889
995,2282455.5,153.2847222
996,0.0,235.2930556
997,2350941.0,280.8722222
998,0.0,149.3901408
999,2294868.2,144.3916667
1000,0.0,187.2236111
1001,2348395.8,339.3930556
1002,0.0,177.975
1003,2363040.5,182.4333333
1004,0.0,187.9069444
1005,2321025.0,164.7458333
1006,0.0,209.5305556
1007,2373299.5,347.8138889
1008,0.0,86.5125
1009,2332380.5,101.9472222
1010,0.0,27.39722222
1011,2207783.5,69.51944444
1012,0.0,259.0291667
1013,2465279.0,317.3305556
1014,0.0,275.0208333
1015,2455959.8,352.1527778
1016,0.0,151.1319444
1017,2349218.0,278.5347222
1018,0.0,116.2555556
1019,2465044.0,298.4541667
1020,0.0,174.1319444
1021,2413631.0,218.35
1022,0.0,121.0638889
1023,2394092.0,241.784507
1024,0.0,92.56527778
1025,2411634.0,183.5638889
1026,0.0,260.5680556
1027,2486893.8,217.1902778
1028,0.0,180.1819444
1029,2399064.8,188.3583333
1030,0.0,208.9569444
1031,2505101.5,319.95
1032,0.0,126.6513889
1033,2434619.2,176.775
1034,0.0,92.25138889
1035,2375805.5,238.0625
1036,0.0,271.9222222
1037,2469704.0,252.3680556
1038,0.0,236.7944444
1039,2447854.2,227.6680556
1040,0.0,236.2763889
1041,2462029.0,300.3416667
1042,0.0,70.10138889
1043,2375100.8,102.0013889
1044,0.0,215.5833333
1045,2419622.0,348.1305556
1046,0.0,238.0444444
1047,2465200.8,367.8847222
1048,0.0,249.171831
1049,2389902.0,163.9222222
1050,0.0,134.4888889
1051,2353525.5,183.7875
1052,0.0,236.6958333
1053,2446366.5,273.3333333
1054,0.0,299.6777778
1055,2506628.8,297.7083333
1056,0.0,280.4930556
1057,2506159.0,371.4583333
1058,0.0,285.9458333
1059,2477261.0,387.7972222
1060,0.0,282.1597222
1061,2462185.8,393.5611111
1062,0.0,101.5430556
1063,2358694.0,281.9319444
1064,0.0,87.70416667
1065,2317736.0,178.9944444
1066,0.0,191.9319444
1067,2206804.5,186.8388889
1068,0.0,114.1944444
1069,2395658.0,292.6611111
1070,0.0,287.35
1071,2492728.0,356.1222222
1072,0.0,103.0985915
1073,2409441.5,132.2152778
1074,0.0,48.66944444
1075,2282886.2,79.23055556
1076,0.0,106.8666667
1077,2379564.5,170.7361111
1078,0.0,243.7291667
1079,2506159.0,361.075
1080,0.0,283.0
1081,2555849.0,366.2347222
1082,0.0,235.1083333
1083,2476908.8,273.8083333
1084,0.0,256.6847222
1085,2471074.5,373.2458333
1086,0.0,267.2652778
1087,2511993.2,389.2819444
1088,0.0,265.6611111
1089,2518376.0,372.5472222
1090,0.0,262.6611111
1091,2510779.5,351.8083333
