,rain,tcrw
1084,0.0,5.96e-08
1085,0.0,5.96e-08
1086,0.0,5.96e-08
1087,0.0,5.96e-08
1088,0.0,5.96e-08
1089,0.0,5.96e-08
1090,0.0,5.96e-08
1091,0.0,7.49e-05
1092,0.0,5.96e-08
1093,0.0,5.96e-08
1094,0.0,5.96e-08
1095,0.0,5.96e-08
1096,0.0,5.96e-08
1097,0.0,5.96e-08
1098,0.0,5.96e-08
1099,0.0,5.96e-08
1100,0.0,5.96e-08
1101,0.0,5.96e-08
1102,0.0,5.96e-08
1103,0.0,5.96e-08
1104,0.0,5.96e-08
1105,0.0,5.96e-08
1106,0.0,5.96e-08
1107,0.0,5.96e-08
1108,0.0,5.96e-08
1109,0.0,5.96e-08
1110,0.0,5.96e-08
1111,0.0,5.96e-08
1112,0.0,5.96e-08
1113,0.0,5.96e-08
1114,0.0,5.96e-08
1115,0.0,5.96e-08
1116,0.0,5.96e-08
1117,0.0,5.96e-08
1118,0.0,5.96e-08
1119,0.0,5.96e-08
1120,0.0,5.96e-08
1121,0.0,5.96e-08
1122,0.0,5.96e-08
1123,0.0,5.96e-08
1124,0.0,5.96e-08
1125,0.0,5.96e-08
1126,0.0,5.96e-08
1127,0.0,5.96e-08
1128,0.0,5.96e-08
1129,0.0,5.96e-08
1130,0.0,5.96e-08
1131,0.0,5.96e-08
1132,0.0,5.96e-08
1133,0.0,5.96e-08
1134,0.0,5.96e-08
1135,0.0,5.96e-08
1136,0.0,5.96e-08
1137,0.0,5.96e-08
1138,0.0,5.96e-08
1139,0.0,5.96e-08
1140,0.0,5.96e-08
1141,0.0,5.96e-08
1142,0.0,5.96e-08
1143,0.0,5.96e-08
1144,0.0,5.96e-08
1145,0.0,5.96e-08
1146,0.0,5.96e-08
1147,0.0,5.96e-08
1148,0.0,5.96e-08
1149,0.0,5.96e-08
1150,0.0,5.96e-08
1151,0.0,5.96e-08
1152,0.0,5.96e-08
1153,0.0,5.96e-08
1154,0.0,5.96e-08
1155,0.0,5.96e-08
1156,0.0,5.96e-08
1157,0.0,5.96e-08
1158,0.0,5.96e-08
1159,0.0,5.96e-08
1160,0.0,5.96e-08
1161,0.0,5.96e-08
1162,0.0,5.96e-08
1163,0.0,5.96e-08
1164,0.0,5.96e-08
1165,0.0,5.96e-08
1166,0.0,5.96e-08
1167,0.0,5.96e-08
1168,0.0,5.96e-08
1169,0.0,5.96e-08
1170,0.0,5.96e-08
1171,0.0,5.96e-08
1172,0.0,5.96e-08
1173,0.0,5.96e-08
1174,0.0,5.96e-08
1175,0.0,5.96e-08
1176,0.0,5.96e-08
1177,0.0,5.96e-08
1178,0.0,5.96e-08
1179,0.0,5.96e-08
1180,0.0,5.96e-08
1181,0.0,5.96e-08
1182,0.0,5.96e-08
1183,0.0,5.96e-08
1184,0.0,5.96e-08
1185,0.0,5.96e-08
1186,0.0,5.96e-08
1187,0.0,5.96e-08
1188,0.0,5.96e-08
1189,0.0,5.96e-08
1190,0.0,5.96e-08
1191,0.0,5.96e-08
1192,0.0,5.96e-08
1193,0.0,5.96e-08
1194,0.0,5.96e-08
1195,0.0,5.96e-08
1196,0.0,5.96e-08
1197,0.0,5.96e-08
1198,0.0,5.96e-08
1199,0.0,5.96e-08
1200,0.0,5.96e-08
1201,0.0,5.96e-08
1202,0.0,5.96e-08
1203,0.0,5.96e-08
1204,0.0,5.96e-08
1205,0.0,5.96e-08
1206,0.0,5.96e-08
1207,0.0,5.96e-08
1208,0.0,5.96e-08
1209,0.0,5.96e-08
1210,0.0,5.96e-08
1211,0.0,5.96e-08
1212,0.0,5.96e-08
1213,0.0,5.96e-08
1214,0.0,5.96e-08
1215,0.0,5.96e-08
1216,0.0,5.96e-08
1217,0.0,5.96e-08
1218,0.0,5.96e-08
1219,0.0,5.96e-08
1220,0.0,5.96e-08
1221,0.0,5.96e-08
1222,0.0,5.96e-08
1223,0.0,5.96e-08
1224,0.0,7.49e-05
1225,0.0,5.96e-08
1226,0.0,5.96e-08
1227,0.0,5.96e-08
1228,0.0,5.96e-08
1229,0.0,5.96e-08
1230,0.0,5.96e-08
1231,0.0,5.96e-08
1232,0.0,5.96e-08
1233,0.0,5.96e-08
1234,0.0,5.96e-08
1235,0.0,5.96e-08
1236,0.0,5.96e-08
1237,0.0,5.96e-08
1238,0.0,5.96e-08
1239,0.0,5.96e-08
1240,0.0,5.96e-08
1241,0.0,5.96e-08
1242,0.0,5.96e-08
1243,0.0,0.000774026
1244,0.0,0.003120959
1245,0.0,0.000898898
1246,0.0,0.000699103
1247,0.0,0.001323342
1248,0.0,0.001223445
1249,0.0,0.000349581
1250,0.0,5.96e-08
1251,0.0,5.96e-08
1252,0.0,0.00204736
1253,0.0,0.025641501
1254,0.0,0.055801988
1255,0.2,0.041470766
1256,0.0,0.021397054
1257,0.1,0.007615089
1258,0.0,0.001173496
1259,0.0,0.006940961
1260,0.0,0.009262919
1261,0.0,0.000199795
1262,0.0,5.96e-08
1263,0.0,5.96e-08
1264,0.0,5.96e-08
1265,0.0,5.96e-08
1266,0.0,5.96e-08
1267,0.0,5.96e-08
1268,0.0,5.96e-08
1269,0.0,5.96e-08
1270,0.0,5.96e-08
1271,0.0,5.96e-08
1272,0.0,5.96e-08
1273,0.0,5.96e-08
1274,0.0,5.96e-08
1275,0.0,5.96e-08
1276,0.0,5.96e-08
1277,0.0,5.96e-08
1278,0.0,5.96e-08
1279,0.0,5.96e-08
1280,0.0,5.96e-08
1281,0.0,5.96e-08
1282,0.0,5.96e-08
1283,0.0,5.96e-08
1284,0.0,5.96e-08
1285,0.0,5.96e-08
1286,0.0,5.96e-08
1287,0.0,5.96e-08
1288,0.0,5.96e-08
1289,0.0,5.96e-08
1290,0.0,5.96e-08
1291,0.0,5.96e-08
1292,0.0,5.96e-08
1293,0.0,5.96e-08
1294,0.0,5.96e-08
1295,0.0,5.96e-08
1296,0.0,5.96e-08
1297,0.0,5.96e-08
1298,0.0,5.96e-08
1299,0.0,5.96e-08
1300,0.0,5.96e-08
1301,0.0,5.96e-08
1302,0.0,5.96e-08
1303,0.0,5.96e-08
1304,0.0,5.96e-08
1305,0.0,5.96e-08
1306,0.0,5.96e-08
1307,0.0,5.96e-08
1308,0.0,5.96e-08
1309,0.0,5.96e-08
1310,0.0,5.96e-08
1311,0.0,5.96e-08
1312,0.0,5.96e-08
1313,0.0,5.96e-08
1314,0.0,5.96e-08
1315,0.0,5.96e-08
1316,0.0,5.96e-08
1317,0.0,5.96e-08
1318,0.0,5.96e-08
1319,0.0,5.96e-08
1320,0.0,5.96e-08
1321,0.0,5.96e-08
1322,0.0,5.96e-08
1323,0.0,5.96e-08
1324,0.0,5.96e-08
1325,0.0,5.96e-08
1326,0.0,5.96e-08
1327,0.0,5.96e-08
1328,0.0,5.96e-08
1329,0.0,5e-05
1330,0.0,5.96e-08
1331,0.0,0.000549316
1332,0.0,0.000374556
1333,0.0,5.96e-08
1334,0.0,5.96e-08
1335,0.0,5.96e-08
1336,0.0,5.96e-08
1337,0.0,5.96e-08
1338,0.0,5.96e-08
1339,0.0,5.96e-08
1340,0.0,5.96e-08
1341,0.0,5.96e-08
1342,0.0,5.96e-08
1343,0.0,5.96e-08
1344,0.0,5.96e-08
1345,0.0,5.96e-08
1346,0.0,5.96e-08
1347,0.0,5.96e-08
1348,0.0,5.96e-08
1349,0.0,5.96e-08
1350,0.0,5.96e-08
1351,0.0,5.96e-08
1352,0.0,5.96e-08
1353,0.0,5.96e-08
1354,0.0,5.96e-08
1355,0.0,5.96e-08
1356,0.0,5.96e-08
1357,0.0,5.96e-08
1358,0.0,5.96e-08
1359,0.0,5.96e-08
1360,0.0,5.96e-08
1361,0.0,5.96e-08
1362,0.0,5.96e-08
1363,0.0,5.96e-08
1364,0.0,5.96e-08
1365,0.0,5.96e-08
1366,0.0,5.96e-08
1367,0.0,5.96e-08
1368,0.0,5.96e-08
1369,0.0,5.96e-08
1370,0.0,5.96e-08
1371,0.0,5.96e-08
1372,0.0,5.96e-08
1373,0.0,5.96e-08
1374,0.0,5.96e-08
1375,0.0,5.96e-08
1376,0.0,5.96e-08
1377,0.0,5.96e-08
1378,0.0,5.96e-08
1379,0.0,5.96e-08
1380,0.0,5.96e-08
1381,0.0,5.96e-08
1382,0.0,5.96e-08
1383,0.0,5.96e-08
1384,0.0,5.96e-08
1385,0.0,5.96e-08
1386,0.0,5.96e-08
1387,0.0,5.96e-08
1388,0.0,5.96e-08
1389,0.0,5.96e-08
1390,0.0,5.96e-08
1391,0.0,5.96e-08
1392,0.0,5.96e-08
1393,0.0,5.96e-08
1394,0.0,5.96e-08
1395,0.0,5.96e-08
1396,0.0,5.96e-08
1397,0.0,5.96e-08
1398,0.0,5.96e-08
1399,0.0,5.96e-08
1400,0.0,5.96e-08
1401,0.0,5.96e-08
1402,0.0,5.96e-08
1403,0.0,5.96e-08
1404,0.0,5.96e-08
1405,0.0,5.96e-08
1406,0.0,5.96e-08
1407,0.0,5.96e-08
1408,0.0,5.96e-08
1409,0.0,5.96e-08
1410,0.0,5.96e-08
1411,0.0,5.96e-08
1412,0.0,5.96e-08
1413,0.0,5.96e-08
1414,0.0,5.96e-08
1415,0.0,5.96e-08
1416,0.0,5.96e-08
1417,0.0,5.96e-08
1418,0.0,5.96e-08
1419,0.0,5.96e-08
1420,0.0,5.96e-08
1421,0.0,5.96e-08
1422,0.0,5.96e-08
1423,0.0,5.96e-08
1424,0.0,5.96e-08
1425,0.0,5.96e-08
1426,0.0,5.96e-08
1427,0.0,5.96e-08
1428,0.0,5e-05
1429,0.0,5.96e-08
1430,0.0,2.5e-05
1431,0.0,0.000948787
1432,0.1,0.003845036
1433,0.0,0.000998735
1434,0.0,5.96e-08
1435,0.0,5.96e-08
1436,0.0,5.96e-08
1437,0.0,5.96e-08
1438,0.0,5.96e-08
1439,0.0,5.96e-08
1440,0.0,5.96e-08
1441,0.0,0.001523078
1442,0.0,0.0067662
1443,0.0,0.01148504
1444,0.0,0.012758374
1445,0.0,0.011984348
1446,0.0,0.009237945
1447,0.0,0.009138107
1448,0.0,0.006216884
1449,0.0,0.003245771
1450,0.0,0.002222121
1451,0.0,0.001323342
1452,0.0,0.00039953
1453,0.0,0.000749052
1454,0.0,0.002546728
1455,0.0,0.002172232
1456,0.0,0.00164789
1457,0.0,0.00164789
1458,0.0,0.000948787
1459,0.0,0.000324607
1460,0.0,7.49e-05
1461,0.0,0.000124872
1462,0.0,5.96e-08
1463,0.0,5.96e-08
1464,0.0,5.96e-08
1465,0.0,5.96e-08
1466,0.0,5.96e-08
1467,0.0,5.96e-08
1468,0.0,5.96e-08
1469,0.0,5.96e-08
1470,0.0,5.96e-08
1471,0.0,5.96e-08
1472,0.0,5.96e-08
1473,0.0,5.96e-08
1474,0.0,5.96e-08
1475,0.0,5.96e-08
1476,0.0,5.96e-08
1477,0.0,5.96e-08
1478,0.0,5.96e-08
1479,0.0,5.96e-08
1480,0.0,5.96e-08
1481,0.0,5.96e-08
1482,0.0,5.96e-08
1483,0.0,5.96e-08
1484,0.0,5.96e-08
1485,0.0,5.96e-08
1486,0.0,5.96e-08
1487,0.0,5.96e-08
1488,0.0,5.96e-08
1489,0.0,5.96e-08
1490,0.0,5.96e-08
1491,0.0,5.96e-08
1492,0.0,5.96e-08
1493,0.0,5.96e-08
1494,0.0,5.96e-08
1495,0.0,5.96e-08
1496,0.0,5.96e-08
1497,0.0,5.96e-08
1498,0.0,5.96e-08
1499,0.0,5.96e-08
1500,0.0,5.96e-08
1501,0.0,5.96e-08
1502,0.0,5.96e-08
1503,0.0,5.96e-08
1504,0.0,5.96e-08
1505,0.0,5.96e-08
1506,0.0,5.96e-08
1507,0.0,5e-05
1508,0.0,0.02489245
1509,1.1,0.10116762
1510,1.0,0.05819887
1511,0.5,0.026115894
1512,0.0,0.001498103
1513,0.0,5.96e-08
1514,0.0,5.96e-08
1515,0.0,5.96e-08
1516,0.0,5.96e-08
1517,0.0,5.96e-08
1518,0.0,5.96e-08
1519,0.1,5.96e-08
1520,0.0,5.96e-08
1521,0.0,5.96e-08
1522,0.0,5.96e-08
1523,0.0,5.96e-08
1524,0.0,5.96e-08
1525,0.0,5.96e-08
1526,0.0,0.000374556
1527,0.0,0.000873923
1528,0.0,0.000799
1529,0.0,5.96e-08
1530,0.0,5.96e-08
1531,0.0,5.96e-08
1532,0.0,5.96e-08
1533,0.0,5.96e-08
1534,0.0,5.96e-08
1535,0.0,5.96e-08
1536,0.0,5.96e-08
1537,0.0,5.96e-08
1538,0.0,5.96e-08
1539,0.0,5.96e-08
1540,0.0,5.96e-08
1541,0.0,5.96e-08
1542,0.0,5.96e-08
1543,0.0,5.96e-08
1544,0.0,5.96e-08
1545,0.0,5.96e-08
1546,0.0,5.96e-08
1547,0.0,5.96e-08
1548,0.0,5.96e-08
1549,0.0,5.96e-08
1550,0.0,5.96e-08
1551,0.0,5.96e-08
1552,0.0,5.96e-08
1553,0.0,5.96e-08
1554,0.0,5.96e-08
1555,0.0,5.96e-08
1556,0.0,5.96e-08
1557,0.0,5.96e-08
1558,0.0,5.96e-08
1559,0.0,5.96e-08
1560,0.0,5.96e-08
1561,0.0,5.96e-08
1562,0.0,5.96e-08
1563,0.0,5.96e-08
1564,0.0,5.96e-08
1565,0.0,5.96e-08
1566,0.0,5.96e-08
1567,0.0,5.96e-08
1568,0.0,5.96e-08
1569,0.0,5.96e-08
1570,0.0,5.96e-08
1571,0.0,5.96e-08
1572,0.0,5.96e-08
1573,0.0,5.96e-08
1574,0.0,5.96e-08
1575,0.0,5.96e-08
1576,0.0,5.96e-08
1577,0.0,5.96e-08
1578,0.0,0.000149846
1579,0.0,0.000199795
1580,0.0,0.000124872
1581,0.0,0.000998735
1582,0.0,0.002371967
1583,0.0,0.001298368
1584,0.0,5e-05
1585,0.0,5.96e-08
1586,0.0,5.96e-08
1587,0.0,5.96e-08
1588,0.0,5.96e-08
1589,0.0,2.5e-05
1590,0.0,5.96e-08
1591,0.0,5.96e-08
1592,0.0,5.96e-08
1593,0.0,0.000873923
1594,0.0,0.004444242
1595,0.0,0.004444242
1596,0.0,0.003120959
1597,0.0,0.003545404
1598,0.0,0.000449479
1599,0.0,5.96e-08
1600,0.0,5.96e-08
1601,0.0,5.96e-08
1602,0.0,5.96e-08
1603,0.0,5.96e-08
1604,0.0,5.96e-08
1605,0.0,2.5e-05
1606,0.0,0.000274658
1607,0.0,0.000299633
1608,0.0,5.96e-08
1609,0.0,5.96e-08
1610,0.0,7.49e-05
1611,0.0,0.000424504
1612,0.0,0.001547992
1613,0.0,0.00449419
1614,0.0,0.002721489
1615,0.0,0.001198471
1616,0.0,0.000124872
1617,0.0,5.96e-08
1618,0.0,5.96e-08
1619,0.0,0.00017482
1620,0.0,0.000249743
1621,0.0,5.96e-08
1622,0.0,5.96e-08
1623,0.0,5.96e-08
1624,0.0,5.96e-08
1625,0.0,5.96e-08
1626,0.0,5.96e-08
1627,0.0,5.96e-08
1628,0.0,5.96e-08
1629,0.0,5.96e-08
1630,0.0,5.96e-08
1631,0.0,5.96e-08
1632,0.0,5.96e-08
1633,0.0,5.96e-08
1634,0.0,5.96e-08
1635,0.0,5.96e-08
1636,0.0,5.96e-08
1637,0.0,5.96e-08
1638,0.0,5.96e-08
1639,0.0,5.96e-08
1640,0.0,5.96e-08
1641,0.0,0.00039953
1642,0.0,5.96e-08
1643,0.0,5.96e-08
1644,0.0,5.96e-08
1645,0.0,5.96e-08
1646,0.0,5.96e-08
1647,0.0,5.96e-08
1648,0.0,5.96e-08
1649,0.0,5.96e-08
1650,0.0,5.96e-08
1651,0.0,5.96e-08
1652,0.0,5.96e-08
1653,0.0,5.96e-08
1654,0.0,5.96e-08
1655,0.0,5.96e-08
1656,0.0,0.001847625
1657,0.0,0.009762287
1658,0.0,0.010586202
1659,0.0,0.000224769
1660,0.0,5.96e-08
1661,0.0,5.96e-08
1662,0.0,5.96e-08
1663,0.0,5.96e-08
1664,0.0,5.96e-08
1665,0.0,5.96e-08
1666,0.0,5.96e-08
1667,0.0,0.000973761
1668,0.0,0.007590115
1669,0.0,0.008538842
1670,0.0,0.012883186
1671,0.1,0.012808263
1672,0.1,0.000799
1673,0.0,5.96e-08
1674,0.0,5.96e-08
1675,0.0,5.96e-08
1676,0.0,5.96e-08
1677,0.0,5.96e-08
1678,0.0,5.96e-08
1679,0.0,5.96e-08
1680,0.0,5.96e-08
1681,0.0,5.96e-08
1682,0.0,5.96e-08
1683,0.0,5.96e-08
1684,0.0,5.96e-08
1685,0.0,5.96e-08
1686,0.0,5.96e-08
1687,0.0,5.96e-08
1688,0.0,0.000124872
1689,0.0,5e-05
1690,0.0,5e-05
1691,0.0,5.96e-08
1692,0.0,5.96e-08
1693,0.0,5.96e-08
1694,0.0,5.96e-08
1695,0.0,5.96e-08
1696,0.0,5.96e-08
1697,0.0,5.96e-08
1698,0.0,5.96e-08
1699,0.0,5.96e-08
1700,0.0,5.96e-08
1701,0.0,5.96e-08
1702,0.0,5.96e-08
1703,0.0,5.96e-08
1704,0.0,5.96e-08
1705,0.0,5.96e-08
1706,0.0,5.96e-08
1707,0.0,5.96e-08
1708,0.0,5.96e-08
1709,0.0,5.96e-08
1710,0.0,5.96e-08
1711,0.0,5.96e-08
1712,0.0,9.99e-05
1713,0.0,0.000374556
1714,0.0,0.000574291
1715,0.0,0.000124872
1716,0.0,5.96e-08
1717,0.0,0.000574291
1718,0.0,0.002346993
1719,0.0,0.005392969
1720,0.0,0.007015884
1721,0.0,0.008164346
1722,0.0,0.00699091
1723,0.0,0.0047189
1724,0.0,0.000873923
1725,0.0,7.49e-05
1726,0.0,5.96e-08
1727,0.0,5.96e-08
1728,0.0,5.96e-08
1729,0.0,5.96e-08
1730,0.0,5.96e-08
1731,0.0,5.96e-08
1732,0.0,5.96e-08
1733,0.0,5.96e-08
1734,0.0,5.96e-08
1735,0.0,5.96e-08
1736,0.0,5.96e-08
1737,0.0,5.96e-08
1738,0.0,5.96e-08
1739,0.0,5.96e-08
1740,0.0,5.96e-08
1741,0.0,5.96e-08
1742,0.0,5.96e-08
1743,0.0,5.96e-08
1744,0.0,5.96e-08
1745,0.0,5.96e-08
1746,0.0,5.96e-08
1747,0.0,5.96e-08
1748,0.0,5.96e-08
1749,0.0,5.96e-08
1750,0.0,5.96e-08
1751,0.0,5.96e-08
1752,0.0,5.96e-08
1753,0.0,5.96e-08
1754,0.0,5.96e-08
1755,0.0,5.96e-08
1756,0.0,5.96e-08
1757,0.0,5.96e-08
1758,0.0,5.96e-08
1759,0.0,5.96e-08
1760,0.0,5.96e-08
1761,0.0,5.96e-08
1762,0.0,5.96e-08
1763,0.0,0.000374556
1764,0.0,0.003994823
1765,0.0,0.012184083
1766,0.0,0.019674301
1767,0.0,0.020398378
1768,0.0,0.005592704
1769,0.0,0.002696514
1770,0.0,0.002846301
1771,0.0,0.001622915
1772,0.0,0.000349581
1773,0.0,5.96e-08
1774,0.0,5.96e-08
1775,0.0,5.96e-08
1776,0.0,5.96e-08
1777,0.0,5.96e-08
1778,0.0,2.5e-05
1779,0.0,5.96e-08
1780,0.0,5.96e-08
1781,0.0,0.000124872
1782,0.0,0.001048684
1783,0.0,0.001198471
1784,0.0,5.96e-08
1785,0.0,0.000574291
1786,0.0,0.000149846
1787,0.0,5.96e-08
1788,0.0,5.96e-08
1789,0.0,5.96e-08
1790,0.0,5.96e-08
1791,0.0,5.96e-08
1792,0.0,5.96e-08
1793,0.0,5.96e-08
1794,0.0,5.96e-08
1795,0.0,5.96e-08
1796,0.0,5.96e-08
1797,0.0,5.96e-08
1798,0.0,5.96e-08
1799,0.0,5.96e-08
1800,0.0,5.96e-08
1801,0.0,5.96e-08
1802,0.0,5.96e-08
1803,0.0,5.96e-08
1804,0.0,5.96e-08
1805,0.0,5.96e-08
1806,0.0,5.96e-08
1807,0.0,5.96e-08
1808,0.0,5.96e-08
1809,0.0,5.96e-08
1810,0.0,5.96e-08
1811,0.0,5.96e-08
1812,0.0,5.96e-08
1813,0.0,5.96e-08
1814,0.0,5.96e-08
1815,0.0,5.96e-08
1816,0.0,5.96e-08
1817,0.0,5.96e-08
1818,0.0,5.96e-08
1819,0.0,5.96e-08
1820,0.0,5.96e-08
1821,0.0,5.96e-08
1822,0.0,5.96e-08
1823,0.0,5.96e-08
1824,0.0,5.96e-08
1825,0.0,0.00182265
1826,0.0,0.07235533
1827,0.0,0.11277747
1828,0.0,0.095225394
1829,0.0,0.03535378
1830,0.1,0.019374669
1831,0.4,0.013831973
1832,0.6,0.011335194
1833,0.1,0.010161758
1834,0.1,0.006866038
1835,0.0,0.00614202
1836,0.0,0.008488953
1837,0.2,0.009138107
1838,0.0,0.006541491
1839,0.0,0.004594028
1840,0.0,0.00369519
1841,0.0,0.002946198
1842,0.0,0.000998735
1843,0.0,7.49e-05
1844,0.0,0.000149846
1845,0.0,0.000149846
1846,0.0,7.49e-05
1847,0.0,5.96e-08
1848,0.0,7.49e-05
1849,0.0,0.000149846
1850,0.0,0.000549316
1851,0.0,0.001148522
1852,0.0,0.001622915
1853,0.0,0.002421856
1854,0.0,0.002746463
1855,0.0,0.002322018
1856,0.0,0.001722813
1857,0.0,0.001922548
1858,0.0,0.001597941
1859,0.0,0.001123548
1860,0.0,0.000474453
1861,0.0,0.000349581
1862,0.0,0.000324607
1863,0.0,7.49e-05
1864,0.0,5.96e-08
1865,0.0,5.96e-08
1866,0.0,5.96e-08
1867,0.0,5.96e-08
1868,0.0,5.96e-08
1869,0.0,5.96e-08
1870,0.0,5.96e-08
1871,0.0,5.96e-08
1872,0.0,5.96e-08
1873,0.0,5.96e-08
1874,0.0,5.96e-08
1875,0.0,5.96e-08
1876,0.0,5.96e-08
1877,0.0,5.96e-08
1878,0.0,5.96e-08
1879,0.0,5.96e-08
1880,0.0,5.96e-08
1881,0.0,5.96e-08
1882,0.0,5.96e-08
1883,0.0,5.96e-08
1884,0.0,5.96e-08
1885,0.0,5.96e-08
1886,0.0,5.96e-08
1887,0.0,5.96e-08
1888,0.0,5.96e-08
1889,0.0,5.96e-08
1890,0.0,5.96e-08
1891,0.0,5.96e-08
1892,0.0,5.96e-08
1893,0.0,5.96e-08
1894,0.0,5.96e-08
1895,0.0,5.96e-08
1896,0.0,5.96e-08
1897,0.0,5.96e-08
1898,0.0,5.96e-08
1899,0.0,5.96e-08
1900,0.0,5.96e-08
1901,0.0,5.96e-08
1902,0.0,5.96e-08
1903,0.0,5.96e-08
1904,0.0,5.96e-08
1905,0.0,5.96e-08
1906,0.0,5.96e-08
1907,0.0,5.96e-08
1908,0.0,5.96e-08
1909,0.0,5.96e-08
1910,0.0,5.96e-08
1911,0.0,5.96e-08
1912,0.0,5.96e-08
1913,0.0,5.96e-08
1914,0.0,5.96e-08
1915,0.0,5.96e-08
1916,0.0,5.96e-08
1917,0.0,5.96e-08
1918,0.0,5.96e-08
1919,0.0,5.96e-08
1920,0.0,5.96e-08
1921,0.0,5.96e-08
1922,0.0,5.96e-08
1923,0.0,5.96e-08
1924,0.0,5.96e-08
1925,0.0,5.96e-08
1926,0.0,5.96e-08
1927,0.0,5.96e-08
1928,0.0,5.96e-08
1929,0.0,5.96e-08
1930,0.0,5.96e-08
1931,0.0,5.96e-08
1932,0.0,5.96e-08
1933,0.0,5.96e-08
1934,0.0,5.96e-08
1935,0.0,5.96e-08
1936,0.0,5.96e-08
1937,0.0,5.96e-08
1938,0.0,5.96e-08
1939,0.0,5.96e-08
1940,0.0,5.96e-08
1941,0.0,5.96e-08
1942,0.0,5.96e-08
1943,0.0,5.96e-08
1944,0.0,5.96e-08
1945,0.0,5.96e-08
1946,0.0,5.96e-08
1947,0.0,5.96e-08
1948,0.0,5.96e-08
1949,0.0,5.96e-08
1950,0.0,5.96e-08
1951,0.0,5.96e-08
1952,0.0,5.96e-08
1953,0.0,5.96e-08
1954,0.0,5.96e-08
1955,0.0,5.96e-08
1956,0.0,5.96e-08
1957,0.0,5.96e-08
1958,0.0,5.96e-08
1959,0.0,5.96e-08
1960,0.0,5.96e-08
1961,0.0,5.96e-08
1962,0.0,5.96e-08
1963,0.0,5.96e-08
1964,0.0,5.96e-08
1965,0.0,5.96e-08
1966,0.0,5.96e-08
1967,0.0,5.96e-08
1968,0.0,5.96e-08
1969,0.0,5.96e-08
1970,0.0,5.96e-08
1971,0.0,5.96e-08
1972,0.0,5.96e-08
1973,0.0,5.96e-08
1974,0.0,5.96e-08
1975,0.0,5.96e-08
1976,0.0,5.96e-08
1977,0.0,5.96e-08
1978,0.0,5.96e-08
1979,0.0,5.96e-08
1980,0.0,5.96e-08
1981,0.0,5.96e-08
1982,0.0,5.96e-08
1983,0.0,5.96e-08
1984,0.0,5.96e-08
1985,0.0,5.96e-08
1986,0.0,5.96e-08
1987,0.0,5.96e-08
1988,0.0,5.96e-08
1989,0.0,2.5e-05
1990,0.0,0.000349581
1991,0.0,0.000199795
1992,0.0,0.000249743
1993,0.0,5e-05
1994,0.0,5.96e-08
1995,0.0,0.000724077
1996,0.0,0.002746463
1997,0.0,0.01767689
1998,0.0,0.005992174
1999,0.1,0.001797676
2000,0.0,0.002971172
2001,0.0,0.021347106
2002,0.0,0.023544252
2003,0.0,0.050459027
2004,0.0,0.09035677
2005,0.0,0.12700886
2006,0.0,0.1602903
2007,0.0,0.21744049
2008,0.5,0.18742973
2009,0.4,0.07672465
2010,0.1,0.026240706
2011,0.0,0.013332605
2012,0.0,0.007764876
2013,0.0,0.008114398
2014,0.0,0.004444242
2015,0.0,0.001697838
2016,0.0,0.000973761
2017,0.0,0.000649214
2018,0.0,0.000349581
2019,0.0,0.000224769
2020,0.0,5.96e-08
2021,0.0,5.96e-08
2022,0.0,5.96e-08
2023,0.0,5.96e-08
2024,0.0,5.96e-08
2025,0.0,0.000374556
2026,0.0,0.000574291
2027,0.0,0.000249743
2028,0.0,0.000124872
2029,0.0,5.96e-08
2030,0.0,5.96e-08
2031,0.0,5.96e-08
2032,0.0,5.96e-08
2033,0.0,5.96e-08
2034,0.0,5.96e-08
2035,0.0,5.96e-08
2036,0.0,5.96e-08
2037,0.0,5.96e-08
2038,0.0,5.96e-08
2039,0.0,5.96e-08
2040,0.0,5.96e-08
2041,0.0,5.96e-08
2042,0.0,5.96e-08
2043,0.0,5.96e-08
2044,0.0,5.96e-08
2045,0.0,0.000499368
2046,0.0,0.00182265
2047,0.0,0.001248419
2048,0.0,0.002222121
2049,0.0,0.00614202
2050,0.0,0.005018473
2051,0.0,0.001597941
2052,0.0,0.000848949
2053,0.0,0.000674188
2054,0.0,0.000149846
2055,0.0,5e-05
2056,0.0,5.96e-08
2057,0.0,5.96e-08
2058,0.0,5.96e-08
2059,0.0,5.96e-08
2060,0.0,5.96e-08
2061,0.0,5.96e-08
2062,0.0,5.96e-08
2063,0.0,5.96e-08
2064,0.0,5.96e-08
2065,0.0,5.96e-08
2066,0.0,5.96e-08
2067,0.0,5.96e-08
2068,0.0,5.96e-08
2069,0.0,5.96e-08
2070,0.0,5.96e-08
2071,0.0,5.96e-08
2072,0.0,0.000199795
2073,0.0,0.003570378
2074,0.0,0.003645301
2075,0.0,0.004169583
2076,0.0,0.002896249
2077,0.0,0.000948787
2078,0.0,5.96e-08
2079,0.0,5.96e-08
2080,0.0,5.96e-08
2081,0.0,0.00017482
2082,0.0,0.00039953
2083,0.0,0.001273394
2084,0.0,0.00182265
2085,0.0,0.001597941
2086,0.0,0.000873923
2087,0.0,0.000449479
2088,0.0,5e-05
2089,0.0,5e-05
2090,0.0,5e-05
2091,0.0,5.96e-08
2092,0.0,5.96e-08
2093,0.0,5.96e-08
2094,0.0,5.96e-08
2095,0.0,5.96e-08
2096,0.0,5.96e-08
2097,0.0,5.96e-08
2098,0.0,5.96e-08
