,cdir_real,Global radiation.mean
205,623.7099074,29.28888889
206,0.0,37.87916667
207,638.0275926,73.33194444
208,0.0,190.0097222
209,677.1711111,241.2388889
210,0.0,197.0388889
211,701.262963,252.6347222
212,0.0,194.1375
213,698.676713,245.4555556
214,0.0,185.2861111
215,681.4465741,214.6625
216,0.0,202.0888889
217,690.6616204,222.7055556
218,0.0,212.9458333
219,717.5262037,254.1430556
220,0.0,211.0027778
221,720.8347222,253.3958333
222,0.0,213.5263889
223,712.0274537,245.2625
224,0.0,59.91527778
225,677.6487037,156.5986111
226,0.0,199.6055556
227,683.1590741,231.5458333
228,0.0,123.4111111
229,690.0907407,214.4930556
230,0.0,123.3930556
231,699.5038426,174.3055556
232,0.0,40.60694444
233,677.9632407,39.96805556
234,0.0,163.5861111
235,698.7815741,202.8125
236,0.0,107.6736111
237,682.6348611,63.16805556
238,0.0,26.61388889
239,651.1686111,63.8
240,0.0,174.6166667
241,690.5101852,172.6138889
242,0.0,181.1541667
243,707.052963,225.95
244,0.0,79.03611111
245,714.1360648,138.4361111
246,0.0,164.6513889
247,690.5567593,147.7625
248,0.0,26.46944444
249,654.3140741,51.57638889
250,0.0,38.65416667
251,662.4223611,54.74305556
252,0.0,150.6277778
253,721.5104167,178.3736111
254,0.0,200.3347222
255,734.1971296,220.8972222
256,0.0,39.06944444
257,680.7126389,33.17916667
258,0.0,183.7111111
259,711.2002778,211.1513889
260,0.0,200.2986111
261,715.4175463,209.7041667
262,0.0,175.6069444
263,705.0608333,165.1583333
264,0.0,13.83888889
265,671.4043981,62.225
266,0.0,28.91111111
267,651.3783333,69.87222222
268,0.0,39.13472222
269,656.1081481,67.65555556
270,0.0,64.2
271,692.094537,85.89722222
272,0.0,87.29444444
273,699.6786111,146.6097222
274,0.0,139.7472222
275,707.134537,203.4152778
276,0.0,190.2777778
277,716.8155556,116.525
278,0.0,155.4208333
279,718.9008333,206.7583333
280,0.0,189.9833333
281,728.977963,113.1291667
282,0.0,180.9958333
283,704.6647222,113.5083333
284,0.0,108.8888889
285,691.803287,123.7722222
286,0.0,186.5652778
287,697.8262963,238.0763889
