Wind speed.mean,Rainfall.mean,Wind direction.mean,Ground temperature.mean,Air temperature.mean,u10,v10,d2m,t2m,skt,tcrw,Air moisture.mean,cdir,Global radiation.mean,cdir_real
0.063888889,0.004166667,228.6,20.67361111,20.66388889,-0.98820084,0.79536986,290.6675,292.4826,291.61786,0,89.21805556,0,148.7541667,0
0.425,0.093055556,252.0305556,20.70277778,26.52361111,-0.42826766,1.1940986,292.14755,301.1883,304.59726,0.000813276,77.58055556,7595281,216.8625,703.2667593
0.0625,0,121.0069444,20.85555556,21.39166667,-0.10230039,-0.5840157,290.27237,292.2992,291.5855,7.01E-05,86.50138889,0,191.8180556,0
0.225,0,66.525,20.74166667,26.26388889,1.3330237,-0.6362257,292.11505,301.38156,305.2174,0.000364572,79.20972222,7700968.5,196.3902778,713.0526389
0.283333333,0,107.8361111,21.01111111,21.4625,1.1355827,0.15249896,290.40836,292.9803,291.99432,2.80E-05,86.11527778,0,188.4013889,0
0.040277778,0.015277778,285.1402778,20.95277778,24.40277778,1.2837496,-0.3642133,292.46436,301.7718,304.1616,0.001184866,87.34027778,7692035,127.6833333,712.225463
0.080555556,0,270.5930556,20.99722222,21.79861111,-0.19809203,-0.3329987,291.22128,293.49585,292.51535,0,84.62083333,0,189.1805556,0
0.895833333,0.131944444,188.3444444,20.98055556,24.90972222,-2.6523223,0.28961992,291.9155,302.6029,301.5317,0.000287458,79.275,7697949,176.8555556,712.7730556
0.290277778,0.326388889,132.6416667,21.03194444,17.89305556,-0.23565061,0.48935592,291.0794,291.99295,291.96887,0.001030624,89.0625,0,15.76666667,0
0.384722222,0,227.5569444,20.50833333,22.30972222,-0.71340287,-1.5070744,291.38388,294.66165,295.00208,0.023718238,89.15555556,7189391,179.8208333,665.6843519
1.452777778,0.0125,70.525,20.28472222,19.56388889,1.5187492,-1.2332039,289.92798,291.75955,291.33566,0.000708118,94.53333333,0,36.28888889,0
0.448611111,0.020833333,287.8861111,20.06388889,22.78888889,-0.23289402,-3.2536025,292.82846,297.26923,295.12527,0.07555762,91.32083333,7133276,139.2791667,660.4885185
0.343055556,0.001388889,192.5736111,20.00555556,20.52638889,0.3871674,-1.3530455,290.75818,291.9485,291.43338,4.21E-05,88.63611111,0,185.6375,0
0.369444444,0,278.1236111,20.24861111,27.30138889,-1.9709266,-0.47216356,293.62515,301.6026,302.2895,0.001528397,79.72222222,7506201.5,238.7180556,695.0186574
0.120833333,0,280.5625,20.67916667,23.10277778,-1.1486002,-0.995193,291.87708,293.65085,293.09143,0,84.68055556,0,192.5930556,0
0.184722222,0,294.0680556,20.95833333,29.1,-1.748504,-0.30327058,293.1541,304.37814,306.68686,0.000196308,76.87222222,7781744,252.6611111,720.5318519
0.070833333,0.001388889,262.7611111,21.35,23.69027778,1.393841,0.0252254,292.5338,294.76413,293.5402,0,84.5,0,189.4777778,0
0.077777778,0,120.9666667,21.49583333,29.89722222,2.0402625,0.3067137,292.1855,305.34387,306.85892,0,80.12222222,7883908.5,243.6569444,729.9915278
1.222222222,0,69.83611111,21.79305556,23.04861111,1.8398925,-3.582656,290.48868,296.27634,295.66077,0.001507372,78.81388889,0,219.1097222,0
1.433333333,0,78.00555556,21.72083333,24.21388889,0.43592465,-3.574852,286.89545,300.5739,303.13055,4.91E-05,63.17222222,7960280,259.0777778,737.062963
0.147222222,0,71.28333333,21.30555556,17.88611111,0.14820512,-1.4773462,287.07922,289.48663,290.4409,0,80.56527778,0,216.6069444,0
0.158333333,0,279.2388889,20.91944444,24.34583333,-1.8184527,-0.1308474,284.70743,299.7675,303.29092,0,66.47916667,7999032,246.6375,740.6511111
0.020833333,0,267.1166667,20.81111111,19.325,0.5096635,0.9289607,286.24362,289.60706,289.5854,0,80.60972222,0,210.8625,0
0.083333333,0,208.0486111,20.67916667,26.50972222,-1.4201248,1.6998485,287.30145,301.96136,305.23874,0,68.60555556,8005826.5,262.7361111,741.2802315
0.052777778,0.001388889,210.6916667,20.78888889,21.46527778,-0.53904825,1.6063906,288.1804,292.4968,291.28198,0,84.1375,0,206.8388889,0
0.041666667,0,190.1847222,20.92777778,30.15,-0.09851007,0.8576132,292.4609,306.30032,310.0002,0,75.28472222,8030487,260.9486111,743.5636111
0.888888889,0,91.32638889,21.35694444,23.0625,1.3154504,-1.0147021,292.42496,294.58447,294.69168,0,83.4375,0,208.3402778,0
0.802777778,0,102.1708333,21.50694444,29.91111111,-0.76543355,-3.1960044,291.59918,305.46365,308.70624,0,66.06666667,7950844,253.4361111,736.1892593
0.643055556,0.106944444,83.33472222,21.73611111,22.29027778,0.68074465,-1.825537,289.73386,293.5113,293.30203,0.003225058,84.93055556,0,205.1263889,0
0.523611111,0,264.7291667,21.67222222,26.95416667,-1.4435558,-1.6759673,289.42,302.62082,305.4521,6.31E-05,68.46805556,7727893.5,250.3805556,715.5456944
0.854166667,0,97.54583333,21.62916667,20.39861111,-1.3892853,-1.7077394,288.39767,292.9562,293.3234,0.000694096,84.25694444,0,139.1861111,0
1.166666667,0,84.42222222,21.35277778,19.30694444,-0.6429374,-3.0665011,287.89514,296.67337,293.92288,0.13126707,89.10694444,7699584.5,116.8680556,712.9244907
0.045833333,0,81.51388889,20.95416667,18.13472222,0.3067093,-0.304757,287.4847,289.6762,291.91586,0.004437968,83.45,0,213.2513889,0
0.05,0,178.8,20.71388889,26.68888889,0.85544384,0.9350922,289.58752,301.43713,305.651,3.51E-05,72.80555556,7894729,247.4111111,730.9934259
0.058333333,0,200.5402778,20.94166667,21.32222222,0.4605617,-0.80270326,289.83142,293.7095,292.34534,0,83.375,0,199.1541667,0
0.058333333,0,186.1583333,21.02638889,28.8875,-0.22445197,1.7884756,289.96246,304.83322,308.6202,0.000105172,69.71111111,7791558,258.9916667,721.4405556
0.6,0.002777778,114.9777778,21.38055556,24.20277778,0.9638125,1.5283543,291.5051,294.921,295.03513,0.000694096,81.98194444,0,200.6069444,0
1.3,0.222222222,145.0555556,21.4875,22.68888889,0.68729156,-0.4639883,290.67786,304.3528,301.93158,0.019126028,81.82083333,7713298.5,152.4513889,714.1943056
0.443055556,0,94.62777778,21.31805556,19.725,2.4718418,-0.9875752,289.70724,290.6055,291.97162,0.000602946,86.20416667,0,204.6472222,0
0.405555556,0.018055556,270.2416667,21.1,23.74861111,-1.5899999,-1.9975886,287.3098,298.30472,300.40295,0.008188859,75.79583333,7689141.5,199.4,711.9575463
0.008333333,0.080555556,107.5402778,21.12361111,18.79305556,0.48709393,-1.3127267,288.93915,290.46716,290.69006,0.14234446,87.78888889,0,168.5402778,0
0.206944444,0,263.6125,20.92361111,21.125,0.29757807,-0.41289312,287.84488,296.65173,296.72412,0.04484941,85.71944444,7629000,127.7972222,706.3888889
0.302777778,0.022222222,172.9666667,20.80555556,16.47222222,-0.31283528,-1.7467575,288.06757,290.32144,290.49734,0.030364662,90.68055556,0,39.75555556,0
1.072222222,0,68.03194444,20.26805556,18.88472222,1.1622872,-1.1364017,283.88364,292.71292,294.92432,0.00063099,73.15555556,7782624.5,211.5597222,720.6133796
0.727777778,0,66.35833333,19.75,14.64305556,1.8423045,-0.6865778,281.51477,285.29712,286.855,0,79.39583333,0,213.2361111,0
0.883333333,0,73.7875,19.47083333,21.40972222,2.4654672,-0.7716746,283.07413,296.74994,299.46207,5.61E-05,66.37638889,7999535.5,231.9041667,740.6977315
0.008333333,0.001388889,72.06666667,19.46666667,15.23472222,1.1738304,0.6924362,284.86902,286.80557,287.08902,0,87.93333333,0,96.27361111,0
0.055555556,0,194.0541667,19.27361111,21.41527778,0.95537037,-0.96973825,285.3814,297.08398,296.14874,0.029158771,76.78472222,7789293,144.575,721.2308333
0.084722222,0,209.2708333,19.37222222,18.3,0.5355066,0.716962,285.79184,288.8741,288.70782,0.001121759,86.05555556,0,106.4541667,0
0.134722222,0.054166667,110.2166667,19.33333333,18.05833333,1.6808715,-1.7497303,288.375,294.72217,296.02484,0.023465842,89.58055556,7607485,66.41388889,704.3967593
2.038888889,0.004166667,75.42222222,19.20555556,17.14444444,2.9604483,-0.7538377,286.72943,288.6376,288.22122,0.017555565,91.24583333,0,150.6888889,0
1.734722222,0.011111111,183.2916667,19.13194444,20.83611111,2.224782,-2.9379268,288.09467,295.75024,297.89627,0.005160093,81.72916667,7363272,206.9569444,681.7844444
0.575,0.001388889,107.8625,19.17361111,16.76944444,1.0878592,-1.638993,286.09088,287.90714,288.30933,0.00014022,87.85277778,0,199.4458333,0
0.204166667,0,272.4513889,19.06666667,21.57638889,-1.425638,-2.0845435,286.00272,297.04385,299.7305,0.000659034,74.99305556,7734310,230.0472222,716.1398148
0.790277778,0,228.7333333,19.2,16.74722222,1.308559,-1.0308667,285.17398,287.83923,288.28937,0,82.23055556,0,205.55,0
0.525,0,233.2180556,19.10277778,23.22638889,-0.421893,-2.4240017,283.35202,299.04074,300.94806,6.31E-05,64.72916667,7946188.5,267.6777778,735.7581944
0.234722222,0,252.5013889,19.22916667,17.97222222,2.0912595,-0.17766923,285.42624,288.93832,289.65146,0.001486331,82.52361111,0,197.6541667,0
0.734722222,0,99.10138889,19.24027778,24.54444444,1.4164107,-1.6709507,286.65945,299.9373,303.35013,0.001794815,67.77777778,7802378,263.5652778,722.4424074
0.001388889,0,149.3916667,19.45138889,18.82361111,0.2918926,1.0527042,287.4936,290.23315,290.01968,0.000119194,82.48472222,0,205.3388889,0
0.626388889,0,200.4416667,19.39305556,24.53472222,-0.2344446,-0.67059886,287.9301,300.30594,304.2552,0.000287458,77.02083333,7733178,212.1763889,716.035
0.072222222,0,144.4694444,19.61805556,19.41944444,0.2140188,1.0543762,288.7741,290.68884,290.45743,4.21E-05,86.57083333,0,188.5388889,0
0.050909091,0,252.0927273,19.58,24.50909091,-0.16759722,0.7712158,289.92355,300.86905,305.1754,0.000112176,78.88727273,7650767,242.8763636,708.4043519
0.072222222,0,144.4694444,19.61805556,19.41944444,0.4648689,0.8193382,289.37714,291.99295,291.1629,0,86.57083333,0,188.5388889,0
0.043548387,0,199.5403226,20.02903226,25.50806452,-0.6798068,1.6329602,289.30423,303.35684,306.8362,0,74.84354839,7729781,229.5629032,715.720463
0.011111111,0,186.0847222,20.40277778,20.95833333,0.8664702,1.4583074,289.24707,291.6484,291.61786,0,81.71944444,0,194.3319444,0
0.077777778,0,114.0597222,20.46666667,28.68472222,0.89989394,1.2907151,290.24527,304.44174,307.98013,0.000189304,71.79861111,7706630,230.7625,713.5768519
0.745833333,0,64.43472222,20.84722222,22.45416667,0.8940362,-2.1200314,290.53745,294.03183,294.67032,0.00037159,85.14722222,0,163.4527778,0
1.027777778,0,66.51666667,20.90416667,26.5125,0.36373633,-2.236157,289.13574,302.89435,306.8018,0.001745746,68.51805556,7609750,238.9027778,704.6064815
0.955555556,0,66.38888889,20.99583333,20.79861111,1.1908869,-1.1033291,288.8741,292.31836,293.45142,0,81.66388889,0,180.1111111,0
2.191666667,0,67.40138889,20.81666667,28.06666667,1.9975352,-2.6203933,289.72696,303.46118,305.82172,0.005685926,63.94583333,7489719,249.75,693.4925
0.116666667,0,113.1597222,20.93055556,20.59166667,-0.4001848,-1.4550501,289.58902,292.9315,294.3489,9.82E-05,82.99305556,0,187.3138889,0
0.261111111,0,259.1361111,20.88194444,26.85277778,-0.9861334,-2.5198748,290.41724,302.62576,304.12442,0.000708118,71.80277778,7545079.5,225.1027778,698.6184722
0.043055556,0,241.675,21.04305556,21.98888889,1.027214,0.43342984,289.68262,292.8049,292.1788,0,81.90416667,0,187.8111111,0
0.075,0,135.4888889,21.08472222,28.86111111,0.19058776,-0.75885427,290.23444,305.02338,309.08,5.61E-05,64.55138889,7677440,232.0597222,710.8740741
0.330555556,0.038888889,128.3305556,21.31527778,19.8625,-0.71753776,1.5590113,290.6217,294.05466,293.8492,0,89.21805556,0,90.29583333,0
0.148611111,0.008333333,122.4958333,21.1,24.12083333,0.08084084,-0.6640959,289.68854,302.4319,297.25342,0.049027964,88.05833333,7537656,99.61944444,697.9311111
0.033333333,0.001388889,105.0430556,21.06388889,20.92083333,0.2462365,0.81543636,290.78873,292.582,294.29453,0.00142324,87.95555556,0,111.2472222,0
0.201388889,0,218.7513889,21.0625,29.38611111,0.06619644,1.1123463,291.04343,304.99747,308.96573,0.000539854,72.47222222,7465814,206.7416667,691.2790741
0.402777778,0.019444444,239.6236111,21.37222222,20.57916667,-0.8228052,-0.9050796,291.00797,293.82745,292.46924,0,91.45972222,0,74.4375,0
0.206944444,0.047222222,220.3097222,21.3,22.36527778,-3.9263856,1.9324712,290.7626,299.64093,302.11743,0.029481277,90.30138889,7404918,80.71666667,685.6405556
0.409722222,0,143.9847222,21.15972222,18.98611111,-0.6777394,0.7875663,290.0817,292.06396,291.84772,0.008027598,89.02222222,0,124.9597222,0
0.897222222,0.025,84.89861111,20.94166667,23.25,0.701936,-1.6363918,291.02176,298.51465,297.92447,0.084012896,87.06527778,7195807.5,181.1555556,666.2784722
0.9,0,78.94027778,20.99583333,20.84305556,1.8393756,-0.16763598,290.66702,292.09976,292.56216,7.02E-06,86.98472222,0,177.5916667,0
1.083333333,0,70.06666667,20.95694444,27.35277778,2.0864356,-1.409529,293.91437,302.17007,303.59445,0.003330231,78.63472222,7222103.5,214.4388889,668.713287
0.929166667,0,70.66666667,21.29861111,23.17361111,1.801817,-0.45748532,293.03885,294.97903,294.66412,0.000680074,85.41527778,0,138.6111111,0
1.283333333,0,65.475,21.35694444,27.51388889,1.5745703,-2.0341914,293.47043,303.84155,302.47876,0.025625229,73.92222222,7270795,183.4291667,673.2217593
2.588888889,0,67.90277778,21.50694444,21.93611111,1.4138263,-2.6244807,291.72925,294.511,294.47623,0.005167112,91.47916667,0,167.55,0
0.829166667,0,65.24861111,21.46111111,26.08472222,1.3593837,-1.4478039,290.90005,301.3056,303.1815,0.003344253,75.3375,7293820,214.1472222,675.3537037
0.166666667,0,127.8486111,21.48611111,21.00555556,0.32083684,-1.1102037,290.63104,293.1439,292.61447,2.10E-05,83.17222222,0,173.1486111,0
0.523611111,0.216666667,222.1736111,21.36944444,24.19861111,-1.7354102,-0.3642133,290.08612,301.77612,302.00388,0.007018015,80.30138889,7480786,132.3305556,692.6653704
1.315277778,0.2,65.72638889,21.3625,19.32638889,1.1042265,-1.6163253,290.0679,291.90958,292.10513,0.45945227,97.91666667,0,122.5569444,0
2.298611111,0,72.41527778,21.06944444,23.10555556,2.7526698,-2.406908,290.70694,297.92868,299.94937,0.012654871,94.16666667,7151771,212.0180556,662.2010185
1.486111111,0,76.00555556,20.91111111,18.44027778,2.166549,-1.9949875,286.88315,289.99603,290.36105,5.61E-05,100,0,183.3222222,0
1.606944444,0,76.60277778,20.58611111,22.30694444,2.1420841,-2.587878,286.8324,298.31952,300.0767,0.001030624,92.84305556,7459900,200.7666667,690.7314815
0.020833333,0.001388889,91.88333333,20.43055556,17.82916667,1.9894377,-0.18565863,286.16086,288.25046,290.2702,0,98.93055556,0,187.5472222,0
0.075,0,170.1888889,20.21666667,24.50277778,0.29499376,1.2676758,286.37567,300.4566,303.39072,0.000189304,93.35138889,7577918,222.7763889,701.6590741
0.018055556,0,183.2125,20.36805556,18.94583333,0.45022446,1.778814,287.00238,290.327,290.11465,0.00014022,100,0,167.3444444,0
0.068055556,0,141.7666667,20.39305556,27.60833333,1.380575,0.5008756,290.129,303.6557,303.8546,0.007557869,97.62638889,7399256,224.6847222,685.1162963
0.027777778,0,131.7375,20.77083333,22.60555556,0.85733896,1.1953992,290.99023,293.6175,293.9628,0.002061233,100,0,172.6305556,0
0.219444444,0,89.05972222,21.02083333,29.31944444,3.7509015,0.8962598,290.37238,305.57602,307.99527,0.000609964,97.13333333,7393216.5,222,684.5570833
0.541666667,0,166.7138889,21.39166667,22.21944444,1.3524922,-0.5033781,292.24808,295.2779,294.267,0,100,0,165.3847222,0
0.725,0.001388889,289.0472222,21.45416667,25.93472222,-2.2324586,-2.9081988,290.92865,302.75912,304.77966,0.000266418,100,7266769,199.9361111,672.8489815
0.080555556,0,66.78055556,21.50972222,21.26944444,0.20747189,-0.6544342,291.28387,293.47302,293.45346,0.005812123,100,0,170.4930556,0
0.145833333,0,276.3263889,21.51388889,27.25694444,-1.3069321,-0.04482156,291.38388,302.7474,305.8685,0.003624693,100,7254565,220.2305556,671.7189815
0.097222222,0.001388889,282.2319444,21.575,22.13472222,0.30877674,1.5701596,291.60806,294.1714,293.7673,0,100,0,178.3805556,0
0.143055556,0,262.0013889,21.59861111,29.32916667,-0.7366616,1.192798,292.02734,305.67853,309.21005,0,100,7393594,222.3694444,684.592037
0.868055556,0,144.2277778,21.82083333,22.82083333,0.082391426,-1.2764955,290.9459,295.64774,294.48105,0,100,0,176.0513889,0
0.276388889,0,254.4847222,21.82916667,28.23194444,-0.6110643,-1.5143206,292.01895,304.6603,307.50177,0,100,7221223,214.2277778,668.6317593
0.036111111,0,277.4347222,22.11527778,23.12638889,-0.1796573,-0.10966611,291.48785,295.36185,294.88782,0,100,0,171.6069444,0
0.026388889,0,248.8083333,22.07638889,30.81666667,-0.405698,0.1508267,294.073,307.6328,310.79102,0,100,7281364,204.0194444,674.2003704
2.030555556,0,116.7055556,22.58888889,22.8375,-0.08041991,0.7526357,293.58868,296.25534,295.36273,0,100,0,167.5319444,0
2.738888889,0.0125,76.25972222,22.59722222,25.44444444,1.1733136,-3.695437,291.63663,301.98297,302.79263,0.000455722,100,7079174,194.3861111,655.4790741
2.5125,0.131944444,72.69305556,22.18472222,17.31805556,1.9346504,-2.9553921,288.77115,292.306,293.11554,0.00309886,100,0,11.39861111,0
1.119444444,0,66.30972222,21.10555556,18.92638889,2.887743,-2.1947234,288.08286,291.94354,291.8567,0.032439932,100,6870944,112.6555556,636.1985185
0.116666667,0.001388889,74.95972222,20.58333333,15.55833333,0.20661046,-0.91697085,286.3333,288.10165,289.5255,6.31E-05,100,0,177.4208333,0
0.181944444,0,225.2930556,20.12222222,20.975,-0.72959787,-1.1306418,284.55124,296.9148,300.4477,0.000266418,100,7376231,202.9972222,682.9843519
0.158333333,0,231.3694444,19.86805556,15.07638889,0.7579293,0.45609748,284.61084,287.23288,287.93903,1.40E-05,100,0,137.5583333,0
1.116666667,0,61.48472222,19.43611111,20.96388889,2.3259146,-1.6302603,286.9068,297.02594,295.67657,0.026697919,100,7168756.5,152.1111111,663.77375
0.093055556,0.001388889,59.88194444,19.5625,16.66805556,1.8795185,-0.79898727,286.13177,287.8948,288.7753,0.000827298,100,0,175.1597222,0
0.094444444,0,223.7263889,19.4875,22.97777778,0.056203783,0.263422,286.9605,298.8549,302.51868,0,100,7290549,165.4763889,675.0508333
0.080555556,0,227.3555556,19.625,17.29166667,0.6504221,1.9426903,286.0288,288.4357,288.39606,0,100,0,168.1444444,0
0.202777778,0,229.0305556,19.57361111,25.82638889,-0.01719053,1.5790778,285.33905,302.9067,305.23666,2.80E-05,100,7239592,180.9708333,670.3325926
0.098611111,0,266.3236111,19.88888889,19.37222222,0.22849092,1.5677441,286.9659,290.92596,290.49802,0,100,0,176.9777778,0
0.084722222,0,307.7222222,19.91666667,27.87083333,-0.23513375,0.13354719,287.70987,305.3951,307.77914,0,100,7223739,173.2875,668.8647222
0.058333333,0,291.3319444,20.41666667,20.30694444,-0.06491406,-1.0457308,290.15265,292.81665,292.16434,0,100,0,169.4569444,0
0.209722222,0,283.6708333,20.58333333,28.75694444,-1.6985408,0.33978617,289.8329,306.22067,309.10614,0,100,7180583.5,168.5916667,664.8688426
0.948611111,0,234.2736111,20.85,19.84444444,-1.0307558,1.8969833,288.3356,293.19022,292.8712,0,100,0,165.3375,0
3.770833333,0,83.71944444,20.78888889,26.51527778,-0.5561047,-4.2340736,292.33527,303.27594,305.33096,3.51E-05,100,7036018,177.8083333,651.4831481
1.591666667,0,69.66944444,20.62083333,19.29166667,1.2661763,-3.0055585,287.15955,291.62308,291.92276,8.41E-05,100,0,157.6736111,0
0.577777778,0,121.4972222,20.48611111,25.46527778,-0.84813136,-1.9570841,290.72614,300.09723,299.1434,0.002215475,100,6695679,161.4013889,619.9702778
0.406944444,0,109.3513889,20.66388889,21.02638889,-0.49253076,-1.4661982,290.54337,293.44955,293.8162,0.00128302,100,0,145.2333333,0
0.418055556,0,252.9305556,20.8,26.73611111,-2.308954,-1.7162862,292.75555,302.6307,304.35638,0.000119194,100,6746636,152.7486111,624.6885185
0.083333333,0,111.5347222,21.04583333,21.82361111,-0.6725708,-1.812531,291.08926,294.7981,294.6889,0.001395196,100,0,99.83333333,0
0.495833333,0,253.025,21.16111111,27.19861111,-2.385105,-0.93908113,291.31885,304.11017,306.0048,0.000638008,100,6824140,140.5402778,631.8648148
0.454166667,0.038888889,83.73055556,21.40277778,21.49027778,0.756551,-1.0708139,289.54416,293.4582,293.2291,0.006905839,100,0,133.5277778,0
0.234722222,0,157.9180556,21.42638889,26.75416667,-1.4473461,0.3095007,292.1244,301.3229,305.17474,0.001198888,100,6759595,151.5819444,625.8884259
0.131944444,0,164.0583333,21.57083333,21.89861111,0.061027825,-1.0529771,290.16742,293.8614,293.2353,0.007852331,100,0,133.6986111,0
0.347222222,0,301.0319444,21.53472222,25.78194444,-2.0980744,-0.6299085,291.5785,301.8811,305.5863,0.002664179,100,6694043.5,156.2055556,619.8188426
0.151388889,0,249.9833333,21.63472222,20.75694444,-0.5781574,1.2531832,290.43643,293.74347,293.19055,0.001430243,100,0,139.5638889,0
0.459722222,0,286.6805556,21.51805556,26.74027778,-1.8823711,-0.75086486,291.10846,303.09195,305.78867,0.00021033,100,6773309,139.1152778,627.1582407
0.020833333,0,277.7013889,21.56527778,20.89305556,-0.29595113,-0.6100278,289.68756,293.53043,293.3936,0,100,0,149.6180556,0
0.305555556,0,294.3666667,21.56111111,27.61388889,-1.7543617,0.36449766,290.14722,305.30743,308.6395,0,100,6817597,140.8486111,631.2589815
0.025,0,294.3875,21.49166667,19.63333333,-0.60606796,0.9653777,287.26794,294.24237,293.7742,0,100,0,141.55,0
0.1,0,328.3138889,21.48611111,26.35972222,-1.2828119,-0.24511492,288.3489,304.90176,306.278,6.31E-05,100,6883652,136.8111111,637.3751852
0.398611111,0,244.0013889,21.42361111,18.75555556,-0.2492613,-1.1022143,288.04343,292.11087,292.40247,0,100,0,142.4402778,0
0.204166667,0,302.9416667,21.1375,27.68472222,-1.6091237,-1.5068886,288.4164,305.25864,307.50247,0.000238374,100,6761105,133.9194444,626.0282407
0.119444444,0,255.3777778,21.33333333,20.71111111,0.26570493,-1.7586488,289.95557,293.1118,294.4494,0.000119194,100,0,143.1972222,0
0.451388889,0,289.2708333,21.31944444,26.88194444,-1.0043958,-1.8121593,290.16202,304.68872,307.51828,6.31E-05,100,6661834,117.4708333,616.8364815
0.098611111,0,307.3152778,21.31111111,19.26805556,1.2584234,-0.7761338,289.84866,293.29208,293.916,0.000238374,100,0,142.1708333,0
0.3125,0,226.3694444,21.18472222,27.01388889,-1.6484052,0.85464036,288.81006,305.4729,307.86725,0,100,6718704,110.5986111,622.1022222
0.013888889,0,227.7805556,21.13472222,17.79722222,-0.99044055,0.7749318,284.6729,292.9494,292.38113,0,100,0,145.4708333,0
2.361111111,0,192.1208333,20.89583333,27.20416667,-0.2721755,-1.3504442,285.24643,304.819,307.19205,4.21E-05,100,6781865,115.2805556,627.950463
5.047222222,0,71.80694444,20.85,17.46527778,1.8286939,-3.4299273,288.68344,291.81326,290.6935,0.02950932,100,0,48.06805556,0
0.913888889,0.008333333,79.90694444,20.15833333,16.47916667,2.4832127,-1.9838394,286.15002,291.45883,290.67905,0.09863083,100,6149627,56.67916667,569.4099074
0.226388889,0.001388889,123.5236111,19.36527778,13.07083333,0.9469283,-0.5767695,284.8966,286.17578,287.3478,9.12E-05,100,0,144.9833333,0
0.3125,0,238.9222222,18.98611111,19.11666667,-1.7588413,-0.5685942,283.70874,295.76196,299.12207,7.02E-06,100,6628995.5,129.6458333,613.7958796
0.072222222,0,195.075,18.72777778,13.11944444,0.5484281,-0.53515005,282.87115,286.24924,286.1468,0,100,0,150.9402778,0
0.3,0,302.3125,18.50416667,21.61527778,-1.7621148,-0.2690832,284.47534,298.73077,302.25302,0,100,6727889,97.33888889,622.9526852
0.6125,0,202.5875,18.53888889,15.16388889,-1.4642303,-1.5321574,283.73828,288.5592,288.93634,0.000119194,100,0,108.7263889,0
1.043055556,0,185.1666667,18.51111111,22.3375,-1.5901722,-2.143814,284.97693,297.65576,299.27005,0.003035769,100,6540042,106.45,605.5594444
1.026388889,0.05,98.32361111,18.64861111,15.55972222,0.9231527,-0.5479703,286.0234,288.9297,289.2261,0.007214323,100,0,42.75138889,0
0.211111111,0.008333333,138.25,18.53472222,19.19166667,-0.58332604,-0.64700216,288.2479,295.41187,294.872,0.07595724,100,6359492,112.2208333,588.8418519
0.088888889,0.005555556,97.22916667,18.58472222,15.96805556,0.08256371,-0.27038383,287.7271,288.92227,289.60052,0.001899988,100,0,33.90972222,0
0.345833333,0,287.7097222,18.48333333,19.95416667,-1.8206924,0.021880984,288.31244,295.00867,296.86728,0.007564873,100,6252547,88.64305556,578.939537
0.025,0.002777778,184.0111111,18.57222222,16.95416667,0.40181178,0.8800951,287.93454,290.3437,289.33072,0.000189304,100,0,57.66944444,0
0.25,0.080555556,115.0819444,18.34583333,16.50833333,3.2018225,-0.59293413,288.2543,293.55328,294.4976,0.07718417,100,6267141.5,48.31805556,580.2908796
0.183333333,0.002777778,120.6958333,18.00277778,12.70694444,1.3028735,-0.53775126,282.26465,284.11588,285.91895,0,100,0,143.575,0
0.425,0,305.8,17.74027778,18.61388889,-2.716241,-0.013792813,286.27762,295.73975,298.7573,4.21E-05,100,6457001.5,120.5180556,597.8705093
0.193055556,0,245.9458333,17.63472222,14.10694444,-1.2692012,-1.2272582,283.5816,285.4626,286.81372,0,100,0,135.8583333,0
0.465277778,0,265.1263889,17.59722222,22.68472222,-2.1940384,-0.51675576,288.0454,297.60574,299.98584,0.001949057,100,6291299,116.0916667,582.5276852
0.870833333,0,63.81388889,17.95277778,17.23611111,0.14165822,-1.898371,287.81384,289.90097,290.0527,0.003884092,100,0,108.7416667,0
0.775,0,98.84722222,18.07777778,22.36111111,-0.3040486,-2.803407,288.308,298.2831,299.67612,0.001991123,100,6105716.5,122.4611111,565.3441204
1.270833333,0,65.00833333,18.19027778,16.40972222,1.1385115,-1.5966303,285.79233,288.2863,288.6913,0,100,0,141.7277778,0
1.055555556,0,63.41527778,18.07777778,21.67222222,0.69556135,-3.1068196,285.20947,299.05554,300.36508,0,100,6292305,101.7722222,582.6208333
0.905555556,0,62.87916667,18.05138889,16.34722222,1.800611,-0.83410364,285.43167,288.59253,289.28806,0,100,0,138.4333333,0
0.852777778,0,286.4125,18.04444444,22.25972222,-1.4780133,-3.6696105,287.3596,299.2593,300.723,3.51E-05,100,6092757,96.65416667,564.1441667
0.072222222,0,284.3180556,18.11388889,14.47916667,-0.5195798,-1.8682712,284.7695,287.80527,289.1215,7.02E-06,100,0,134.9944444,0
0.108333333,0,192.4888889,17.90972222,20.99722222,-0.54559517,0.17033577,285.6642,298.71967,301.83316,0,100,6229270,102.4319444,576.7842593
0.0875,0,137.9902778,17.825,14.11944444,1.0020602,1.4677833,284.09204,287.4533,286.6045,0,100,0,137.7402778,0
0.206944444,0,103.1666667,17.72083333,22.90138889,1.0690799,-0.20033687,287.7818,300.92032,303.73898,0,100,6225747,101.925,576.4580556
0.052777778,0,107.6833333,17.89444444,16.13472222,1.1324816,0.3977561,286.35596,289.18903,287.56876,0,100,0,110.9680556,0
0.459722222,0,298.6291667,17.9875,23.61527778,-1.2502496,-1.2174108,288.63812,300.50537,303.16428,0.000112176,100,5962912.5,93.49444444,552.1215278
